Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_34_segment_Lt Occipital Inf	1: RTSTRUCT: ANON_34_segment_Rt Parietal	1: RTSTRUCT: ANON_34_segment_Lt Para median	1: RTSTRUCT: ANON_34_segment_Lt Frontal Cavity	1: RTSTRUCT: ANON_34_segment_L superior parietal	1: RTSTRUCT: ANON_34_segment_L occipital1	1: RTSTRUCT: ANON_34_segment_L occipital2	1: RTSTRUCT: ANON_34_segment_L occipital3
wavelet-HHH	glcm	Idmn	0.8985544559490127	0.8976922908288842	0.8987675558296478	0.9700068395829776	0.9122222222222224	0.8981694926491308	0.8982905982905984	0.9356410256410257
wavelet-HHH	glcm	Id	0.7463861398725313	0.7442307270722105	0.7469188895741189	0.7462195894571619	0.7805555555555554	0.7454237316228265	0.7457264957264957	0.8391025641025641
wavelet-HHH	glcm	Idn	0.8309240932483544	0.8294871513814736	0.8312792597160794	0.8984130110667721	0.8537037037037037	0.8302824877485512	0.8304843304843305	0.8927350427350428
wavelet-HHH	glcm	InverseVariance	0.5072277202549369	0.511538545855579	0.506162220851762	0.5063486073592861	0.4388888888888889	0.5091525367543467	0.5085470085470085	0.32179487179487176
wavelet-HHH	glcm	MaximumProbability	0.2913471266572364	0.2798128653243837	0.29423423904413576	0.2607426116506312	0.5666666666666668	0.32896756335670363	0.3680555555555556	0.682051282051282
wavelet-HHH	glcm	SumEntropy	1.4697346436052603	1.4782779767397132	1.4638636597248527	1.5018364596733988	0.7955928770458636	1.4256622252995084	1.3203303529150605	0.5906532966937161
wavelet-HHH	glcm	SumSquares	0.249783680337162	0.24977869996961252	0.24992889605712199	0.2521002075339024	0.17740740740740737	0.24596829291258482	0.24111912393162394	0.12875534188034188
wavelet-HHH	glrlm	GrayLevelNonUniformity	39.748182646312436	41.872608640667295	58.112536741783124	4334.715168642206	5.306902356902358	16.412821900321894	7.410102680125305	4.532234432234432
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.5002284472460533	0.5003150417632374	0.5009686447032837	0.4980885806241203	0.5055694997109138	0.5008668894562428	0.501702033095093	0.5495102912960056
wavelet-HHH	glrlm	GrayLevelVariance	0.24988577637697335	0.24984247911838128	0.24951567764835814	0.25383350452467596	0.24721525014454307	0.2495665552718786	0.24914898345245348	0.2252448543519972
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	2.488926734835892	2.494334912828013	2.563309375732674	6.48729490291655	2.4297979797979794	2.497017565767566	2.502423424991299	2.0445054945054943
wavelet-HHH	glrlm	LongRunEmphasis	2.477116358871489	2.569121238891341	2.6440513339765728	4.748453927520966	1.488636363636364	1.9424719286561394	1.7024447648882037	1.7197802197802199
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	6.165942028078697	6.495503032363865	6.744720110459692	31.01106058760917	3.8869949494949494	5.1964451484188325	4.266649677622529	2.978571428571428
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	1.554909941569687	1.5875257905232094	1.618884139855793	0.854474303837413	0.8890467171717171	1.128978623715466	1.0613935367046226	1.4050824175824177
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.627768316291027	0.6264162717929967	0.6091726560668315	0.18201042745281845	0.6425505050505051	0.6257456085581085	0.6243941437521753	0.7388736263736265
wavelet-HHH	glrlm	RunEntropy	2.122883002746294	2.1755026105514492	2.1558345090575606	2.7566452085400215	1.4029857441060543	1.8498308981219422	1.674028011820474	1.4343227195428736
wavelet-HHH	glrlm	RunLengthNonUniformity	43.918563002179745	43.87455003831499	64.35449781982501	3455.787415317634	8.392424242424243	20.663973964631865	10.24472179404306	5.952380952380951
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.5437464666154157	0.5200888957080584	0.5455821256068322	0.3966772838403034	0.7840924395469849	0.6225437856600926	0.6824000972045355	0.7039217396360252
wavelet-HHH	glrlm	RunPercentage	0.7158697158697159	0.6974358974358974	0.6987951807228916	0.5539538755324879	0.8749999999999999	0.7802197802197802	0.8205128205128206	0.823076923076923
wavelet-HHH	glrlm	RunVariance	0.44816456933092874	0.4773006236352589	0.5208659084611549	1.46347607880554	0.1304537802265075	0.2641145822982105	0.1721332847310656	0.14803913018198733
wavelet-HHH	glrlm	ShortRunEmphasis	0.7465407679543179	0.733722909277938	0.7367375913292823	0.6240542651053869	0.8871001683501684	0.8031341607547747	0.8300868144759549	0.8200549450549451
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	1.858388526465824	1.8328127085793477	1.8969444298476634	4.039978426130003	2.102535774410774	1.9510842156949613	2.0841588846255132	1.8109890109890114
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.46857882832644127	0.4589504594525857	0.44668588169968715	0.11421545186851868	0.5832412668350169	0.5161466470197281	0.5165687969385651	0.5723214285714285
wavelet-HHH	glszm	GrayLevelNonUniformity	1.0	1.0	1.0	7.666666666666667	2.5	1.0	1.0	1.0
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.5	0.5	0.5	0.42592592592592593	0.625	0.5	0.5	0.5
wavelet-HHH	glszm	GrayLevelVariance	0.25	0.25	0.25	1.3611111111111112	0.1875	0.25	0.25	0.25
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	2.5	2.5	2.5	4.722222222222222	1.75	2.5	2.5	2.5
wavelet-HHH	glszm	LargeAreaEmphasis	3080.5	3600.0	6898.0	6832202.111111111	13.5	442.0	81.0	29.0
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	7618.0	9000.0	17992.0	44520404.833333336	40.5	1168.0	202.5	42.5
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	1946.125	2250.0	4124.5	1230507.0227623458	6.75	260.5	50.625	25.625
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.625	0.625	0.625	0.6616512345679012	0.8125	0.625	0.625	0.625
wavelet-HHH	glszm	SizeZoneNonUniformity	1.0	2.0	1.0	8.444444444444445	1.5	1.0	2.0	1.0
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.5	1.0	0.5	0.4691358024691358	0.375	0.5	1.0	0.5
wavelet-HHH	glszm	SmallAreaEmphasis	0.0003247280317085512	0.0002777777777777778	0.00014572911032990807	0.7014853413132345	0.5225694444444444	0.0022830578512396697	0.012345679012345678	0.06575963718820861
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	0.0008205958003035925	0.0006944444444444445	0.00034854144131963227	3.250096462333803	0.5434027777777778	0.005382231404958678	0.030864197530864196	0.23242630385487528
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	0.00020076108955979086	0.00017361111111111112	9.502602758247701e-05	0.5340470682283258	0.5173611111111112	0.0015082644628099174	0.007716049382716049	0.024092970521541947
wavelet-HHH	glszm	ZoneEntropy	0.9999999999999993	0.9999999999999993	0.9999999999999993	2.320802083934294	1.4999999999999991	0.9999999999999993	0.9999999999999993	0.9999999999999993
wavelet-HHH	glszm	ZonePercentage	0.018018018018018018	0.016666666666666666	0.012048192771084338	0.0011457670273711013	0.3333333333333333	0.047619047619047616	0.1111111111111111	0.2
wavelet-HHH	glszm	ZoneVariance	0.25	0.0	9.0	6070461.0617283955	4.5	1.0	0.0	4.0
wavelet-HHH	gldm	DependenceEntropy	4.205694270314199	4.199112738005802	4.527251128969803	4.384416684121279	2.2516291673878213	3.689322483842316	3.1971597234241456	1.1567796494470386
wavelet-HHH	gldm	DependenceNonUniformity	13.162162162162161	12.766666666666667	15.385542168674698	1845.5320178230427	4.0	6.476190476190476	4.222222222222222	5.4
wavelet-HHH	gldm	DependenceNonUniformityNormalized	0.11857803749695642	0.1063888888888889	0.09268398896791988	0.1174749852210721	0.3333333333333333	0.15419501133786848	0.2345679012345679	0.54
wavelet-HHH	gldm	DependenceVariance	6.777858940021103	7.248888888888889	9.634199448395997	7.432531939299225	2.3333333333333335	5.585034013605442	2.2222222222222223	4.640000000000001
wavelet-HHH	gldm	GrayLevelNonUniformity	55.5045045045045	60.0	83.10843373493977	7838.125652450668	6.0	21.047619047619047	9.0	5.8
wavelet-HHH	gldm	GrayLevelVariance	0.24997970943916886	0.25	0.2496733923646393	0.2521636431485539	0.25	0.24943310657596374	0.25	0.21000000000000002
wavelet-HHH	gldm	HighGrayLevelEmphasis	2.4864864864864864	2.5	2.5542168674698793	6.5059834500318265	2.5	2.5714285714285716	2.5	1.9
wavelet-HHH	gldm	LargeDependenceEmphasis	77.12612612612612	85.86666666666666	87.62650602409639	166.12196053469128	18.333333333333332	50.666666666666664	34.333333333333336	36.0
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	190.5045045045045	217.81666666666666	219.19277108433735	1087.3451941438575	56.833333333333336	152.8095238095238	85.83333333333333	41.1
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	48.781531531531535	52.87916666666667	54.734939759036145	29.786347602376406	8.708333333333334	25.13095238095238	21.458333333333332	34.725
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.6283783783783784	0.625	0.6114457831325302	0.18101129853596434	0.625	0.6071428571428571	0.625	0.775
wavelet-HHH	gldm	SmallDependenceEmphasis	0.019372752987905195	0.017341824135226912	0.020588656235898332	0.008945643799528658	0.20921296296296296	0.03296966044643962	0.037034377537023044	0.07539682539682539
wavelet-HHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.04982104954072222	0.04366638684458192	0.05142007213565704	0.0563073477820752	0.27435185185185185	0.07576378512880998	0.09258594384255761	0.25873015873015875
wavelet-HHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.011760678849700938	0.010760683457888161	0.01288080226095866	0.002111412404557141	0.19292824074074075	0.022271129275847026	0.0231464859606394	0.029563492063492063
wavelet-HHH	ngtdm	Busyness	29.11936964028156	30.742862272708823	38.34874751513602	360.5998580102537	2.2482142857142855	9.470450267325267	4.711229946524064	8.483333333333334
wavelet-HHH	ngtdm	Coarseness	0.03529533058147065	0.03252787561318661	0.023525511822449892	0.00025194189044481775	0.4447974583002383	0.09239265032824312	0.21225879682179344	0.5893909626719058
wavelet-HHH	ngtdm	Complexity	0.510492966666733	0.5123810378784804	0.5121330775718557	3.5446245542266186	0.3747023809523809	0.5153986540040962	0.5234699940582294	0.33933333333333326
wavelet-HHH	ngtdm	Contrast	0.12761116571399952	0.1280952594696201	0.1278042024327807	0.02132829633991011	0.09367559523809522	0.12880707547860124	0.13086749851455734	0.07809999999999999
wavelet-HHH	ngtdm	Strength	0.035295805689201765	0.03252787561318661	0.0235368877060352	0.001507322808513746	0.4447974583002383	0.09221362208305904	0.21225879682179344	0.5377720870678617
wavelet-LLL	firstorder	10Percentile	333.75065656812137	425.5036267292612	408.03301086702226	574.0470524734167	472.97584880624817	410.2138751047937	418.4711468376994	397.62939644093586
wavelet-LLL	firstorder	90Percentile	605.4967957227357	592.8146360340033	650.6758671876815	840.0321656032366	638.390247318004	751.3497741334056	623.0118385066231	615.4493396870922
wavelet-LLL	firstorder	Energy	68963072.19631091	79191688.69665515	119894207.12307617	16131908508.57165	8948344.97604947	34161032.08148599	12469092.474292912	6888823.453699969
wavelet-LLL	firstorder	Entropy	3.899395501158529	3.3858730241727297	3.786236209853036	3.902837567565591	3.0849625007211534	3.921497482045009	3.0385623360756266	2.52192809488736
wavelet-LLL	firstorder	InterquartileRange	171.59416553154654	91.6274449405214	117.60103362403572	131.70534214053123	119.00392357024839	180.23985030926286	134.84600603044817	105.16948816619339
wavelet-LLL	firstorder	Kurtosis	2.561267373652336	2.706551054115619	5.798897947974167	3.0323594248488543	2.097047341975543	2.161267523687347	2.1888719333921816	2.1306474204262207
wavelet-LLL	firstorder	Maximum	652.7542780925302	634.342183135208	700.2261144009743	897.6018787876986	706.8847690454074	837.18146643325	643.5490037737045	615.6958765352867
wavelet-LLL	firstorder	MeanAbsoluteDeviation	89.71586797900089	52.836621938538414	79.97604584826432	77.34555690068966	63.853380193149924	102.59552477068553	70.00765272279119	65.40320534239284
wavelet-LLL	firstorder	Mean	480.8962346717675	509.7565305339598	542.4085482303652	708.5893076268972	560.2834609097471	593.4147643734779	528.1374158459682	526.017523825828
wavelet-LLL	firstorder	Median	479.05215871172834	510.6500532141291	558.7673253280359	710.3039610383479	556.9832570876174	605.0391458497124	521.1942098278387	531.3149896959619
wavelet-LLL	firstorder	Minimum	192.04961560099136	330.19518909966746	127.23005196058243	246.4962561854468	448.0593458454457	379.13833762053935	362.01312419303554	377.14237222270077
wavelet-LLL	firstorder	Range	460.7046624915388	304.1469940355405	572.9960624403919	651.1056226022519	258.82542319996173	458.0431288127106	281.53587958066896	238.55350431258597
wavelet-LLL	firstorder	RobustMeanAbsoluteDeviation	69.11636210614776	38.294006520685286	47.55252167945025	54.422645920389805	42.27570903691154	71.69441053352759	52.79474294661701	51.534921587108855
wavelet-LLL	firstorder	RootMeanSquared	788.2188393495195	812.3612122318451	849.8554346343661	1013.3390585827494	863.5365740203417	901.8635743293147	832.3024448377762	829.9893646125815
wavelet-LLL	firstorder	Skewness	-0.526532361714165	-0.32219044066902397	-1.6035290094728065	-0.49305072178650006	0.27044392757784835	-0.09033792553862681	-0.38962426732140265	-0.6221008550607862
wavelet-LLL	firstorder	TotalEnergy	68963072.19631091	79191688.69665515	119894207.12307617	16131908508.57165	8948344.97604947	34161032.08148599	12469092.474292912	6888823.453699969
wavelet-LLL	firstorder	Uniformity	0.07604902199496796	0.10777777777777778	0.08970823051241111	0.07659485397527836	0.125	0.07142857142857141	0.14814814814814814	0.18000000000000002
wavelet-LLL	firstorder	Variance	11490.009380959606	4225.1003963971725	12602.097645975613	9603.656190069069	5607.781555936791	15167.965501530422	6915.780158901301	6577.39570264437
wavelet-LLL	glcm	Autocorrelation	174.42715067266224	69.62494731936044	333.2144477407512	417.8535142668043	47.76666666666667	128.190925571412	67.03846153846153	47.973076923076924
wavelet-LLL	glcm	JointAverage	13.063917405537536	8.187363560971729	17.976722384469777	20.22909751596814	6.726388888888889	10.87328099879005	8.158119658119658	6.920512820512821
wavelet-LLL	glcm	ClusterProminence	5531.153158165136	885.8025305502499	17979.540274147028	5936.865533863806	371.9062651234567	11238.962433594996	951.4111288624213	464.01600512820517
wavelet-LLL	glcm	ClusterShade	-155.8967470412119	-16.85990591949817	-652.6991397980061	-103.49174380073637	-1.509679012345676	-317.09785194307796	-38.98768070064365	-14.703994301994298
wavelet-LLL	glcm	ClusterTendency	42.02344224167913	17.777349479206734	49.187366147613794	44.046558054992914	8.711203703703704	63.22572589539667	19.643281101614434	10.41025641025641
wavelet-LLL	glcm	Contrast	27.034138303155633	7.427261701723637	9.349437664631635	9.512903498436147	9.297222222222222	24.561195780087186	18.38034188034188	15.884615384615385
wavelet-LLL	glcm	Correlation	0.2286283402752044	0.4104216298365323	0.6628805505540881	0.642565274684761	-0.30376386425778296	0.4259959265956377	0.04744754159851793	-0.39130356264428057
wavelet-LLL	glcm	DifferenceAverage	4.221438188044215	2.151941667387624	2.3751525960647397	2.1358803354052607	2.547222222222222	4.085643843336151	3.3717948717948714	3.284615384615385
wavelet-LLL	glcm	DifferenceEntropy	3.060955242859327	2.501089926785757	2.643895293121091	2.751537859879183	0.7552336408986947	2.723163563878722	2.0928262035705183	0.7222900754982647
wavelet-LLL	glcm	DifferenceVariance	6.830052819900732	2.570202876761369	3.397999585665574	4.846957738020264	0.5667592592592592	7.4711867590709025	5.810897435897435	3.3853846153846154
wavelet-LLL	glcm	JointEnergy	0.015306129702913977	0.020987861208387377	0.0177743494022081	0.012248571778632419	0.29944444444444446	0.03329841185996919	0.10717889363722698	0.2905021367521368
wavelet-LLL	glcm	JointEntropy	6.217695992502633	5.810950795660494	6.094053352144902	7.0622107646414785	1.934481765934752	5.00439019708355	3.396301709845493	1.9370828480978082
wavelet-LLL	glcm	Imc1	-0.3950723580435078	-0.23287066607217344	-0.29269185838019296	-0.14033629716022544	-0.8672570945028428	-0.6827600618561489	-0.722500695001576	-0.9557855989588402
wavelet-LLL	glcm	Imc2	0.9756806384441119	0.8809152341189778	0.9319719367861968	0.7927250764347282	0.9558211972075185	0.9970009950801804	0.9863626721286393	0.9754899449343023
wavelet-LLL	glcm	Idm	0.2037561441225653	0.3503311260074594	0.33648087022544754	0.419236258373394	0.2750145054556819	0.1983615443654698	0.2750452059062182	0.2217704098876155
wavelet-LLL	glcm	Idmn	0.9416019496748207	0.960881748875186	0.9845527014444777	0.9877415029975088	0.9434295464253336	0.9409820312991907	0.9032566811022881	0.8834639620291226
wavelet-LLL	glcm	Id	0.2980285584194312	0.42995015362971295	0.4170171986252393	0.4824091221106241	0.37333333333333335	0.29565624788556266	0.36535674973174975	0.32667277167277164
wavelet-LLL	glcm	Idn	0.8381766114626139	0.8677392152777486	0.9145181893381533	0.9315613732865647	0.8355208408149585	0.8347598383736178	0.8024353831378925	0.7730272089583831
wavelet-LLL	glcm	InverseVariance	0.2154227136792273	0.3615993104404596	0.3444578989968586	0.3702826169810869	0.28229938271604943	0.21097924263671924	0.21781153798402178	0.2157517014878126
wavelet-LLL	glcm	MaximumProbability	0.034682431158415114	0.0443309583438281	0.0404106469428622	0.0376664582710611	0.30277777777777776	0.05826434123945437	0.16239316239316237	0.30641025641025643
wavelet-LLL	glcm	SumEntropy	4.23845853140001	3.896285666176109	4.146171660738232	4.674768754232973	0.8678150992680856	3.7389107044637417	2.3534413465421595	0.8281084891234501
wavelet-LLL	glcm	SumSquares	17.26439513620869	6.301152795232593	14.634200953061358	13.389865388357268	4.502106481481481	21.946730418870963	9.505905745489077	6.573717948717948
wavelet-LLL	glrlm	GrayLevelNonUniformity	7.995002402473172	11.582347065566344	13.225398145877278	916.2158318078976	1.4636363636363636	2.8942348836443825	2.3627450980392157	1.7501831501831502
wavelet-LLL	glrlm	GrayLevelNonUniformityNormalized	0.07568647134254489	0.10617440828183201	0.08735686234022513	0.07229363903770206	0.12449724517906337	0.0713978940705047	0.13860269472293696	0.18068143496714925
wavelet-LLL	glrlm	GrayLevelVariance	18.329219357407563	7.170345230191003	20.93190094823316	16.28423625123105	9.459478114478113	23.663289814897425	10.132966430769558	9.934549489311394
wavelet-LLL	glrlm	HighGrayLevelRunEmphasis	177.9320411754444	68.50630624819343	312.3772412458818	400.3824777435172	43.42929292929293	111.4541163668299	65.0701985922574	52.13052503052503
