Image type	Feature Class	Feature Name	1: RTSTRUCT: RTstruct_14_segment_Lt Sup Frontal	1: RTSTRUCT: RTstruct_14_segment_Lt ant frontal	1: RTSTRUCT: RTstruct_14_segment_Lt post central	1: RTSTRUCT: RTstruct_14_segment_Rt ant front 2	1: RTSTRUCT: RTstruct_14_segment_Lt ant inf  frontal	1: RTSTRUCT: RTstruct_14_segment_Lt Internal Capsule	1: RTSTRUCT: RTstruct_14_segment_Lt Median Parietal	1: RTSTRUCT: RTstruct_14_segment_Lt Lat Parietal	1: RTSTRUCT: RTstruct_14_segment_Lt ant temporal	1: RTSTRUCT: RTstruct_14_segment_Right Inf Temporal	1: RTSTRUCT: RTstruct_14_segment_Lt Parietal	1: RTSTRUCT: RTstruct_14_segment_Rt Median Parietal	1: RTSTRUCT: RTstruct_14_segment_Rt Parital 2	1: RTSTRUCT: RTstruct_14_segment_Lt Parietal 2	1: RTSTRUCT: RTstruct_14_segment_Lt parietal surface	1: RTSTRUCT: RTstruct_14_segment_L frontal lateral	1: RTSTRUCT: RTstruct_14_segment_R frontal pole	1: RTSTRUCT: RTstruct_14_segment_Lt cerebellar	1: RTSTRUCT: RTstruct_14_segment_R ant frontal 1	1: RTSTRUCT: RTstruct_14_segment_L frontal pole	1: RTSTRUCT: RTstruct_14_segment_Rt Inf Frontal
log-sigma-3-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.23659896140136638	0.16436811682883795	0.1254944700388932	0.17275496540359342	0.07582138503748116	0.18684773012952294	0.3495089515987536	0.21431853314417137	0.15712034964372498	0.1497275507024791	0.2382454874709888	0.13324180210577735	0.40167746898105217	0.35674153748619103	0.267066210979812	0.16774765493129923	0.27379197100335806	0.43078085109335107	0.6834633730467063	0.5240806943531302	0.6081851501122334
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformity	1.0	1.5	1.0	1.0	2.75	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.6666666666666667	1.0	1.0	1.0
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.5	0.375	0.25	0.3333333333333333	0.34375	1.0	0.5	0.5	0.5	0.5	0.3333333333333333	0.3333333333333333	0.5	0.5	0.5	0.25	0.3333333333333333	0.5555555555555556	0.5	0.5	0.5
log-sigma-3-0-mm-3D	glszm	GrayLevelVariance	0.25	0.6875	1.25	0.6666666666666666	1.109375	0.0	0.25	0.25	0.25	0.25	0.6666666666666666	0.6666666666666666	0.25	0.25	0.25	1.25	0.6666666666666666	0.2222222222222222	0.25	0.25	0.25
log-sigma-3-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	2.5	5.75	7.5	4.666666666666667	10.875	1.0	2.5	2.5	2.5	2.5	4.666666666666667	4.666666666666667	2.5	2.5	2.5	7.5	4.666666666666667	2.0	2.5	2.5	2.5
log-sigma-3-0-mm-3D	glszm	LargeAreaEmphasis	13038.5	7909.75	9269.75	1593.6666666666667	47485.25	153664.0	1754.0	5321.0	14656.5	2314.0	1628.3333333333333	21228.666666666668	937.0	186.5	4321.0	5619.75	1054.0	119.33333333333333	62.5	181.0	30.5
log-sigma-3-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	20180.0	28176.5	52540.25	6365.333333333333	300596.125	153664.0	1970.0	20022.5	56992.5	9250.0	6348.333333333333	84253.66666666667	974.5	672.5	4862.5	28851.5	2281.6666666666665	443.3333333333333	68.5	182.5	68.0
log-sigma-3-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	11253.125	2890.284722222222	2027.203125	402.23148148148147	8959.840277777777	153664.0	1700.0	1645.625	4072.5	580.0	461.6666666666667	5475.75	927.625	65.0	4185.625	2321.5694444444443	747.4537037037038	38.333333333333336	61.0	180.625	21.125
log-sigma-3-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.625	0.3680555555555556	0.3559027777777778	0.4537037037037037	0.2152777777777778	1.0	0.625	0.625	0.625	0.625	0.4537037037037037	0.4537037037037037	0.625	0.625	0.625	0.3559027777777778	0.4537037037037037	0.75	0.625	0.625	0.625
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformity	1.0	1.0	1.0	1.0	2.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.5	0.25	0.25	0.3333333333333333	0.3125	1.0	0.5	0.5	0.5	0.5	0.3333333333333333	0.3333333333333333	0.5	0.5	0.5	0.25	0.3333333333333333	0.3333333333333333	0.5	0.5	0.5
log-sigma-3-0-mm-3D	glszm	SmallAreaEmphasis	0.00012847651224496398	0.2515397198111468	0.0007455761495752402	0.10423667996919415	0.502616914037261	6.507705122865473e-06	0.0036208548024838152	0.0006455455235767273	0.0004768522422743202	0.12510813148788927	0.01081282839933359	0.03753542460528796	0.020270416441319633	0.01174729150919627	0.0014454207325048395	0.0626020945158562	0.3337776184854107	0.051399176954732506	0.12913223140495866	0.5013850415512465	0.033888888888888885
log-sigma-3-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	0.000443536373618625	2.2634022677242394	0.0061014421649354745	0.7711133865434432	7.165889712279646	6.507705122865473e-06	0.014037521469150481	0.0007985911311677895	0.0005299985007777215	0.1254325259515571	0.08510316544918621	0.3338475936655087	0.08027041644131963	0.016376921138825898	0.0056005453862444515	1.0004325703758428	3.001260611682689	0.05448559670781893	0.5041322314049587	2.0013850415512464	0.09388888888888888
log-sigma-3-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	4.9711546901548746e-05	0.02799551610046076	0.0003963110818651891	0.03011009591822446	0.03755062817012405	6.507705122865473e-06	0.0010166881358171487	0.0006072841216789619	0.0004635656776484699	0.1250270328719723	0.0025283099804918334	0.004609645714718392	0.005270416441319633	0.010589884101788863	0.0004066395690699365	0.003956504251998425	0.03727724055646133	0.050627572016460905	0.03538223140495868	0.12638504155124652	0.01888888888888889
log-sigma-3-0-mm-3D	glszm	ZoneEntropy	0.9999999999999993	1.9999999999999987	1.9999999999999987	1.5849625007211552	2.405639062229564	-3.203426503814917e-16	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993	1.5849625007211552	1.5849625007211552	0.9999999999999993	0.9999999999999993	0.9999999999999993	1.9999999999999987	1.5849625007211552	1.5849625007211552	0.9999999999999993	0.9999999999999993	0.9999999999999993
log-sigma-3-0-mm-3D	glszm	ZonePercentage	0.009302325581395349	0.016194331983805668	0.012698412698412698	0.04	0.008658008658008658	0.002551020408163265	0.02857142857142857	0.015625	0.009950248756218905	0.02857142857142857	0.033707865168539325	0.010714285714285714	0.041666666666666664	0.08	0.01818181818181818	0.01532567049808429	0.0375	0.11538461538461539	0.15384615384615385	0.1	0.18181818181818182
log-sigma-3-0-mm-3D	glszm	ZoneVariance	1482.25	4096.6875	3068.1875	968.6666666666665	34145.0	0.0	529.0	1225.0	4556.25	1089.0	748.2222222222222	12517.555555555557	361.0	30.25	1296.0	1362.1875	342.88888888888886	44.22222222222222	20.25	81.0	0.25
log-sigma-3-0-mm-3D	gldm	DependenceEntropy	4.916632887917695	5.08981012982866	5.337678455505183	4.121761611837896	5.449877157278347	3.895717399973632	4.431997303366747	4.527617705036994	4.4135462630945135	3.9991459260763262	4.604077674719294	4.412481068363428	3.8279063251453715	3.128884070537633	4.54481915187566	5.4201093590151	4.596762239033043	2.9650775843424833	2.9312089489103204	3.008694969562839	2.5503407095463864
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformity	10.711627906976744	14.919028340080972	20.853968253968254	4.76	47.85930735930736	37.16326530612245	4.114285714285714	10.46875	14.592039800995025	5.142857142857143	5.202247191011236	17.47142857142857	3.9166666666666665	5.32	6.4363636363636365	18.21072796934866	6.25	3.769230769230769	1.7692307692307692	2.7	3.0
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.04982152514872904	0.060400924453769114	0.06620307382212144	0.06346666666666667	0.051795787185397575	0.0948042482299042	0.05877551020408163	0.081787109375	0.07259721294027376	0.07346938775510205	0.05845221562933973	0.06239795918367347	0.08159722222222222	0.2128	0.058512396694214874	0.0697729040971213	0.078125	0.14497041420118342	0.13609467455621302	0.135	0.2727272727272727
log-sigma-3-0-mm-3D	gldm	DependenceVariance	38.19219037317468	24.920257666901605	18.829891660367853	32.74773333333333	29.453421037836623	30.754164931278638	32.906938775510206	13.3125	17.454567956238705	25.779591836734692	28.251483398560786	22.353877551020403	26.95138888888889	3.7696	35.413223140495866	21.002891912919658	22.477500000000003	16.325443786982248	6.6390532544378695	13.410000000000002	0.9752066115702479
log-sigma-3-0-mm-3D	gldm	GrayLevelNonUniformity	121.28837209302326	128.19838056680163	117.71111111111111	63.74666666666667	412.0930735930736	392.0	50.114285714285714	83.140625	145.83582089552237	66.11428571428571	54.8876404494382	227.45	39.041666666666664	14.92	78.56363636363636	86.1264367816092	39.525	14.923076923076923	9.615384615384615	18.1	5.545454545454546
log-sigma-3-0-mm-3D	gldm	GrayLevelVariance	0.217934018388318	0.28867871953318364	0.5804585537918872	0.0792888888888889	0.36223435655253833	0.0	0.1420408163265306	0.17523193359375	0.13722432613054134	0.027755102040816326	0.22572907461179145	0.09682397959183674	0.09331597222222222	0.2016	0.14289256198347108	0.7002246003435064	0.27359375	0.21301775147928992	0.13017751479289943	0.0475	0.24793388429752064
log-sigma-3-0-mm-3D	gldm	HighGrayLevelEmphasis	1.9627906976744185	3.4331983805668016	6.447619047619048	3.973333333333333	6.275974025974026	1.0	1.5142857142857142	3.3203125	3.5074626865671643	3.914285714285714	3.831460674157303	3.775	1.3125	3.16	1.518181818181818	4.980842911877395	2.4125	3.076923076923077	1.4615384615384615	1.15	2.3636363636363638
log-sigma-3-0-mm-3D	gldm	LargeDependenceEmphasis	266.553488372093	243.17004048582996	184.7079365079365	252.97333333333333	310.995670995671	452.26020408163265	214.77142857142857	172.703125	269.8059701492537	246.5142857142857	193.76404494382024	309.4142857142857	193.79166666666666	59.72	271.45454545454544	190.8007662835249	175.0	89.23076923076923	45.46153846153846	127.9	13.545454545454545
log-sigma-3-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	366.27906976744185	736.7206477732793	985.6730158730159	1009.8666666666667	1770.224025974026	452.26020408163265	234.4	567.8359375	982.3731343283582	985.7142857142857	742.5730337078652	1189.8321428571428	197.60416666666666	203.72	307.8090909090909	794.6896551724138	322.1375	343.3076923076923	47.30769230769231	128.05	38.36363636363637
log-sigma-3-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	241.62209302325581	121.50078722447144	48.899316578483244	63.86851851851851	70.58199555074555	452.26020408163265	209.86428571428573	73.919921875	91.66417910447761	61.714285714285715	57.6354556803995	89.37728174603176	192.83854166666666	23.72	262.3659090909091	105.01905065985525	138.2295138888889	25.71153846153846	45.0	127.8625	7.340909090909091
log-sigma-3-0-mm-3D	gldm	LowGrayLevelEmphasis	0.7593023255813953	0.4546783625730994	0.24953703703703706	0.28629629629629627	0.22010281385281386	1.0	0.8714285714285714	0.419921875	0.373134328358209	0.2714285714285714	0.3670411985018726	0.3181547619047619	0.921875	0.46	0.8704545454545455	0.4307684120902512	0.6607638888888889	0.4807692307692308	0.8846153846153846	0.9625	0.6590909090909091
log-sigma-3-0-mm-3D	gldm	SmallDependenceEmphasis	0.008826227907756199	0.011782407757964165	0.010398592417580227	0.0148015417391252	0.010746943097365626	0.0031610799195123437	0.01178517222749223	0.008602096981855848	0.00496672586036799	0.012709322951575112	0.014681670393468396	0.006465114846683838	0.016171334051595574	0.021501945917638557	0.009404225460662849	0.012738092224669552	0.025221402056732106	0.032505945683012634	0.060573284840059735	0.05911923205617181	0.10575757575757576
log-sigma-3-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.026223111237904526	0.07375988924782116	0.09391591826988945	0.08253950028983414	0.1134949331660178	0.0031610799195123437	0.030188840837793496	0.029380780991484744	0.016650017488740614	0.029408720377729024	0.08243508850842236	0.03461069393039299	0.046449111829373356	0.06474519863654063	0.02595427517545123	0.09249718479228598	0.15342406647858925	0.05508788529615309	0.17595790022467514	0.20911923205617183	0.19196969696969693
log-sigma-3-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.004477007075219116	0.0031343146578423522	0.002071684595945086	0.005274459508855374	0.001472132012611506	0.0031610799195123437	0.007184255074916917	0.0034074259794486246	0.0020459029532748346	0.008534473595036635	0.005091769186966	0.0018537641674673082	0.008601889607151128	0.01069113273791304	0.005266713031965753	0.0034435273545670936	0.0070596248401567085	0.026860460779727514	0.03172713099390589	0.02161923205617182	0.08420454545454546
log-sigma-3-0-mm-3D	ngtdm	Busyness	303.3838309258899	5.625204021934652	4.666439151944388	0.5423450443198115	8.780988877781134	0.0	5.607702841096852	6.760227687992013	5.28132643721953	0.6950929922963631	1.7473460265291185	2.5464358900993846	1.9178717536672087	1.912673955523854	6.557282976948035	3.078035247690222	2.915965924251055	1.8398202812593571	2.176865594722738	0.3486779560308972	2.8
log-sigma-3-0-mm-3D	ngtdm	Coarseness	0.04429207700024887	0.03865274514790116	0.031455401210807914	0.2580006484798205	0.011596575750900256	1000000.0	0.18357102611816212	0.05601856066545527	0.06280300455948593	0.375768469464561	0.10523633826891403	0.05575943622482591	0.3792082165463314	0.22535700949645993	0.15825698733831348	0.04628512588190967	0.10237001063832275	0.2523538407609632	0.4265635098567941	1.6870446896434204	0.4910714285714286
log-sigma-3-0-mm-3D	ngtdm	Complexity	0.2100223383370141	0.7369941576343545	1.693126049929742	0.3498030232039833	1.437769709869781	0.0	0.1556423645692188	0.2789254099781861	0.15843587143659985	0.07603466201445931	0.7531104389296381	0.4473075774921708	0.10987806922051717	0.35499228614522726	0.11488793314983335	1.5739340604231158	0.9478077261591633	0.3048222951198935	0.3606641222025838	0.05927525252525252	0.3702479338842975
log-sigma-3-0-mm-3D	ngtdm	Contrast	0.04809659590204689	0.02295977357495443	0.03021937122546381	0.003119885859757988	0.013755363035617802	0.0	0.024530396728208722	0.04455461601696318	0.020687211879525467	0.001821528074592234	0.019218583460864753	0.004084281653013134	0.012262225368168837	0.06747757466063348	0.01885056572540076	0.029618834661163374	0.02405013804647922	0.07123378776568957	0.042474225314462	0.003731881313131313	0.09015777610818933
log-sigma-3-0-mm-3D	ngtdm	Strength	0.04215045069798084	0.10249456376560712	0.149316150202338	0.5060216775576761	0.06144166468596425	0.0	0.1654400082830305	0.06145264412917197	0.06600290983410746	0.43535036682287537	0.23823847329094217	0.1304260086945938	0.31708481882517325	0.23901273987858812	0.1378232685089573	0.257971655437904	0.34957420728564625	0.230031020348391	0.4715167803500654	1.2728164701503901	0.5
log-sigma-4-0-mm-3D	firstorder	10Percentile	-33.979531860351564	-25.732633209228517	-42.007041931152344	-20.91563720703125	-42.9227710723877	-16.476612663269044	-7.519214868545532	-22.11611404418945	-19.06149673461914	-18.285153579711913	-15.576693534851074	-23.52193832397461	-6.6882702827453615	1.4179582595825198	-19.958312797546387	-22.94441032409668	-20.49500732421875	-1.2473692893981934	12.632002258300782	-25.380096626281738	-4.11369514465332
log-sigma-4-0-mm-3D	firstorder	90Percentile	-17.077412796020507	-4.606752395629883	-2.3549555301666145	-7.348844337463376	-13.09529838562011	-8.266651344299316	2.755857801437378	-11.596322631835939	-5.590332508087158	-10.351286125183105	-2.4067278861999473	-10.767351531982422	1.632268226146698	6.7471923828125	-3.1967330455780005	11.868696212768555	-0.6915671825408866	0.48532232642173767	20.394338607788086	-13.034265995025633	3.6142144203186035
log-sigma-4-0-mm-3D	firstorder	Energy	16161295.58237138	20034720.58731205	24042574.548763793	6093233.515060229	68785515.05885783	32422262.821860567	6188470.92441547	10255838.20291473	16618674.812972577	5707818.805253686	7479066.282217851	22365366.282309428	4243469.64086315	2313109.130295482	9102423.476077426	22966490.554492652	6698661.433138592	2332798.922568879	1300714.314090723	1583165.9291984842	981531.908214173
log-sigma-4-0-mm-3D	firstorder	Entropy	0.9785298462545811	0.7666501686754785	1.292706286450973	-3.203426503814917e-16	1.1719304541960394	-3.203426503814917e-16	0.8224042259549885	-3.203426503814917e-16	-3.203426503814917e-16	-3.203426503814917e-16	0.3974104103699241	0.12923377484588427	0.8426578772022385	-3.203426503814917e-16	0.1311065295823444	1.2929833695365107	0.46899559358928056	0.8403586716091165	-3.203426503814917e-16	0.6098403047163998	0.9456603046006395
log-sigma-4-0-mm-3D	firstorder	InterquartileRange	8.855391502380371	11.134498596191406	22.55762481689453	7.25394868850708	16.109760761260986	4.775007963180542	5.93885925412178	6.110243797302246	7.437496185302734	5.0267109870910645	8.363019466400146	7.289995193481445	5.3512574434280396	3.589353561401367	10.460528492927551	21.81917428970337	11.600507974624634	0.978080652654171	6.2670698165893555	6.583101749420166	3.7997753620147705
log-sigma-4-0-mm-3D	firstorder	Kurtosis	2.5058921436067547	2.339869057890472	2.2964035918570356	2.7913727356594626	2.7413401472541414	2.243016713102062	2.0709696812187715	2.2369097270700653	2.1036168693375137	2.188042086099935	2.5087255269156	2.792735535705173	2.123083506501265	1.9240394829135834	2.0863235028755214	1.955788291022426	1.9529231501815019	2.410842936695962	1.7061808701388839	1.817666496673763	2.1428801823136396
log-sigma-4-0-mm-3D	firstorder	Maximum	-10.142038345336914	2.9506258964538574	11.745555877685547	-1.9002695083618164	8.86836051940918	-4.203453540802002	5.517148017883301	-6.800940036773682	-0.9536526203155518	-7.5142669677734375	2.4507620334625244	-1.8617980480194092	4.6952433586120605	8.016788482666016	1.793456792831421	21.00081443786621	4.1284260749816895	1.0779290199279785	20.827625274658203	-11.379570007324219	3.7657761573791504
log-sigma-4-0-mm-3D	firstorder	MeanAbsoluteDeviation	5.055333089379762	6.525307821382194	12.296897259263133	4.3339567057291655	9.315269260566472	2.5689266329753004	3.2194321521690914	3.370530303567648	4.147264314433708	2.731426057231669	4.50091002141266	4.091504027253511	2.794494847456614	1.9078282615661621	5.370076714803366	11.19244468207403	6.065450169816613	0.6021392478128157	2.8904711480676775	4.0835519742965705	2.429885229788536
log-sigma-4-0-mm-3D	firstorder	Mean	-25.901128476165063	-15.30827003138268	-24.118464378326657	-15.016270065307618	-27.400135652585462	-12.423079760707154	-2.6912229580538614	-16.966949228197336	-12.50077163402121	-14.465470606940134	-10.162837805372945	-17.419686594179698	-2.687561253706614	4.170520849227906	-12.406521783091804	-3.644383761161132	-10.722565206885339	-0.46282162030155843	16.29780886723445	-18.688707876205445	-1.2991344386881047
log-sigma-4-0-mm-3D	firstorder	Median	-26.12356185913086	-15.39914321899414	-25.78036117553711	-16.691415786743164	-27.091228485107422	-12.544221878051758	-2.6315011978149414	-16.87986469268799	-12.820367813110352	-14.826171875	-11.568384170532227	-17.84630298614502	-2.6911500692367554	4.467031478881836	-13.86449670791626	-1.3225641250610352	-11.191701889038086	-0.6193952858448029	16.830522537231445	-19.554533004760742	-2.1437766551971436
