Image type	Feature Class	Feature Name	1: RTSTRUCT: RTstruct_6_segment_Lt Frontal	1: RTSTRUCT: RTstruct_6_segment_R putamen	1: RTSTRUCT: RTstruct_6_segment_R cerebellar
wavelet-LLL	firstorder	Entropy	4.371025515637617	3.51364087391514	3.542221939328554
wavelet-LLL	firstorder	InterquartileRange	245.27958636843255	114.3715308218157	125.15457073831553
wavelet-LLL	firstorder	Kurtosis	2.409881532643976	2.218395019248487	2.0223459454648345
wavelet-LLL	firstorder	Maximum	931.6769745996959	460.3870205335321	400.14326343123287
wavelet-LLL	firstorder	MeanAbsoluteDeviation	125.28305842273818	64.75592104470924	64.7009157302812
wavelet-LLL	firstorder	Mean	690.7426041963364	294.13549744106234	222.794707055696
wavelet-LLL	firstorder	Median	702.8463373910464	276.13835522286314	231.95153837023128
wavelet-LLL	firstorder	Minimum	246.72531346365656	154.3952841217871	50.89552799106452
wavelet-LLL	firstorder	Range	684.9516611360393	305.991736411745	349.24773544016836
wavelet-LLL	firstorder	RobustMeanAbsoluteDeviation	97.09594291779747	47.404476070229	50.061045340991654
wavelet-LLL	firstorder	RootMeanSquared	1001.7271858485411	599.0735277792791	528.2751429480776
wavelet-LLL	firstorder	Skewness	-0.42852861422111016	0.28544621768995226	-0.1891965781105645
wavelet-LLL	firstorder	TotalEnergy	250864338.7170094	33575018.97219505	132281373.03532879
wavelet-LLL	firstorder	Uniformity	0.05504	0.09827160493827163	0.09202585055813704
wavelet-LLL	firstorder	Variance	21886.447098298882	5892.102366371995	5760.320931360798
wavelet-LLL	glcm	Autocorrelation	443.2114189340419	54.96704941548691	70.79860382248381
wavelet-LLL	glcm	JointAverage	20.751554833973557	7.095966055341056	8.147713954169342
wavelet-LLL	glcm	ClusterProminence	22451.781903838586	1605.0894447551964	1548.0851973294518
wavelet-LLL	glcm	ClusterShade	-535.1608941873212	29.97892581078531	-51.4021029716055
wavelet-LLL	glcm	ClusterTendency	87.57041251490222	27.16297376363194	25.14749398005945
wavelet-LLL	glcm	Contrast	37.76794111796914	8.775935757185756	7.633954886648595
wavelet-LLL	glcm	Correlation	0.39867141711919046	0.5136794544239901	0.5291061899806018
wavelet-LLL	glcm	DifferenceAverage	4.731605494058436	2.5013366044616046	2.1384972351760094
wavelet-LLL	glcm	DifferenceEntropy	3.598650281582193	2.4056489159123817	2.5985677893621193
wavelet-LLL	glcm	DifferenceVariance	14.28308328981616	2.282621017832217	2.914904113327667
wavelet-LLL	glcm	JointEnergy	0.008528365730738908	0.02404220577451706	0.014594188649633728
wavelet-LLL	glcm	JointEntropy	7.27974145328983	5.532289991837287	6.421667951602464
wavelet-LLL	glcm	Imc1	-0.2648853533094516	-0.3997073282689062	-0.13704086609451901
wavelet-LLL	glcm	Imc2	0.9426430207053502	0.9676523733975922	0.758763771557743
wavelet-LLL	glcm	Idm	0.21213714968439504	0.27608762115379765	0.36688787935056505
wavelet-LLL	glcm	Idmn	0.9605236418678094	0.9532186707125239	0.9691517832277653
wavelet-LLL	glcm	Id	0.30083531583737916	0.3736953192031317	0.4425684739963106
wavelet-LLL	glcm	Idn	0.8703903706723298	0.8472583963478278	0.8837498666565935
wavelet-LLL	glcm	InverseVariance	0.21021183944619587	0.2929289412750032	0.3626182903644447
wavelet-LLL	glcm	MaximumProbability	0.03127091656952833	0.04626400954525954	0.03244880296140448
wavelet-LLL	glcm	SumEntropy	4.913632798296332	4.025734984716715	4.2398563404850425
wavelet-LLL	glcm	SumSquares	31.33458840821784	8.984727380204426	8.195362216677008
wavelet-LLL	glrlm	GrayLevelNonUniformity	12.457882264606496	4.061653116531166	37.95824262482056
wavelet-LLL	glrlm	GrayLevelNonUniformityNormalized	0.05308715709387536	0.09785686613641205	0.09112403196377256
wavelet-LLL	glrlm	GrayLevelVariance	34.98481278338992	10.008947050734056	9.425844615954517
wavelet-LLL	glrlm	HighGrayLevelRunEmphasis	391.7783567849499	49.17408536585366	62.37154752268883
wavelet-LLL	glrlm	LongRunEmphasis	1.2151144719884606	1.285670731707317	1.4633209533155624
wavelet-LLL	glrlm	LongRunHighGrayLevelEmphasis	512.1133407645603	64.70609756097562	98.5849095865022
wavelet-LLL	glrlm	LongRunLowGrayLevelEmphasis	0.009680825054879421	0.1047646372743371	0.06705753958222302
wavelet-LLL	glrlm	LowGrayLevelRunEmphasis	0.009082651460056492	0.09569361506881797	0.05229063431991873
wavelet-LLL	glrlm	RunEntropy	4.646005481365274	3.6846867719535306	4.087261160363529
wavelet-LLL	glrlm	RunLengthNonUniformity	209.03012363514983	36.09512195121951	328.7061723632127
wavelet-LLL	glrlm	RunLengthNonUniformityNormalized	0.8898598103150358	0.8659785841760858	0.7865314116830124
wavelet-LLL	glrlm	RunPercentage	0.9384615384615385	0.9222222222222222	0.8789354105809803
wavelet-LLL	glrlm	RunVariance	0.07717750235129306	0.10169820791195716	0.161422283730037
wavelet-LLL	glrlm	ShortRunEmphasis	0.9549726247024183	0.9424712059620596	0.9069468667713416
wavelet-LLL	glrlm	ShortRunHighGrayLevelEmphasis	367.3786048489286	46.027193428184276	55.09503098020461
wavelet-LLL	glrlm	ShortRunLowGrayLevelEmphasis	0.008947730251824392	0.09378937117724614	0.04944866958480851
wavelet-LLL	glszm	GrayLevelNonUniformity	6.472	2.870967741935484	8.862068965517242
wavelet-LLL	glszm	GrayLevelNonUniformityNormalized	0.051776	0.09261186264308012	0.10186286167261197
wavelet-LLL	glszm	GrayLevelVariance	31.339136	10.934443288241416	9.502444180208744
wavelet-LLL	glszm	HighGrayLevelZoneEmphasis	313.848	47.32258064516129	44.81609195402299
wavelet-LLL	glszm	LargeAreaEmphasis	11.792	2.6129032258064515	129.01149425287358
wavelet-LLL	glszm	LargeAreaHighGrayLevelEmphasis	6866.384	131.41935483870967	10740.528735632184
wavelet-LLL	glszm	LargeAreaLowGrayLevelEmphasis	0.0373508642199311	0.16931292900270162	3.0155805653441425
wavelet-LLL	glszm	LowGrayLevelZoneEmphasis	0.013787305981218589	0.11694088673417141	0.09787102305186712
wavelet-LLL	glszm	SizeZoneNonUniformity	55.72	15.580645161290322	19.114942528735632
wavelet-LLL	glszm	SizeZoneNonUniformityNormalized	0.44576	0.5026014568158168	0.21971198308891532
wavelet-LLL	glszm	SmallAreaEmphasis	0.6929827038831219	0.72334229390681	0.46967307835459887
wavelet-LLL	glszm	SmallAreaHighGrayLevelEmphasis	201.69740384190695	31.469758064516128	19.078705649783473
wavelet-LLL	glszm	SmallAreaLowGrayLevelEmphasis	0.011993993522289626	0.10791940588074302	0.06152831993702316
wavelet-LLL	glszm	ZoneEntropy	5.453857809319199	4.24451889103203	5.387880852839277
wavelet-LLL	glszm	ZonePercentage	0.5	0.6888888888888889	0.18354430379746836
wavelet-LLL	glszm	ZoneVariance	7.792	0.5057232049947971	99.32778438367022
wavelet-LLL	gldm	DependenceEntropy	5.8995084233066954	4.336297540774113	6.082971692278151
wavelet-LLL	gldm	DependenceNonUniformity	59.056	19.844444444444445	67.51054852320675
wavelet-LLL	gldm	DependenceNonUniformityNormalized	0.236224	0.44098765432098763	0.1424273175595079
wavelet-LLL	gldm	DependenceVariance	3.8080000000000003	0.36839506172839503	4.750342715732877
wavelet-LLL	gldm	GrayLevelNonUniformity	13.76	4.4222222222222225	43.620253164556964
wavelet-LLL	gldm	GrayLevelVariance	35.259264	9.769876543209875	9.41054674286528
wavelet-LLL	gldm	HighGrayLevelEmphasis	401.752	49.6	64.30801687763713
wavelet-LLL	gldm	LargeDependenceEmphasis	10.568	3.0	21.953586497890296
wavelet-LLL	gldm	LargeDependenceHighGrayLevelEmphasis	6187.064	157.42222222222222	1864.565400843882
wavelet-LLL	gldm	LargeDependenceLowGrayLevelEmphasis	0.029981060249515308	0.15512200152926095	0.5774523137783527
wavelet-LLL	gldm	LowGrayLevelEmphasis	0.008696152492170475	0.09062477347094582	0.049714665871465745
wavelet-LLL	gldm	SmallDependenceEmphasis	0.42129811242709514	0.5740740740740741	0.16090083329542226
wavelet-LLL	gldm	SmallDependenceHighGrayLevelEmphasis	130.97026053132853	25.879012345679016	7.582689348472474
wavelet-LLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.006358514663697529	0.0767806066788941	0.015301070319786454
wavelet-LLL	ngtdm	Busyness	0.08196021044311505	0.1278427561061325	0.517552737327813
wavelet-LLL	ngtdm	Coarseness	0.026100942905212143	0.16235927788778312	0.018692315633655216
wavelet-LLL	ngtdm	Complexity	822.5337202649498	95.03176272169922	121.94266341368947
wavelet-LLL	ngtdm	Contrast	0.34553516103946874	0.19192485734049516	0.12167943534236725
wavelet-LLL	ngtdm	Strength	6.8357533732443905	9.141896869244936	1.3251635627745386
