Image type	Feature Class	Feature Name	1: RTSTRUCT: RTstruct_5_segment_Rt ant Frontal	1: RTSTRUCT: RTstruct_5_segment_Lt ant Temporal	1: RTSTRUCT: RTstruct_5_segment_Rt Pre Motor Cortex	1: RTSTRUCT: RTstruct_5_segment_Rt Med Temporal
wavelet-HHH	glrlm	GrayLevelNonUniformity	45.281943464751166	11.565612303588892	365.6620599842518	
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.5001574531719697	0.5030874665547806	0.500062706010025	
wavelet-HHH	glrlm	GrayLevelVariance	0.24992127341401518	0.24845626672260968	0.2499686469949875	
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	2.506222314942088	2.482011911351376	2.5108986807722165	
wavelet-HHH	glrlm	LongRunEmphasis	2.665649709234165	1.8243684928969208	3.955837090611115	
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	6.770326548805506	4.520065907708048	9.945668352790817	
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	1.6394804993413297	1.1504441391941391	2.458379275066189	
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.623444421264478	0.629497022162156	0.6222753298069459	
wavelet-HHH	glrlm	RunEntropy	2.1031715399525477	1.6625689125808956	2.5748568346835046	
wavelet-HHH	glrlm	RunLengthNonUniformity	52.6562881986564	16.544662823860147	319.1486354877707	
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.5689539794108349	0.69617504199523	0.43554255533894914	
wavelet-HHH	glrlm	RunPercentage	0.7073317307692307	0.8214285714285713	0.5930500966997317	
wavelet-HHH	glrlm	RunVariance	0.546858562271694	0.2284797212839129	1.0916689808284217	
wavelet-HHH	glrlm	ShortRunEmphasis	0.7493575598442737	0.8391845522607784	0.6581480566244751	
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	1.8646380991315452	2.0460107409828705	1.6507634702204281	
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.4705374250224557	0.5374780050802556	0.40999420322548674	
wavelet-HHH	glszm	GrayLevelNonUniformity	1.0	1.0	1.0	
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.5	0.5	0.5	
wavelet-HHH	glszm	GrayLevelVariance	0.25	0.25	0.25	
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	2.5	2.5	2.5	
wavelet-HHH	glszm	LargeAreaEmphasis	4097.0	196.0	380102.5	
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	10434.5	490.0	960428.5	
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	2512.625	122.5	235021.0	
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.625	0.625	0.625	
wavelet-HHH	glszm	SizeZoneNonUniformity	1.0	2.0	1.0	
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.5	1.0	0.5	
wavelet-HHH	glszm	SmallAreaEmphasis	0.0002443195117187791	0.00510204081632653	2.631707003255713e-06	
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	0.0005993490975175957	0.012755102040816325	6.508838133000029e-06	
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	0.00015556211526907498	0.0031887755102040813	1.662424220819634e-06	
wavelet-HHH	glszm	ZoneEntropy	0.9999999999999993	0.9999999999999993	0.9999999999999993	
wavelet-HHH	glszm	ZonePercentage	0.015625	0.07142857142857142	0.0016220600162206002	
wavelet-HHH	glszm	ZoneVariance	1.0	0.0	30.25	
wavelet-HHH	gldm	DependenceEntropy	4.55339637661151	3.128085278891391	4.6049194338246	
wavelet-HHH	gldm	DependenceNonUniformity	11.015625	6.214285714285714	115.65855636658556	
wavelet-HHH	gldm	DependenceNonUniformityNormalized	0.0860595703125	0.22193877551020408	0.09380255990801749	
wavelet-HHH	gldm	DependenceVariance	11.894287109375	2.586734693877551	9.63845952973415	
wavelet-HHH	gldm	GrayLevelNonUniformity	64.015625	14.0	616.5490673154907	
wavelet-HHH	gldm	GrayLevelVariance	0.24993896484375	0.25	0.24998010246735985	
wavelet-HHH	gldm	HighGrayLevelEmphasis	2.5234375	2.5	2.51338199513382	
wavelet-HHH	gldm	LargeDependenceEmphasis	86.015625	34.42857142857143	143.75101378751015	
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	223.6640625	91.42857142857143	361.2108678021087	
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	51.603515625	20.178571428571427	89.3860502838605	
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.619140625	0.625	0.621654501216545	
wavelet-HHH	gldm	SmallDependenceEmphasis	0.028461603758050878	0.0444327016520894	0.010620228638776789	
wavelet-HHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.07150784821443916	0.09439367711370264	0.02596942981098699	
wavelet-HHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.017700042643953817	0.031942457786686106	0.006782928345724239	
wavelet-HHH	ngtdm	Busyness	30.171826467071355	6.383225108225108	298.99692862312537	
wavelet-HHH	ngtdm	Coarseness	0.0316594648865397	0.15666061952154084	0.00325733663477429	
wavelet-HHH	ngtdm	Complexity	0.493533294261177	0.4559446505875077	0.49797125630308003	
wavelet-HHH	ngtdm	Contrast	0.12335935212981476	0.11398616264687693	0.12448235547269444	
wavelet-HHH	ngtdm	Strength	0.031657886153405965	0.15666061952154084	0.003257351031986029	
wavelet-LLL	firstorder	10Percentile	334.1817169597841	202.29097471363883	525.6385908731894	
wavelet-LLL	firstorder	90Percentile	561.6289726109569	434.0336890093335	865.4088844487121	
wavelet-LLL	firstorder	Energy	76424046.81686756	10660808.24981595	1293018202.190722	
wavelet-LLL	firstorder	Entropy	3.8135357368214002	3.4677201004744953	4.23840171213939	
wavelet-LLL	firstorder	InterquartileRange	110.75135317365829	137.17514294794844	187.06026524430627	
wavelet-LLL	firstorder	Kurtosis	3.113410839559809	2.2563876819196604	3.5186513390041285	
wavelet-LLL	firstorder	Maximum	679.3711608625193	491.86227179702115	911.8568710051312	
wavelet-LLL	firstorder	MeanAbsoluteDeviation	73.66106992680687	72.77445829558663	109.6076793983013	
wavelet-LLL	firstorder	Mean	467.00313330710975	310.65671556739625	714.9053564209229	
wavelet-LLL	firstorder	Median	484.351164576801	302.87656523558917	742.2537758003282	
wavelet-LLL	firstorder	Minimum	199.51521855648636	163.86946259152572	248.86079947536115	
wavelet-LLL	firstorder	Range	479.85594230603294	327.9928092054954	662.99607152977	
wavelet-LLL	firstorder	RobustMeanAbsoluteDeviation	49.860941931974516	52.15194457773095	77.9794122425498	
wavelet-LLL	firstorder	RootMeanSquared	772.6984313150751	617.0438815668956	1024.0491018547434	
wavelet-LLL	firstorder	Skewness	-0.4538875804431014	0.27242745341852576	-0.9549448010463006	
wavelet-LLL	firstorder	TotalEnergy	76424046.81686756	10660808.24981595	1293018202.190722	
wavelet-LLL	firstorder	Uniformity	0.0865478515625	0.09693877551020408	0.06296368650960443	
wavelet-LLL	firstorder	Variance	8769.059253853851	7841.527511581162	18643.68051762634	
wavelet-LLL	glcm	Autocorrelation	177.90223610966436	61.026385366769986	442.1977480597943	
wavelet-LLL	glcm	JointAverage	13.210180021982795	7.5411078238001314	20.503347815906128	
wavelet-LLL	glcm	ClusterProminence	2993.373954519461	2649.8693276395256	45492.14373528452	
wavelet-LLL	glcm	ClusterShade	-78.45177316455285	-48.412499164307356	-1308.0910804355137	
wavelet-LLL	glcm	ClusterTendency	27.65744604014846	35.06280534448645	109.56532918625348	
wavelet-LLL	glcm	Contrast	14.63150381045721	19.072137691368457	22.371635738676016	
wavelet-LLL	glcm	Correlation	0.2927469633723972	0.3166667023095845	0.6633953958862484	
wavelet-LLL	glcm	DifferenceAverage	2.9301890786387044	3.5337184183338026	3.552758851817858	
wavelet-LLL	glcm	DifferenceEntropy	2.926698661109386	2.233231186878382	3.3310141651366174	
wavelet-LLL	glcm	DifferenceVariance	5.820548080630811	4.792187143666785	9.343814569439889	
wavelet-LLL	glcm	JointEnergy	0.019080348547703095	0.08799525231416257	0.008818873709841867	
wavelet-LLL	glcm	JointEntropy	6.048681878782173	3.8588492921425512	7.71874668029865	
wavelet-LLL	glcm	Imc1	-0.285077003818979	-0.7195331484510802	-0.16135840423161565	
wavelet-LLL	glcm	Imc2	0.9286185297553587	0.9902930791271906	0.8529764779762736	
wavelet-LLL	glcm	Idm	0.29406514825105834	0.2473062543192054	0.277623504916605	
wavelet-LLL	glcm	Idmn	0.9701393181280105	0.9202837151175169	0.9739649376635691	
wavelet-LLL	glcm	Id	0.37976996295119453	0.34344113626164907	0.36196258843102236	
wavelet-LLL	glcm	Idn	0.8860032359918381	0.8150517784316982	0.895385590887649	
wavelet-LLL	glcm	InverseVariance	0.3012869519531457	0.19474150911842308	0.2617842333300012	
wavelet-LLL	glcm	MaximumProbability	0.05035868146985944	0.13659716352024046	0.04785537004553052	
wavelet-LLL	glcm	SumEntropy	4.0534828247090555	2.797560887595396	5.047860760426597	
wavelet-LLL	glcm	SumSquares	10.572237462651419	13.53373575896373	32.98424123123238	
wavelet-LLL	glrlm	GrayLevelNonUniformity	9.905961931291255	2.598254989157999	66.13743115830076	
wavelet-LLL	glrlm	GrayLevelNonUniformityNormalized	0.08327081807903462	0.09681838085864182	0.05973037281831254	
wavelet-LLL	glrlm	GrayLevelVariance	14.708008662850842	12.69674211757496	29.761330477466323	
wavelet-LLL	glrlm	HighGrayLevelRunEmphasis	159.86632718742254	60.79137337455063	419.90103897236713	
wavelet-LLL	glrlm	LongRunEmphasis	1.2562233950364645	1.1383460537975587	1.4277294611004534	
wavelet-LLL	glrlm	LongRunHighGrayLevelEmphasis	209.58265112409796	70.86511662127045	664.0665629990045	
wavelet-LLL	glrlm	LongRunLowGrayLevelEmphasis	0.021881476256057655	0.12136447378322726	0.007127094229454766	
wavelet-LLL	glrlm	LowGrayLevelRunEmphasis	0.020346444124682214	0.10828201675826346	0.005835273691851785	
wavelet-LLL	glrlm	RunEntropy	4.121043551828295	3.5200027749069585	4.705713784388453	
wavelet-LLL	glrlm	RunLengthNonUniformity	103.80409962388059	24.813228901657	927.584716610276	
wavelet-LLL	glrlm	RunLengthNonUniformityNormalized	0.8698652816804487	0.9192208127808752	0.8363209887233415	
wavelet-LLL	glrlm	RunPercentage	0.9290865384615384	0.9587912087912087	0.8976854451307007	
wavelet-LLL	glrlm	RunVariance	0.0896069066768166	0.040389593609562395	0.18028545700675436	
wavelet-LLL	glrlm	ShortRunEmphasis	0.9458679994235931	0.9654134865506102	0.9304782361338096	
wavelet-LLL	glrlm	ShortRunHighGrayLevelEmphasis	149.33495406255892	58.272937562870666	382.5117633462757	
wavelet-LLL	glrlm	ShortRunLowGrayLevelEmphasis	0.02001700634628952	0.10501140250202254	0.0055861377209121274	
wavelet-LLL	glszm	GrayLevelNonUniformity	3.807017543859649	1.7058823529411764	25.53900709219858	
wavelet-LLL	glszm	GrayLevelNonUniformityNormalized	0.06678978147122192	0.10034602076124567	0.0603759032912496	
wavelet-LLL	glszm	GrayLevelVariance	19.75500153893506	10.885813148788927	24.77465363356415	
wavelet-LLL	glszm	HighGrayLevelZoneEmphasis	135.78947368421052	56.64705882352941	334.468085106383	
wavelet-LLL	glszm	LargeAreaEmphasis	12.912280701754385	3.411764705882353	78.27659574468085	
wavelet-LLL	glszm	LargeAreaHighGrayLevelEmphasis	2457.6140350877195	226.88235294117646	48857.354609929076	
wavelet-LLL	glszm	LargeAreaLowGrayLevelEmphasis	0.10258997154998727	0.3451405654854534	0.15682309497479371	
wavelet-LLL	glszm	LowGrayLevelZoneEmphasis	0.034988489488165124	0.09889706808649386	0.008109665975451284	
wavelet-LLL	glszm	SizeZoneNonUniformity	23.56140350877193	7.0	155.32624113475177	
wavelet-LLL	glszm	SizeZoneNonUniformityNormalized	0.4133579562942444	0.4117647058823529	0.3672015156849924	
wavelet-LLL	glszm	SmallAreaEmphasis	0.6626794082169382	0.627859477124183	0.6263900853122993	
wavelet-LLL	glszm	SmallAreaHighGrayLevelEmphasis	79.56698570886297	31.678104575163403	199.60975537571667	
wavelet-LLL	glszm	SmallAreaLowGrayLevelEmphasis	0.032076350589293014	0.04307557282172129	0.005827821579760426	
wavelet-LLL	glszm	ZoneEntropy	4.949301804048936	3.4548223999466017	5.969624700506324	
wavelet-LLL	glszm	ZonePercentage	0.4453125	0.6071428571428571	0.34306569343065696	
wavelet-LLL	glszm	ZoneVariance	7.869498307171436	0.6989619377162629	69.77999094612947	
wavelet-LLL	gldm	DependenceEntropy	5.524343485377939	3.467720100474495	6.5723608528627375	
wavelet-LLL	gldm	DependenceNonUniformity	26.21875	8.928571428571429	201.4103811841038	
wavelet-LLL	gldm	DependenceNonUniformityNormalized	0.204833984375	0.31887755102040816	0.16334986308524235	
wavelet-LLL	gldm	DependenceVariance	3.6162109375	0.9948979591836735	8.865056578058514	
wavelet-LLL	gldm	GrayLevelNonUniformity	11.078125	2.7142857142857144	77.63422546634226	
wavelet-LLL	gldm	GrayLevelVariance	14.220458984375	12.820153061224488	30.052497913225707	
wavelet-LLL	gldm	HighGrayLevelEmphasis	162.375	61.32142857142857	434.05271695052716	
wavelet-LLL	gldm	LargeDependenceEmphasis	11.703125	5.285714285714286	22.261962692619626	
wavelet-LLL	gldm	LargeDependenceHighGrayLevelEmphasis	2323.40625	379.75	13395.616382806164	
wavelet-LLL	gldm	LargeDependenceLowGrayLevelEmphasis	0.0779225717676505	0.43525865074865927	0.05765483248626961	
wavelet-LLL	gldm	LowGrayLevelEmphasis	0.01930141527857892	0.10767726104992262	0.005569499924728119	
wavelet-LLL	gldm	SmallDependenceEmphasis	0.3688723052878559	0.4494047619047619	0.29165043164844695	
wavelet-LLL	gldm	SmallDependenceHighGrayLevelEmphasis	47.77828203612174	23.797619047619047	99.44988162730021	
wavelet-LLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.014878384956340618	0.03724024695857179	0.0024028077178503537	
wavelet-LLL	ngtdm	Busyness	0.062016827919639694	0.08638736464823421	0.208812413252099	
wavelet-LLL	ngtdm	Coarseness	0.0627342229215613	0.18066971817609617	0.007346406770043845	
wavelet-LLL	ngtdm	Complexity	302.08297365131597	128.2520685965584	711.1230827493396	
wavelet-LLL	ngtdm	Contrast	0.15231813539426797	0.43527980596274224	0.16041375431802804	
wavelet-LLL	ngtdm	Strength	7.670934076253441	10.603052750442135	2.851089351974273	
