Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_32_segment_Rt Frontal	1: RTSTRUCT: ANON_32_segment_Lt Ant Frontal	1: RTSTRUCT: ANON_32_segment_Rt Ant Frontal	1: RTSTRUCT: ANON_32_segment_Rt Ant lat Ventricle	1: RTSTRUCT: ANON_32_segment_Rt Lat Parietal	1: RTSTRUCT: ANON_32_segment_Rt Ant Temporal	1: RTSTRUCT: ANON_32_segment_Rt Occipital	1: RTSTRUCT: ANON_32_segment_Lt Cerebellar	1: RTSTRUCT: ANON_32_segment_Rt Inf Occipital	1: RTSTRUCT: ANON_32_segment_Rt Inf Temporal	1: RTSTRUCT: ANON_32_segment_Lt Ant Temporal	1: RTSTRUCT: ANON_32_segment_Lt Insula	1: RTSTRUCT: ANON_32_segment_Lt post paramedian	1: RTSTRUCT: ANON_32_segment_Rt Parietal
log-sigma-3-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.39486342796060814	1.0	0.4415178571428572	0.3381838705519809	0.8223008776913949	0.7742308041611714	1.0	1.0	0.26585823305150624	0.5677239949903213	1.0		0.4748293244423275	1.0
log-sigma-3-0-mm-3D	glrlm	RunEntropy	2.180803593621656	2.0916664828937437	2.0375563596733746	2.8620895617394138	2.0008355427780256	2.204866117928817	1.340780142141657	1.0946183501805824	3.111113028800946	1.8238449146218036	0.8485438969841848		1.6298828916370292	1.0328736905525295
log-sigma-3-0-mm-3D	glrlm	RunLengthNonUniformity	14.752929380746155	13.90329498512265	2.3767857142857145	30.18951432219849	11.177848583605027	19.9567828738292	2.1607142857142856	7.300153993819151	62.530674777506235	13.13874478628219	5.353535353535354		11.899699191417458	5.075058275058276
log-sigma-3-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.37836158230827793	0.255846094453237	0.3450318877551021	0.31040084202234236	0.4339770648247044	0.34247830859165934	0.4292091836734694	0.5164441579721308	0.36349989696610674	0.6055101376523239	0.65662177328844		0.6399771357877022	0.5328691005963734
log-sigma-3-0-mm-3D	glrlm	RunPercentage	0.5614236509758899	0.38180797304884895	0.48214285714285715	0.49115590292060884	0.6211538461538463	0.4993131868131868	0.3958333333333333	0.6446886446886447	0.5477855477855479	0.7464387464387463	0.7545454545454546		0.7959866220735786	0.6648351648351648
log-sigma-3-0-mm-3D	glrlm	RunVariance	0.7164588143219819	1.5307231575249547	1.149375	1.4912735149075067	0.6553732164456867	1.563444027079237	0.4260204081632653	0.4284126717153877	1.219896022852434	0.32810278000294635	0.3057800224466891		0.20883596771908047	0.3137445298808935
log-sigma-3-0-mm-3D	glrlm	ShortRunEmphasis	0.5437461090582506	0.3248201485681508	0.46777380952380954	0.5142226795420655	0.6213887839177242	0.528761274737864	0.21633184523809523	0.6057936189836641	0.5880805858635103	0.740417757558798	0.7399305555555554		0.807937204908954	0.6300441842108508
log-sigma-3-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	1.7650731381079767	0.3248201485681508	1.2175238095238097	2.334353041609947	1.2120667316176077	1.358072456806021	0.21633184523809523	0.6057936189836641	4.119076900104162	1.9642154599053472	0.7399305555555554		2.525554140347097	0.6300441842108508
log-sigma-3-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.23841435179581902	0.3248201485681508	0.2803363095238095	0.17643511993000696	0.4737192969927533	0.3214334792208249	0.21633184523809523	0.6057936189836641	0.1376044988863885	0.4344683319721605	0.7399305555555554		0.3785329710494184	0.6300441842108508
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformity	1.0	1.0	1.0	1.0	1.0	3.4	1.0	1.0	2.7142857142857144	1.0	1.0		1.0	1.0
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.5	1.0	0.5	0.3333333333333333	0.5	0.68	1.0	1.0	0.3877551020408163	0.5	1.0		0.5	1.0
log-sigma-3-0-mm-3D	glszm	GrayLevelVariance	0.25	0.0	0.25	0.6666666666666666	0.25	0.16000000000000003	0.0	0.0	1.2653061224489797	0.25	0.0		0.25	0.0
log-sigma-3-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	2.5	1.0	2.5	4.666666666666667	2.5	3.4	1.0	1.0	11.142857142857142	2.5	1.0		2.5	1.0
log-sigma-3-0-mm-3D	glszm	LargeAreaEmphasis	1674.5	18769.0	74.0	7732.333333333333	569.0	1799.6	144.0	441.0	5169.0	188.5	100.0		152.5	196.0
log-sigma-3-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	6548.0	18769.0	290.0	30915.0	642.5	1896.8	144.0	441.0	27974.85714285714	572.5	100.0		536.5	196.0
log-sigma-3-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	456.125	18769.0	20.0	2031.4814814814815	550.625	1775.3	144.0	441.0	1187.173611111111	92.5	100.0		56.5	196.0
log-sigma-3-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.625	1.0	0.625	0.4537037037037037	0.625	0.4	1.0	1.0	0.23015873015873017	0.625	1.0		0.625	1.0
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformity	1.0	1.0	1.0	1.0	1.0	1.4	1.0	1.0	1.8571428571428572	1.0	1.0		1.0	1.0
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.5	1.0	0.5	0.3333333333333333	0.5	0.28	1.0	1.0	0.2653061224489796	0.5	1.0		0.5	1.0
log-sigma-3-0-mm-3D	glszm	SmallAreaEmphasis	0.00515389350569406	5.3279343598486864e-05	0.1284722222222222	0.0020727560468631894	0.010663218455426247	0.413911523565213	0.006944444444444444	0.0022675736961451248	0.46444430135836384	0.006085356404958678	0.01		0.01215720663265306	0.00510204081632653
log-sigma-3-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	0.005615574022776239	5.3279343598486864e-05	0.1388888888888889	0.0125338671579743	0.04127546335338543	1.6555781902318796	0.006944444444444444	0.0022675736961451248	7.428853289805814	0.011944731404958678	0.01		0.01801658163265306	0.00510204081632653
log-sigma-3-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.005038473376423515	5.3279343598486864e-05	0.12586805555555555	0.0009042375283446713	0.0030101572309364517	0.10349485689854636	0.006944444444444444	0.0022675736961451248	0.02916030117051752	0.004620512654958678	0.01		0.01069236288265306	0.00510204081632653
log-sigma-3-0-mm-3D	glszm	ZoneEntropy	0.9999999999999993	-3.203426503814917e-16	0.9999999999999993	1.5849625007211552	0.9999999999999993	1.9219280948873614	-3.203426503814917e-16	-3.203426503814917e-16	2.1280852788913927	0.9999999999999993	-3.203426503814917e-16		0.9999999999999993	-3.203426503814917e-16
log-sigma-3-0-mm-3D	glszm	ZonePercentage	0.029850746268656716	0.0072992700729927005	0.14285714285714285	0.016042780748663103	0.05	0.044642857142857144	0.08333333333333333	0.047619047619047616	0.02356902356902357	0.07407407407407407	0.1		0.08695652173913043	0.07142857142857142
log-sigma-3-0-mm-3D	glszm	ZoneVariance	552.25	0.0	25.0	3846.8888888888887	169.0	1297.84	0.0	0.0	3368.816326530612	6.25	0.0		20.25	0.0
log-sigma-3-0-mm-3D	gldm	DependenceEntropy	3.990065549714471	4.194909448333746	2.378783493486174	4.809934318650673	3.852655596558182	4.354324427595871	1.9591479170272432	2.582031116540495	5.206960619259455	3.606015279620728	2.4464393446710138		2.7029400873210445	2.9502120649147443
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformity	5.776119402985074	8.211678832116789	3.0	11.256684491978609	3.65	6.5	3.1666666666666665	4.333333333333333	18.252525252525253	3.888888888888889	2.0		7.260869565217392	2.142857142857143
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.08621073735798619	0.05993926154829773	0.21428571428571427	0.060196173753896305	0.09125	0.05803571428571429	0.2638888888888889	0.20634920634920634	0.06145631398156651	0.1440329218106996	0.2		0.31568998109640833	0.15306122448979592
log-sigma-3-0-mm-3D	gldm	DependenceVariance	14.389841835598126	28.97277425542117	3.4081632653061225	27.3856272698676	20.377499999999998	43.517538265306115	1.9722222222222219	7.229024943310657	21.793082338536887	5.204389574759945	2.24		1.0812854442344044	4.775510204081632
log-sigma-3-0-mm-3D	gldm	GrayLevelNonUniformity	49.985074626865675	137.0	10.571428571428571	124.04812834224599	28.45	81.78571428571429	12.0	21.0	121.88888888888889	13.962962962962964	10.0		13.26086956521739	14.0
log-sigma-3-0-mm-3D	gldm	GrayLevelVariance	0.1269770550233905	0.0	0.12244897959183672	0.1971460436386514	0.14437499999999998	0.13488520408163265	0.0	0.0	0.4490244759605029	0.24142661179698216	0.0		0.2117202268431002	0.0
log-sigma-3-0-mm-3D	gldm	HighGrayLevelEmphasis	3.5522388059701493	1.0	3.5714285714285716	4.090909090909091	1.525	1.4821428571428572	1.0	1.0	5.62962962962963	2.7777777777777777	1.0		3.0869565217391304	1.0
log-sigma-3-0-mm-3D	gldm	LargeDependenceEmphasis	168.22388059701493	320.45985401459853	29.857142857142858	229.87700534759358	138.1	240.01785714285714	36.0	112.04761904761905	184.54882154882154	62.851851851851855	43.2		40.82608695652174	99.14285714285714
log-sigma-3-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	642.179104477612	320.45985401459853	117.71428571428571	901.6524064171123	153.325	247.19642857142858	36.0	112.04761904761905	874.4107744107744	194.1851851851852	43.2		125.08695652173913	99.14285714285714
log-sigma-3-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	49.735074626865675	320.45985401459853	7.892857142857143	67.20944741532978	134.29375	238.22321428571428	36.0	112.04761904761905	54.73145809951366	30.01851851851852	43.2		19.76086956521739	99.14285714285714
log-sigma-3-0-mm-3D	gldm	LowGrayLevelEmphasis	0.3619402985074627	1.0	0.35714285714285715	0.3223410576351753	0.86875	0.8794642857142857	1.0	1.0	0.2790170220725776	0.5555555555555556	1.0		0.4782608695652174	1.0
log-sigma-3-0-mm-3D	gldm	SmallDependenceEmphasis	0.008513773458424549	0.004782321661013093	0.06821681648850016	0.008321462588889824	0.020361595728430142	0.03560745959736773	0.03460069444444445	0.013010733772382837	0.02197583940251611	0.022953386430017823	0.028983717561098514		0.027537902439558753	0.01237937340974185
log-sigma-3-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.02699954109850793	0.004782321661013093	0.1657244088111435	0.04139041519792761	0.041433874639994775	0.12855738063721225	0.03460069444444445	0.013010733772382837	0.2592639232068095	0.05807057939773989	0.028983717561098514		0.0870401042864811	0.01237937340974185
log-sigma-3-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.0038923315484037015	0.004782321661013093	0.04383991840783933	0.0026583278481297494	0.015093526000538987	0.012369979337406602	0.03460069444444445	0.013010733772382837	0.0030311926963696475	0.014174088188087306	0.028983717561098514		0.012662351977828168	0.01237937340974185
log-sigma-3-0-mm-3D	ngtdm	Busyness	2.3474143028077403	0.0	0.3325757575757575	3.170528930725022	3.3519945889751988	8.619503546986573	0.0	0.0	4.469196176406461	2.8813750752826386	0.0		2.6807736609795434	0.0
log-sigma-3-0-mm-3D	ngtdm	Coarseness	0.13722136063927984	1000000.0	0.9567198177676539	0.05285008516734129	0.3140314075713315	0.11201541203807043	1000000.0	1000000.0	0.028743470311421306	0.22310776141980893	1000000.0		0.17159225588329527	1000000.0
log-sigma-3-0-mm-3D	ngtdm	Complexity	0.21753716862731567	0.0	0.14931972789115644	0.6560231916371898	0.15921974297632194	0.15941683856033836	0.0	0.0	1.983950247838035	0.3320102967403863	0.0		0.506762506801426	0.0
log-sigma-3-0-mm-3D	ngtdm	Contrast	0.025354404895915485	0.0	0.021355685131195328	0.014831315490903359	0.02580720099527665	0.026046866286212753	0.0	0.0	0.02485179380788063	0.08012509005363393	0.0		0.09907622973824219	0.0
log-sigma-3-0-mm-3D	ngtdm	Strength	0.14949512193264325	0.0	0.8191126279863482	0.12290672858441334	0.27971843987735073	0.09247424746352495	0.0	0.0	0.14188081120337412	0.22319416694235975	0.0		0.18582110519077877	0.0
log-sigma-4-0-mm-3D	firstorder	10Percentile	-40.10842437744141	-17.56545944213867	-20.932338905334472	-20.833828735351563	-29.672488594055174	-28.627109909057616	-7.487266588211059	-6.999755382537842	-34.21155853271485	-14.75597095489502	-17.594149017333983		-12.435232734680175	-9.37066717147827
log-sigma-4-0-mm-3D	firstorder	90Percentile	-27.789555740356445	-12.050207901000975	-16.988707160949705	-2.094979667663573	-20.162715339660643	-16.466811752319334	-3.5028488874435424	-3.700338363647461	4.258330059051523	-4.729421806335449	-14.367739868164064		-9.32455768585205	-7.835987663269043
log-sigma-4-0-mm-3D	firstorder	Energy	4738240.487874703	11128152.890452906	1105333.9366352546	15333559.983876983	3025040.090348307	8596311.686790539	1042112.9525799209	1821115.0075790463	24143439.484989278	2270180.8556456966	804776.7161844549		1920103.6030787758	1188351.6834704133
log-sigma-4-0-mm-3D	firstorder	Entropy	0.1119099087016834	-3.203426503814917e-16	-3.203426503814917e-16	0.383826800583038	0.9981958790428094	0.9812872088817239	-3.203426503814917e-16	-3.203426503814917e-16	1.3993077248277301	-3.203426503814917e-16	-3.203426503814917e-16		-3.203426503814917e-16	-3.203426503814917e-16
log-sigma-4-0-mm-3D	firstorder	InterquartileRange	7.188238143920898	2.972846031188965	1.6503829956054688	9.80957555770874	5.1530632972717285	6.565515995025635	2.6558008790016174	1.22117280960083	19.649706840515137	5.178346872329712	0.8532187938690186		1.892648696899414	0.783320426940918
log-sigma-4-0-mm-3D	firstorder	Kurtosis	2.0262635638943873	3.4162623794804117	2.0853429653275417	4.399991530142533	2.263696864727815	2.686639377666455	1.731132749104656	4.021631132106662	2.6664547315483427	2.156185643597852	2.9313391260173494		3.433935615942778	1.8314884835726746
log-sigma-4-0-mm-3D	firstorder	Maximum	-24.44703483581543	-7.904973030090332	-16.38689613342285	14.27184772491455	-17.258291244506836	-9.120497703552246	-2.856023073196411	-1.8903470039367676	25.839492797851562	-2.7442474365234375	-13.619924545288086		-7.436556816101074	-7.685788154602051
log-sigma-4-0-mm-3D	firstorder	MeanAbsoluteDeviation	3.9065062390533742	1.731726846060315	1.231027486372967	6.151081153575963	3.1553238081932067	3.8238847492908947	1.3411588271458943	0.980967755220374	11.770530785651413	3.170222571520811	0.9972873878479007		1.1382001721791375	0.5089901515415737
log-sigma-4-0-mm-3D	firstorder	Mean	-34.10778042807508	-15.004037467232585	-19.01903329576765	-13.753691026233735	-25.02399697303772	-22.99566008363451	-5.313151955604553	-5.520754882267544	-15.248539961548365	-10.0582130573414	-16.316894245147704		-11.069610968880031	-8.654961109161377
log-sigma-4-0-mm-3D	firstorder	Median	-33.998085021972656	-15.187210083007812	-19.2673282623291	-16.613021850585938	-25.09140968322754	-24.066335678100586	-5.248242616653442	-5.834994316101074	-15.564525604248047	-10.393462181091309	-16.730725288391113		-11.49673080444336	-8.84641170501709
log-sigma-4-0-mm-3D	firstorder	Minimum	-42.52916717529297	-18.60782241821289	-21.212430953979492	-22.026044845581055	-31.906953811645508	-30.136905670166016	-7.627492427825928	-7.2678351402282715	-39.65708923339844	-17.050146102905273	-17.736940383911133		-12.683655738830566	-9.516251564025879
log-sigma-4-0-mm-3D	firstorder	Range	18.08213233947754	10.702849388122559	4.825534820556641	36.297892570495605	14.648662567138672	21.01640796661377	4.771469354629517	5.377488136291504	65.49658203125	14.305898666381836	4.117015838623047		5.247098922729492	1.8304634094238281
log-sigma-4-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	2.9868450904919523	1.212255014111805	0.7996213912963868	4.163102352137523	2.3546980172395706	2.761235847946041	0.9059762060642242	0.6186418896315419	8.543414979168716	2.3160866847654593	0.6521745324134827		0.7425497708436114	0.3616975784301758
log-sigma-4-0-mm-3D	firstorder	RootMeanSquared	265.9323359084261	285.0041988479646	280.9847398799005	286.3523126720023	275.00182228252174	277.04292612837577	294.6909330948727	294.4821934611138	285.11583968099865	289.9668471244982	283.68586785112416		288.93384251632955	291.34560766386977
log-sigma-4-0-mm-3D	firstorder	Skewness	0.13821924461097806	0.7330370863319589	0.21172398116048138	1.3785114232178448	0.3460994160783863	0.618750131485031	-0.013890928339636014	1.1804099037765197	0.4193749087323692	0.07728648314486761	1.0566907045311986		1.0804989912868792	0.23443307238776473
log-sigma-4-0-mm-3D	firstorder	TotalEnergy	4738240.487874703	11128152.890452906	1322567.195858381	15333559.983876983	3025040.090348307	8596311.686790539	1246921.2785204954	1821115.0075790463	24143439.484989278	2270180.8556456966	804776.7161844549		1920103.6030787758	1188351.6834704133
log-sigma-4-0-mm-3D	firstorder	Uniformity	0.970594787257741	1.0	1.0	0.8614773084732192	0.50125	0.5129145408163266	1.0	1.0	0.4296046888639482	1.0	1.0		1.0	1.0
log-sigma-4-0-mm-3D	firstorder	Variance	21.33485282725489	4.694700991551416	2.120395330404772	60.6975714993247	14.200018023706686	21.37858527131784	2.407637986140737	1.736460559315225	207.64804297101298	14.532615820071362	1.5671277267843924		1.9956455767915624	0.3314187252480809
log-sigma-4-0-mm-3D	glcm	Autocorrelation	1.0185005275486798	1.0	1.0	1.1366973468339792	2.1220557108208924	2.4383380262058134	1.0	1.0	3.4925657531023684	1.0	1.0		1.0	1.0
log-sigma-4-0-mm-3D	glcm	JointAverage	1.00925026377434	1.0	1.0	1.0572597449233792	1.429319836708501	1.523783732232873	1.0	1.0	1.8020964223346638	1.0	1.0		1.0	1.0
log-sigma-4-0-mm-3D	glcm	ClusterProminence	0.016549241847012026	0.0	0.0	0.31949838360948185	0.6633885304330399	0.7370161126058523	0.0	0.0	4.104126255316839	0.0	0.0		0.0	0.0
log-sigma-4-0-mm-3D	glcm	ClusterShade	0.017001974412787127	0.0	0.0	0.19430607318728244	0.12257587370917092	-0.0678218297343564	0.0	0.0	0.1860766602299478	0.0	0.0		0.0	0.0
log-sigma-4-0-mm-3D	glcm	ClusterTendency	0.017991401369564626	0.0	0.0	0.14545117566142768	0.6432374845915594	0.7303247271361057	0.0	0.0	1.2558606948448783	0.0	0.0		0.0	0.0
log-sigma-4-0-mm-3D	glcm	Contrast	0.018500527548679844	0.0	0.0	0.07016377587231667	0.33180759860921805	0.2660263409856102	0.0	0.0	0.276874667423899	0.0	0.0		0.0	0.0
log-sigma-4-0-mm-3D	glcm	Correlation	0.298312934197712	1.0	1.0	0.3335157482061512	0.3184412465242008	0.4665440539442888	1.0	1.0	0.6348001430584265	1.0	1.0		1.0	1.0
log-sigma-4-0-mm-3D	glcm	DifferenceAverage	0.018500527548679844	0.0	0.0	0.07016377587231667	0.33180759860921805	0.2660263409856102	0.0	0.0	0.2745648432560196	0.0	0.0		0.0	0.0
log-sigma-4-0-mm-3D	glcm	DifferenceEntropy	0.12260375415149209	-3.2034265038149176e-16	-3.203426503814917e-16	0.3380964152646534	0.7536083387462961	0.7873243441955643	-3.203426503814917e-16	-3.2034265038149176e-16	0.8238299074761131	-3.2034265038149176e-16	-3.2034265038149176e-16		-3.2034265038149176e-16	-3.2034265038149176e-16
log-sigma-4-0-mm-3D	glcm	DifferenceVariance	0.017991401369564626	0.0	0.0	0.0634275403380166	0.17351403166139273	0.1815021562643241	0.0	0.0	0.19296327448966594	0.0	0.0		0.0	0.0
log-sigma-4-0-mm-3D	glcm	JointEnergy	0.9637626341713131	1.0	1.0	0.8287649838951112	0.33896342673821855	0.3203223096748179	1.0	1.0	0.28081072429627013	1.0	1.0		1.0	1.0
log-sigma-4-0-mm-3D	glcm	JointEntropy	0.1411042817001717	-3.2034265038149176e-16	-3.203426503814917e-16	0.5415524873713807	1.7161427800037399	1.784045759835044	-3.203426503814917e-16	-3.2034265038149176e-16	2.249309778694893	-3.2034265038149176e-16	-3.2034265038149176e-16		-3.2034265038149176e-16	-3.2034265038149176e-16
log-sigma-4-0-mm-3D	glcm	Imc1	-0.0017738953734809733	0.0	0.0	-0.26862165674540905	-0.2511170065002716	-0.21149064737726556	0.0	0.0	-0.3160676605975909	0.0	0.0		0.0	0.0
log-sigma-4-0-mm-3D	glcm	Imc2	0.01582017420885565	0.0	0.0	0.29933107587990865	0.5207772351219014	0.5305519658427352	0.0	0.0	0.7313372134005649	0.0	0.0		0.0	0.0
log-sigma-4-0-mm-3D	glcm	Idm	0.99074973622566	1.0	1.0	0.9649181120638417	0.834096200695391	0.8669868295071949	1.0	1.0	0.8629485607887779	1.0	1.0		1.0	1.0
log-sigma-4-0-mm-3D	glcm	Idmn	0.9962998944902642	1.0	1.0	0.9859672448255365	0.9336384802781564	0.946794731802878	1.0	1.0	0.9837540164603804	1.0	1.0		1.0	1.0
log-sigma-4-0-mm-3D	glcm	Id	0.99074973622566	1.0	1.0	0.9649181120638417	0.834096200695391	0.8669868295071949	1.0	1.0	0.8631025490666365	1.0	1.0		1.0	1.0
log-sigma-4-0-mm-3D	glcm	Idn	0.9938331574837734	1.0	1.0	0.9766120747092278	0.8893974671302607	0.9113245530047966	1.0	1.0	0.9451640254877254	1.0	1.0		1.0	1.0
log-sigma-4-0-mm-3D	glcm	InverseVariance	0.018500527548679844	0.0	0.0	0.07016377587231667	0.33180759860921805	0.2660263409856102	0.0	0.0	0.2725437471091252	0.0	0.0		0.0	0.0
log-sigma-4-0-mm-3D	glcm	MaximumProbability	0.9814994724513202	1.0	1.0	0.9076583671404624	0.42877867746288795	0.3959480765329674	1.0	1.0	0.44971768339811713	1.0	1.0		1.0	1.0
log-sigma-4-0-mm-3D	glcm	SumEntropy	0.12260375415149209	-3.2034265038149176e-16	-3.203426503814917e-16	0.47138871149906436	1.3843351813945224	1.5180194188494343	-3.203426503814917e-16	-3.2034265038149176e-16	1.971095054244412	-3.2034265038149176e-16	-3.2034265038149176e-16		-3.2034265038149176e-16	-3.2034265038149176e-16
