Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_22_segment_Rt sup vermis	1: RTSTRUCT: ANON_22_segment_Rt Inf Medial cerebellum	1: RTSTRUCT: ANON_22_segment_Rt Frontal deep	1: RTSTRUCT: ANON_22_segment_Lt Frontal
wavelet-LLH	glszm	GrayLevelNonUniformity	1.0	1.2222222222222223	1.0	5.6909090909090905
wavelet-LLH	glszm	GrayLevelNonUniformityNormalized	0.125	0.13580246913580246	1.0	0.10347107438016528
wavelet-LLH	glszm	GrayLevelVariance	5.25	4.888888888888889	0.0	10.19702479338843
wavelet-LLH	glszm	HighGrayLevelZoneEmphasis	25.5	26.666666666666668	1.0	73.32727272727273
wavelet-LLH	glszm	LargeAreaEmphasis	122.875	10.555555555555555	9.0	150.83636363636364
wavelet-LLH	glszm	LargeAreaHighGrayLevelEmphasis	2210.5	168.88888888888889	9.0	12271.981818181817
wavelet-LLH	glszm	LargeAreaLowGrayLevelEmphasis	10.03616230867347	1.02020738851096	9.0	2.4825854398604563
wavelet-LLH	glszm	LowGrayLevelZoneEmphasis	0.19092775651927438	0.17279998110355255	1.0	0.049542238890753994
wavelet-LLH	glszm	SizeZoneNonUniformity	1.0	2.5555555555555554	1.0	8.563636363636364
wavelet-LLH	glszm	SizeZoneNonUniformityNormalized	0.125	0.2839506172839506	1.0	0.155702479338843
wavelet-LLH	glszm	SmallAreaEmphasis	0.14978790498685318	0.5190576971529351	0.1111111111111111	0.3715401191780047
wavelet-LLH	glszm	SmallAreaHighGrayLevelEmphasis	1.080566383922715	18.106827916351726	0.1111111111111111	26.719591125745772
wavelet-LLH	glszm	SmallAreaLowGrayLevelEmphasis	0.12671950731819848	0.12711860040312423	0.1111111111111111	0.027520861260577074
wavelet-LLH	glszm	ZoneEntropy	2.9999999999999973	3.1699250014423095	-3.203426503814917e-16	5.167279031509786
wavelet-LLH	glszm	ZonePercentage	0.1095890410958904	0.391304347826087	0.3333333333333333	0.14397905759162305
wavelet-LLH	glszm	ZoneVariance	39.609375	4.0246913580246915	0.0	102.59702479338843
wavelet-LLH	gldm	DependenceEntropy	4.769978798719123	3.7950885863977266	-3.203426503814917e-16	5.969609268754969
wavelet-LLH	gldm	DependenceNonUniformity	10.342465753424657	4.304347826086956	3.0	54.19895287958115
wavelet-LLH	gldm	DependenceNonUniformityNormalized	0.14167761306061175	0.18714555765595464	1.0	0.14188207560099778
wavelet-LLH	gldm	DependenceVariance	4.911240382811034	2.888468809073724	0.0	3.9987390696526957
wavelet-LLH	gldm	GrayLevelNonUniformity	13.465753424657533	4.304347826086956	3.0	44.17801047120419
wavelet-LLH	gldm	GrayLevelVariance	3.0407205854756993	2.839319470699433	0.0	6.9770634028672465
wavelet-LLH	gldm	HighGrayLevelEmphasis	22.73972602739726	20.26086956521739	1.0	79.67277486910994
wavelet-LLH	gldm	LargeDependenceEmphasis	27.246575342465754	13.521739130434783	9.0	23.340314136125656
wavelet-LLH	gldm	LargeDependenceHighGrayLevelEmphasis	551.1506849315068	202.7826086956522	9.0	1919.5104712041884
wavelet-LLH	gldm	LargeDependenceLowGrayLevelEmphasis	2.2102539177771567	1.2313854998521148	9.0	0.4779051108448037
wavelet-LLH	gldm	LowGrayLevelEmphasis	0.08827305237163359	0.121071490190279	1.0	0.026061103064352324
wavelet-LLH	gldm	SmallDependenceEmphasis	0.09373058646560545	0.2714307897071872	0.1111111111111111	0.12490099687829369
wavelet-LLH	gldm	SmallDependenceHighGrayLevelEmphasis	2.0123080966603024	8.2835534358671	0.1111111111111111	9.44199529707656
wavelet-LLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.01943635443445171	0.056026736282274586	0.1111111111111111	0.005854059270723252
wavelet-LLH	ngtdm	Busyness	0.4600270896983389	0.10899585567689016	0.0	0.42145019891938734
wavelet-LLH	ngtdm	Coarseness	0.09771324324776709	0.36382275424625143	1000000.0	0.020013119061565988
wavelet-LLH	ngtdm	Complexity	20.832292117913205	17.639888531355922	0.0	115.06605128694461
wavelet-LLH	ngtdm	Contrast	0.0959916028903659	0.08045509528428783	0.0	0.11968270094216257
wavelet-LLH	ngtdm	Strength	2.056712791573339	7.185853203180363	0.0	1.1401057066344076
wavelet-LHL	firstorder	10Percentile	-92.44571707311428	-80.56062834007852	-18.719528252383856	-52.88358149812566
wavelet-LHL	firstorder	90Percentile	96.30426012803865	122.24071718020939	26.18583628467667	48.39901553594189
wavelet-LHL	firstorder	Energy	6745133.53073443	2152058.7003574264	273187.55014496733	34361131.05265095
wavelet-LHL	firstorder	Entropy	3.346288176400793	2.3222928046182854	0.9182958340544889	2.810478273427044
wavelet-LHL	firstorder	InterquartileRange	98.61490641098113	174.8373132403172	28.06585283566283	48.44642680877726
wavelet-LHL	firstorder	Kurtosis	2.4219866929690235	1.70241585572489	1.5	4.115158218024404
wavelet-LHL	firstorder	Maximum	167.7798062637647	133.63587794104023	36.34332038622982	119.61387875245438
wavelet-LHL	firstorder	MeanAbsoluteDeviation	56.96351969592853	75.00929808173287	23.75980581757587	32.52683184381901
wavelet-LHL	firstorder	Mean	-3.849096888947977	-6.043777206811962	0.7036116598660153	-3.388445907141087
wavelet-LHL	firstorder	Median	-3.340361297180138	-34.14830824183564	-14.444100121535934	-3.4122897276237443
wavelet-LHL	firstorder	Minimum	-107.42705527832376	-99.12297973476419	-19.78838528509584	-149.28768039077326
wavelet-LHL	firstorder	Range	275.20686154208846	232.75885767580442	56.13170567132566	268.90155914322764
wavelet-LHL	firstorder	RobustMeanAbsoluteDeviation	41.645540097909645	59.05873846920986	0.0	19.706527784851662
wavelet-LHL	firstorder	RootMeanSquared	303.9721853428624	305.88849206983525	301.76566523544244	299.9176634509405
wavelet-LHL	firstorder	Skewness	0.45162694153112587	0.6624765523172889	0.6835077862419524	-0.43848838997334244
wavelet-LHL	firstorder	TotalEnergy	6745133.53073443	2152058.7003574264	288901.87825065135	34361131.05265095
wavelet-LHL	firstorder	Uniformity	0.10902608369300056	0.21739130434782608	0.5555555555555556	0.178764288259642
wavelet-LHL	firstorder	Variance	4693.732048623746	7157.50866191928	639.8546497016005	1972.1908284906226
wavelet-LHL	glcm	Autocorrelation	27.710135179719654	14.586230436230437	2.3333333333333335	41.13934415731119
wavelet-LHL	glcm	JointAverage	5.083533510334741	3.8227195881042038	1.6666666666666667	6.338662203353421
wavelet-LHL	glcm	ClusterProminence	911.6334105721727	1267.9548992698947	0.0	295.11800226314693
wavelet-LHL	glcm	ClusterShade	39.32641079901327	75.68453106605195	0.0	-9.408457007213963
wavelet-LHL	glcm	ClusterTendency	18.305622814626197	21.564800629437887	0.0	8.725812258113844
wavelet-LHL	glcm	Contrast	10.89348881495609	21.96407396022781	2.6666666666666665	4.885163059371582
wavelet-LHL	glcm	Correlation	0.21922390205906164	-0.03485008340744381	-0.3333333333333332	0.27661721052160915
wavelet-LHL	glcm	DifferenceAverage	2.61786961711483	3.3941238248930556	1.3333333333333333	1.6226475746157538
wavelet-LHL	glcm	DifferenceEntropy	2.532000466026852	1.984645658781183	-3.203426503814917e-16	2.293322683253646
wavelet-LHL	glcm	DifferenceVariance	3.213432058909474	6.99985487589547	0.0	2.1237352810641474
wavelet-LHL	glcm	JointEnergy	0.0275250049664621	0.10938654534801978	0.6666666666666666	0.037444611089737616
wavelet-LHL	glcm	JointEntropy	5.439162449344872	3.342582090418539	0.6666666666666662	5.3953693406807295
wavelet-LHL	glcm	Imc1	-0.3487416523830892	-0.4688013447064087	-0.6666666666666666	-0.10310101801261749
wavelet-LHL	glcm	Imc2	0.9461490680948528	0.9138989764231573	0.6199156633547958	0.6366657820705306
wavelet-LHL	glcm	Idm	0.30062483453509126	0.3572367791685153	0.4666666666666666	0.45485432060439684
wavelet-LHL	glcm	Idmn	0.9370891752867743	0.8585075906313512	0.7948717948717948	0.965058084153691
wavelet-LHL	glcm	Id	0.38919853841840274	0.4174773456939208	0.5555555555555555	0.5116614696640502
wavelet-LHL	glcm	Idn	0.8352963557625024	0.7878141970359925	0.7333333333333334	0.882383159962755
wavelet-LHL	glcm	InverseVariance	0.30621299535236995	0.33536569600271526	0.16666666666666666	0.437775971431512
wavelet-LHL	glcm	MaximumProbability	0.060145088482580836	0.16253020483789715	0.6666666666666666	0.09310896685277051
wavelet-LHL	glcm	SumEntropy	3.602631471643548	2.3262075385609027	-3.203426503814917e-16	3.4910974966611326
wavelet-LHL	glcm	SumSquares	7.299777907395572	10.88221864741642	0.6666666666666666	3.402743829371356
wavelet-LHL	glrlm	GrayLevelNonUniformity	7.2554511795021375	4.5136559347085665	1.4444444444444446	52.88512950012783
wavelet-LHL	glrlm	GrayLevelNonUniformityNormalized	0.1073271205175934	0.21459060725688398	0.5370370370370371	0.1652906026528193
wavelet-LHL	glrlm	GrayLevelVariance	7.56825182986753	11.147436024842012	0.9259259259259259	3.581150504364042
wavelet-LHL	glrlm	HighGrayLevelRunEmphasis	36.991352811353686	28.318495603049378	4.111111111111111	43.54822493819507
wavelet-LHL	glrlm	LongRunEmphasis	1.2736922813739116	1.3736301709985919	1.5	1.72430972699205
wavelet-LHL	glrlm	LongRunHighGrayLevelEmphasis	43.98138103034212	41.248843325502364	4.611111111111111	74.6892437839166
wavelet-LHL	glrlm	LongRunLowGrayLevelEmphasis	0.14004885216957283	0.48882310016036395	1.154320987654321	0.07628221503738582
wavelet-LHL	glrlm	LowGrayLevelRunEmphasis	0.10964951143135421	0.3297594236015607	0.654320987654321	0.05301627664325759
wavelet-LHL	glrlm	RunEntropy	3.6346425693851314	2.5807211512610566	0.9455305560363257	3.566547005763281
wavelet-LHL	glrlm	RunLengthNonUniformity	58.52422881363832	18.177429003744795	2.3333333333333335	236.63776644513564
wavelet-LHL	glrlm	RunLengthNonUniformityNormalized	0.8614295930648981	0.8485516677027152	0.8333333333333334	0.7343521120683967
wavelet-LHL	glrlm	RunPercentage	0.9251844046364595	0.9130434782608696	0.8888888888888888	0.8372935964559
wavelet-LHL	glrlm	RunVariance	0.09145201847867859	0.11646490688938314	0.08333333333333333	0.274212648464126
wavelet-LHL	glrlm	ShortRunEmphasis	0.9412063718517539	0.9284348124260405	0.875	0.8788115050544587
wavelet-LHL	glrlm	ShortRunHighGrayLevelEmphasis	35.44336967323576	25.989042575570043	3.9861111111111107	38.290649452960686
wavelet-LHL	glrlm	ShortRunLowGrayLevelEmphasis	0.10306788784680412	0.29645358911124486	0.529320987654321	0.04871155693634063
wavelet-LHL	glszm	GrayLevelNonUniformity	2.7777777777777777	1.75	1.0	6.018867924528302
wavelet-LHL	glszm	GrayLevelNonUniformityNormalized	0.102880658436214	0.21875	0.5	0.11356354574581702
wavelet-LHL	glszm	GrayLevelVariance	9.037037037037036	10.359375	1.0	7.335706657173372
wavelet-LHL	glszm	HighGrayLevelZoneEmphasis	49.148148148148145	27.375	5.0	41.54716981132076
wavelet-LHL	glszm	LargeAreaEmphasis	13.88888888888889	12.625	2.5	368.5660377358491
wavelet-LHL	glszm	LargeAreaHighGrayLevelEmphasis	358.4074074074074	407.0	6.5	14994.207547169812
wavelet-LHL	glszm	LargeAreaLowGrayLevelEmphasis	1.5774158571618286	5.130590277777777	2.0555555555555554	10.15792600179066
wavelet-LHL	glszm	LowGrayLevelZoneEmphasis	0.11375024871357244	0.2432445987654321	0.5555555555555556	0.08822775666451646
wavelet-LHL	glszm	SizeZoneNonUniformity	10.25925925925926	2.75	1.0	14.547169811320755
wavelet-LHL	glszm	SizeZoneNonUniformityNormalized	0.37997256515775035	0.34375	0.5	0.2744749021003916
wavelet-LHL	glszm	SmallAreaEmphasis	0.6207398542407361	0.5286458333333333	0.625	0.5364358693746394
wavelet-LHL	glszm	SmallAreaHighGrayLevelEmphasis	36.3605361225423	15.910590277777779	4.625	22.73150245669963
wavelet-LHL	glszm	SmallAreaLowGrayLevelEmphasis	0.061991725603857344	0.07941786694101509	0.18055555555555555	0.031819200471344025
wavelet-LHL	glszm	ZoneEntropy	4.078418520441596	2.749999999999998	0.9999999999999993	4.71988419106846
wavelet-LHL	glszm	ZonePercentage	0.3698630136986301	0.34782608695652173	0.6666666666666666	0.1387434554973822
wavelet-LHL	glszm	ZoneVariance	6.578875171467764	4.359375	0.25	316.61730153079384
wavelet-LHL	gldm	DependenceEntropy	4.96175962063693	3.7081320646585967	0.9182958340544889	5.703038874615782
wavelet-LHL	gldm	DependenceNonUniformity	13.931506849315069	4.043478260869565	1.6666666666666667	40.80628272251309
wavelet-LHL	gldm	DependenceNonUniformityNormalized	0.19084255957965848	0.17580340264650285	0.5555555555555556	0.10682272964008661
wavelet-LHL	gldm	DependenceVariance	2.1887783824357285	2.4536862003780717	0.2222222222222222	9.402428661495026
wavelet-LHL	gldm	GrayLevelNonUniformity	7.958904109589041	5.0	1.6666666666666667	68.28795811518324
wavelet-LHL	gldm	GrayLevelVariance	7.434790767498592	11.448015122873345	0.8888888888888888	3.251507634110907
wavelet-LHL	gldm	HighGrayLevelEmphasis	36.12328767123287	28.869565217391305	3.6666666666666665	43.48429319371728
wavelet-LHL	gldm	LargeDependenceEmphasis	10.863013698630137	13.08695652173913	3.0	36.75916230366492
wavelet-LHL	gldm	LargeDependenceHighGrayLevelEmphasis	272.1506849315069	446.95652173913044	5.666666666666667	1558.630890052356
wavelet-LHL	gldm	LargeDependenceLowGrayLevelEmphasis	1.2573192584108124	6.225776972624799	2.7037037037037037	1.0696088245477566
wavelet-LHL	gldm	LowGrayLevelEmphasis	0.10980819875845227	0.34091384863123997	0.7037037037037037	0.049755317360511045
wavelet-LHL	gldm	SmallDependenceEmphasis	0.31089041095890413	0.2617874396135266	0.5	0.13392054930660222
wavelet-LHL	gldm	SmallDependenceHighGrayLevelEmphasis	16.171206240487063	7.175314009661836	3.1666666666666665	5.697386138531486
wavelet-LHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.03199328071076685	0.048071658615136875	0.20370370370370372	0.009503502499721931
wavelet-LHL	ngtdm	Busyness	0.3246718642499577	0.6354073113867891	2.9999999999999996	0.5979329236929657
wavelet-LHL	ngtdm	Coarseness	0.08223935493599956	0.06753219075736024	0.5	0.02170361621689785
wavelet-LHL	ngtdm	Complexity	90.53025063218274	81.8014468500597	2.6666666666666665	45.960633598238374
wavelet-LHL	ngtdm	Contrast	0.19359849743873386	2.19137303597565	1.1851851851851851	0.061662931672784124
wavelet-LHL	ngtdm	Strength	3.952188884628425	4.304392500876929	2.0	0.7381756796774782
wavelet-LHH	firstorder	10Percentile	-24.294533470450354	-19.956114368443966	0.5892084080259015	-21.469030330973506
wavelet-LHH	firstorder	90Percentile	18.06325321660636	17.490387013072404	9.099621611201236	24.326878124659295
wavelet-LHH	firstorder	Energy	6559261.556007516	2070854.312948907	279500.76699814847	34749219.27425438
wavelet-LHH	firstorder	Entropy	1.674443819983812	1.41274130294246	0.9182958340544889	1.712842821773723
wavelet-LHH	firstorder	InterquartileRange	23.609134533970376	22.811273900439836	5.3190082519845845	21.1802690324606
wavelet-LHH	firstorder	Kurtosis	2.8912236426370046	2.9332882097339232	1.5	3.7547923823878935
wavelet-LHH	firstorder	Maximum	47.60988555477008	33.62967396437211	9.631400762525328	67.45355891717266
wavelet-LHH	firstorder	MeanAbsoluteDeviation	14.729666384899403	12.898870292868734	4.137141611403973	13.894801238456902
wavelet-LHH	firstorder	Mean	-0.8036844882608237	-0.3653230975196714	5.199096675662119	1.058327617049244
wavelet-LHH	firstorder	Median	-1.5551773982489943	1.452806663983191	6.972505005904872	-0.16485366490096245
wavelet-LHH	firstorder	Minimum	-38.818961484380964	-38.28694570351641	-1.0066157414438412	-51.25968446734368
wavelet-LHH	firstorder	Range	86.42884703915104	71.91661966788851	10.638016503969169	118.71324338451635
wavelet-LHH	firstorder	RobustMeanAbsoluteDeviation	10.057460685050085	8.225610325695792	0.0	9.063449155746104
wavelet-LHH	firstorder	RootMeanSquared	299.7547297833684	300.0619003493393	305.2325708909784	301.6066023858897
wavelet-LHH	firstorder	Skewness	0.2940087350377592	-0.25188258380557427	-0.5280909767684191	0.3449217164299706
wavelet-LHH	firstorder	TotalEnergy	6559261.556007516	2070854.312948907	295578.2447458296	34749219.27425438
wavelet-LHH	firstorder	Uniformity	0.35410020641771434	0.42911153119092627	0.5555555555555556	0.3622433595570297
wavelet-LHH	firstorder	Variance	334.4628117000317	256.20443880305294	20.433721076007267	330.42597518562656
wavelet-LHH	glcm	Autocorrelation	6.321325439552036	7.042421894344972	2.6666666666666665	12.469099960954185
wavelet-LHH	glcm	JointAverage	2.5089755439193455	2.657290039020808	1.6666666666666667	3.5249487796001224
wavelet-LHH	glcm	ClusterProminence	4.772767902393121	1.5070500683943189	0.0	7.55556813570387
wavelet-LHH	glcm	ClusterShade	-0.025713135075848142	-0.2082156443946785	0.0	0.5660656620477597
wavelet-LHH	glcm	ClusterTendency	1.340471367157891	0.6942038336648053	0.0	1.4038361522280458
wavelet-LHH	glcm	Contrast	1.244764202047872	0.7898005840313534	0.6666666666666666	1.23091714566954
wavelet-LHH	glcm	Correlation	0.03061044590806021	-0.01624807780406479	-0.33333333333333276	0.058992711212714447
wavelet-LHH	glcm	DifferenceAverage	0.8349557792837766	0.6310892099353638	0.6666666666666666	0.7804100524726431
wavelet-LHH	glcm	DifferenceEntropy	1.4709377899611291	1.1125608211141553	-3.203426503814917e-16	1.5507586701464608
wavelet-LHH	glcm	DifferenceVariance	0.5229771491313001	0.33978685958217647	0.0	0.6110064159492125
wavelet-LHH	glcm	JointEnergy	0.12869985299015288	0.24790703034146291	0.6666666666666666	0.13743032471009597
wavelet-LHH	glcm	JointEntropy	3.256218451722002	2.284065873189624	0.6666666666666661	3.3707458913032005
wavelet-LHH	glcm	Imc1	-0.09900321435685898	-0.2361065417555162	-0.6666666666666666	-0.046430067529349
wavelet-LHH	glcm	Imc2	0.5031665314144839	0.6434450057392183	0.6199156633547958	0.35494833884820703
wavelet-LHH	glcm	Idm	0.6235029526345213	0.700326532441917	0.6666666666666666	0.6535013563246649
wavelet-LHH	glcm	Idmn	0.9348056067931153	0.9568849174957772	0.8666666666666667	0.9696158190812185
wavelet-LHH	glcm	Id	0.6476945811193483	0.708770538578231	0.6666666666666666	0.6729418573111864
wavelet-LHH	glcm	Idn	0.8463115325554446	0.8788283369052601	0.7777777777777777	0.8959419143709465
wavelet-LHH	glcm	InverseVariance	0.5059244435636632	0.5123971944484765	0.6666666666666666	0.48953971791049455
wavelet-LHH	glcm	MaximumProbability	0.2055254281249601	0.3555427478504401	0.6666666666666666	0.21284563664457692
wavelet-LHH	glcm	SumEntropy	2.1390836993923403	1.5695929064192848	-3.203426503814917e-16	2.2409831841268053
wavelet-LHH	glcm	SumSquares	0.6463088923014406	0.3710011044240397	0.16666666666666666	0.6586883244743963
wavelet-LHH	glrlm	GrayLevelNonUniformity	19.377428652377255	7.644058865111496	1.4444444444444446	87.65737973307264
wavelet-LHH	glrlm	GrayLevelNonUniformityNormalized	0.3388102182032761	0.40642890831388395	0.5370370370370371	0.3282948498126545
wavelet-LHH	glrlm	GrayLevelVariance	0.6615580265741124	0.46404493148128545	0.23148148148148148	0.7700757551030049
wavelet-LHH	glrlm	HighGrayLevelRunEmphasis	6.600230764336744	6.792224150118888	2.8333333333333335	13.474202706675065
wavelet-LHH	glrlm	LongRunEmphasis	1.9949153207484174	1.7789859263543473	1.5	2.7290630368498907
wavelet-LHH	glrlm	LongRunHighGrayLevelEmphasis	13.632985841247116	12.946918578497527	4.833333333333333	34.71796163933606
wavelet-LHH	glrlm	LongRunLowGrayLevelEmphasis	0.4600447628691328	0.3264884076287585	0.6666666666666666	0.2557835961890382
wavelet-LHH	glrlm	LowGrayLevelRunEmphasis	0.2668108789825546	0.21615166834465083	0.5416666666666666	0.09841302243461789
wavelet-LHH	glrlm	RunEntropy	2.5285461041685338	2.1221620937391696	0.9455305560363257	3.004041987001811
wavelet-LHH	glrlm	RunLengthNonUniformity	37.08855812274594	12.922023006233532	2.3333333333333335	144.98227871704466
wavelet-LHH	glrlm	RunLengthNonUniformityNormalized	0.6366303972191095	0.6794359841939316	0.8333333333333334	0.5389530899773888
wavelet-LHH	glrlm	RunPercentage	0.7839831401475237	0.8160535117056854	0.8888888888888888	0.6989528795811518
wavelet-LHH	glrlm	RunVariance	0.3051876221766668	0.23010649521861765	0.08333333333333333	0.6372720428147525
wavelet-LHH	glrlm	ShortRunEmphasis	0.8135356781693535	0.8423119765225029	0.875	0.7583996103472337
wavelet-LHH	glrlm	ShortRunHighGrayLevelEmphasis	5.316195635274307	5.556551635499003	2.3333333333333335	10.45440235193537
wavelet-LHH	glrlm	ShortRunLowGrayLevelEmphasis	0.22917254738060014	0.19353300749499575	0.5104166666666666	0.07642782463413017
wavelet-LHH	glszm	GrayLevelNonUniformity	1.6666666666666667	1.0	1.0	5.857142857142857
wavelet-LHH	glszm	GrayLevelNonUniformityNormalized	0.2777777777777778	0.25	0.5	0.2789115646258503
wavelet-LHH	glszm	GrayLevelVariance	1.5833333333333333	1.25	0.25	2.507936507936508
wavelet-LHH	glszm	HighGrayLevelZoneEmphasis	7.833333333333333	7.5	2.5	15.952380952380953
wavelet-LHH	glszm	LargeAreaEmphasis	309.8333333333333	56.75	2.5	2432.6666666666665
wavelet-LHH	glszm	LargeAreaHighGrayLevelEmphasis	1961.6666666666667	409.25	8.5	29885.809523809523
wavelet-LHH	glszm	LargeAreaLowGrayLevelEmphasis	61.99074074074074	9.328125	1.0	216.27234126984126
wavelet-LHH	glszm	LowGrayLevelZoneEmphasis	0.41435185185185186	0.3559027777777778	0.625	0.16239417989417987
wavelet-LHH	glszm	SizeZoneNonUniformity	1.0	1.5	1.0	4.809523809523809
wavelet-LHH	glszm	SizeZoneNonUniformityNormalized	0.16666666666666666	0.375	0.5	0.2290249433106576
wavelet-LHH	glszm	SmallAreaEmphasis	0.22375123685769951	0.5048225308641976	0.625	0.4786380699011331
wavelet-LHH	glszm	SmallAreaHighGrayLevelEmphasis	1.0071069424103198	4.277970679012346	1.0	7.932958451576553
wavelet-LHH	glszm	SmallAreaLowGrayLevelEmphasis	0.1746168818847468	0.2665895061728395	0.53125	0.09754500424067547
wavelet-LHH	glszm	ZoneEntropy	2.5849625007211543	1.9999999999999987	0.9999999999999993	3.594465636961448
wavelet-LHH	glszm	ZonePercentage	0.0821917808219178	0.17391304347826086	0.6666666666666666	0.0549738219895288
wavelet-LHH	glszm	ZoneVariance	161.80555555555554	23.6875	0.25	2101.7732426303846
wavelet-LHH	gldm	DependenceEntropy	4.39450058592163	3.290321609248301	0.9182958340544889	5.347312384296081
