Image type	Feature Class	Feature Name	1: RTSTRUCT: RTstruct_3_segment_1 cerebe 1	1: RTSTRUCT: RTstruct_3_segment_2 Lt Parietal 1	1: RTSTRUCT: RTstruct_3_segment_3 Lt Frontal 1	1: RTSTRUCT: RTstruct_3_segment_4 Rt Thalamic 1	1: RTSTRUCT: RTstruct_3_segment_5 RT Frontal 1
wavelet-HLH	gldm	SmallDependenceHighGrayLevelEmphasis	1.0833333333333333	0.8568072668300358	3.0	0.043916174128783785	
wavelet-HLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.14583333333333331	0.012030051474935998	0.3090277777777778	0.020546988400213257	
wavelet-HLH	ngtdm	Busyness	1.4999999999999998	2.174782547999338	0.22222222222222224	7.0291296850808145	
wavelet-HLH	ngtdm	Coarseness	1.3333333333333335	0.022346578629949414	1.4999999999999998	0.08891570194337856	
wavelet-HLH	ngtdm	Complexity	0.37499999999999994	5.929665338075084	1.7777777777777781	0.3748869165376434	
wavelet-HLH	ngtdm	Contrast	0.078125	0.0254208206693703	0.11111111111111112	0.0911377663713173	
wavelet-HLH	ngtdm	Strength	1.2000000000000002	0.21556448491065885	2.6249999999999996	0.08777919756565093	
wavelet-HHL	firstorder	10Percentile	-8.268978238501763	-16.16341403969967	-0.5963797511544914	-11.58384734840244	
wavelet-HHL	firstorder	90Percentile	4.579966162157383	17.437294297708416	7.859134324493643	16.456349299150645	
wavelet-HHL	firstorder	Energy	357284.7991027354	20121337.247453906	366713.74655780615	5508129.925137095	
wavelet-HHL	firstorder	Entropy	0.9999999999999993	1.434089047128398	0.8112781244591322	1.1642004175552327	
wavelet-HHL	firstorder	InterquartileRange	8.067673943534118	13.777413751079013	3.6385733465685437	18.229716985529883	
wavelet-HHL	firstorder	Kurtosis	1.8033452403029075	3.8024719696585176	2.2795838375232074	2.4968977065427205	
wavelet-HHL	firstorder	Maximum	5.203602754121996	47.17884399036597	10.789650815551914	32.602574623817866	
wavelet-HHL	firstorder	MeanAbsoluteDeviation	5.36196765430179	10.139887633034144	4.020759958229528	10.011756489855442	
wavelet-HHL	firstorder	Mean	-1.1977592201208151	0.7492481605584708	2.7481308990928572	2.7499344535841987	
wavelet-HHL	firstorder	Median	0.41910782500762367	0.4952096053604155	0.5400149301510637	2.9532546129147654	
wavelet-HHL	firstorder	Minimum	-10.832855284620504	-35.62460017918643	-0.8771570794826117	-21.32707280455663	
wavelet-HHL	firstorder	Range	16.0364580387425	82.80344416955239	11.666807895034525	53.929647428374494	
wavelet-HHL	firstorder	RobustMeanAbsoluteDeviation	2.705706289232329	6.224291080440222	0.4812475818732746	7.382885351818021	
wavelet-HHL	firstorder	RootMeanSquared	298.86652501691094	301.05922053278886	302.78447225617685	302.98872160354676	
wavelet-HHL	firstorder	Skewness	-0.5801936538744213	0.2376476229466977	1.084384525009712	0.14643825123216622	
wavelet-HHL	firstorder	TotalEnergy	412517.2318142695	20121337.247453906	423403.7943348584	5508129.925137095	
wavelet-HHL	firstorder	Uniformity	0.5	0.4182290398506615	0.625	0.47722222222222227	
wavelet-HHL	firstorder	Variance	38.420680606961675	186.54399866919925	22.005876557280185	144.64260730204734	
wavelet-HHL	glcm	Autocorrelation	2.375	6.485679127353024	3.0	2.5411177906047944	
wavelet-HHL	glcm	JointAverage	1.5625	2.5414792501440227	1.75	1.591668469216349	
wavelet-HHL	glcm	ClusterProminence	0.015625	2.473657632473341	0.03125	1.0966620612935172	
wavelet-HHL	glcm	ClusterShade	0.0	0.03335517136421546	0.0	0.04599036907300432	
wavelet-HHL	glcm	ClusterTendency	0.0625	0.8999806884471613	0.125	0.6878358433277599	
wavelet-HHL	glcm	Contrast	0.625	0.7944805363919086	0.5	0.6595248610638488	
wavelet-HHL	glcm	Correlation	-0.3333333333333328	0.06324261735650089	-0.1666666666666663	0.028213929479101712	
wavelet-HHL	glcm	DifferenceAverage	0.625	0.6363082890933703	0.5	0.5443186253377772	
wavelet-HHL	glcm	DifferenceEntropy	0.24999999999999958	1.2889963707526237	0.4999999999999995	1.1804090848659903	
wavelet-HHL	glcm	DifferenceVariance	0.0625	0.37983506171686543	0.125	0.34325569933613126	
wavelet-HHL	glcm	JointEnergy	0.59375	0.18196939528600856	0.5625	0.22720663193324095	
wavelet-HHL	glcm	JointEntropy	0.8749999999999993	2.7909814187057487	0.9999999999999993	2.3315086120181583	
wavelet-HHL	glcm	Imc1	-0.5377664099472582	-0.03970423462512683	-0.32553281989451643	-0.09604366572264617	
wavelet-HHL	glcm	Imc2	0.581497758732501	0.29292738979920524	0.4655903961908564	0.42241128370713416	
wavelet-HHL	glcm	Idm	0.6875	0.6976630801831688	0.75	0.7393613109037186	
wavelet-HHL	glcm	Idmn	0.875	0.9563161089023602	0.9	0.9393647247732798	
wavelet-HHL	glcm	Id	0.6875	0.7071887500163881	0.75	0.74704172661879	
wavelet-HHL	glcm	Idn	0.7916666666666665	0.8778942765213704	0.8333333333333333	0.8696806554518592	
wavelet-HHL	glcm	InverseVariance	0.625	0.5075328466554516	0.5	0.4435131690774646	
wavelet-HHL	glcm	MaximumProbability	0.625	0.23861502441778215	0.625	0.2962303384157009	
wavelet-HHL	glcm	SumEntropy	0.24999999999999958	1.9444548941865383	0.4999999999999995	1.6551755390766898	
wavelet-HHL	glcm	SumSquares	0.171875	0.4236153062097675	0.15625	0.3368401760979021	
wavelet-HHL	glrlm	GrayLevelNonUniformity	1.8333333333333335	60.60442438973648	1.8750000000000002	20.61659953002889	
wavelet-HHL	glrlm	GrayLevelNonUniformityNormalized	0.5277777777777778	0.39413081235856856	0.5729166666666667	0.4704020480865156	
wavelet-HHL	glrlm	GrayLevelVariance	0.2361111111111111	0.4914182243212944	0.21354166666666666	0.31809708296693545	
wavelet-HHL	glrlm	HighGrayLevelRunEmphasis	2.5	6.857296640095852	3.0625	3.0072465991587176	
wavelet-HHL	glrlm	LongRunEmphasis	1.5	2.7127935893931943	1.75	2.4250853040886753	
wavelet-HHL	glrlm	LongRunHighGrayLevelEmphasis	3.75	18.490513171553367	6.0625	6.859174929957041	
wavelet-HHL	glrlm	LongRunLowGrayLevelEmphasis	0.9375	0.5173782731963171	0.671875	1.3752864305780508	
wavelet-HHL	glrlm	LowGrayLevelRunEmphasis	0.625	0.21469530448492527	0.484375	0.5470499502279315	
wavelet-HHL	glrlm	RunEntropy	0.9591479170272441	2.7184687912255074	1.3915414066556493	2.1742858291783502	
wavelet-HHL	glrlm	RunLengthNonUniformity	2.8333333333333335	81.27022517652993	2.25	25.769025375037003	
wavelet-HHL	glrlm	RunLengthNonUniformityNormalized	0.7777777777777777	0.522104726694012	0.6666666666666667	0.5711063056494509	
wavelet-HHL	glrlm	RunPercentage	0.875	0.6926541926541927	0.8125	0.730769230769231	
wavelet-HHL	glrlm	RunVariance	0.1111111111111111	0.575202239270144	0.16666666666666666	0.3630850367602285	
wavelet-HHL	glrlm	ShortRunEmphasis	0.875	0.7431833979636882	0.8125	0.7481231299848996	
wavelet-HHL	glrlm	ShortRunHighGrayLevelEmphasis	2.1875	5.111501351305515	2.3125	2.3370545724913874	
wavelet-HHL	glrlm	ShortRunLowGrayLevelEmphasis	0.546875	0.1687194442110505	0.4375	0.3972863861411746	
wavelet-HHL	glszm	GrayLevelNonUniformity	1.0	4.5	1.0	1.5	
wavelet-HHL	glszm	GrayLevelNonUniformityNormalized	0.5	0.375	0.5	0.375	
wavelet-HHL	glszm	GrayLevelVariance	0.25	1.8541666666666665	0.25	0.5	
wavelet-HHL	glszm	HighGrayLevelZoneEmphasis	2.5	6.916666666666667	2.5	4.5	
wavelet-HHL	glszm	LargeAreaEmphasis	4.0	1706.0	5.0	413.5	
wavelet-HHL	glszm	LargeAreaHighGrayLevelEmphasis	10.0	11209.5	18.5	1190.25	
wavelet-HHL	glszm	LargeAreaLowGrayLevelEmphasis	2.5	306.1145833333333	1.625	220.42361111111111	
wavelet-HHL	glszm	LowGrayLevelZoneEmphasis	0.625	0.5509259259259259	0.625	0.4027777777777778	
wavelet-HHL	glszm	SizeZoneNonUniformity	2.0	4.5	1.0	1.0	
wavelet-HHL	glszm	SizeZoneNonUniformityNormalized	1.0	0.375	0.5	0.25	
wavelet-HHL	glszm	SmallAreaEmphasis	0.25	0.6001320838139177	0.5555555555555556	0.313144140625	
wavelet-HHL	glszm	SmallAreaHighGrayLevelEmphasis	0.625	3.213068383954889	0.7222222222222222	1.5638765625	
wavelet-HHL	glszm	SmallAreaLowGrayLevelEmphasis	0.15625	0.4368157626562789	0.5138888888888888	0.06990547960069445	
wavelet-HHL	glszm	ZoneEntropy	0.9999999999999993	2.4508257945180865	0.9999999999999993	1.9999999999999987	
wavelet-HHL	glszm	ZonePercentage	0.5	0.05405405405405406	0.5	0.06666666666666667	
wavelet-HHL	glszm	ZoneVariance	0.0	1363.75	1.0	188.5	
wavelet-HHL	gldm	DependenceEntropy	0.9999999999999993	4.9219605730093505	0.8112781244591322	4.3611394558717755	
wavelet-HHL	gldm	DependenceNonUniformity	4.0	16.513513513513512	2.5	5.4	
wavelet-HHL	gldm	DependenceNonUniformityNormalized	1.0	0.07438519600681763	0.625	0.09	
wavelet-HHL	gldm	DependenceVariance	0.0	15.035954873792715	0.75	12.266666666666666	
wavelet-HHL	gldm	GrayLevelNonUniformity	2.0	92.84684684684684	2.5	28.633333333333333	
wavelet-HHL	gldm	GrayLevelVariance	0.25	0.4291859426994562	0.1875	0.3030555555555556	
wavelet-HHL	gldm	HighGrayLevelEmphasis	2.5	6.837837837837838	3.25	2.9166666666666665	
wavelet-HHL	gldm	LargeDependenceEmphasis	4.0	95.87387387387388	7.0	76.26666666666667	
wavelet-HHL	gldm	LargeDependenceHighGrayLevelEmphasis	10.0	655.9099099099099	27.25	204.98333333333332	
wavelet-HHL	gldm	LargeDependenceLowGrayLevelEmphasis	2.5	16.613113113113116	1.9375	44.235648148148144	
wavelet-HHL	gldm	LowGrayLevelEmphasis	0.625	0.2030780780780781	0.4375	0.5578703703703703	
wavelet-HHL	gldm	SmallDependenceEmphasis	0.25	0.05386502439769334	0.3333333333333333	0.05378923277900941	
wavelet-HHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.625	0.34034277378744926	0.5833333333333333	0.22185727581387446	
wavelet-HHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.15625	0.027879106977510334	0.2708333333333333	0.021031481279552414	
wavelet-HHL	ngtdm	Busyness	1.1666666666666667	4.700493453588929	0.3999999999999999	3.1380135139782257	
wavelet-HHL	ngtdm	Coarseness	0.8571428571428571	0.02257604396068257	1.0000000000000002	0.07966823561669809	
wavelet-HHL	ngtdm	Complexity	0.5833333333333334	3.195880609805579	0.4999999999999999	1.6863000307473646	
wavelet-HHL	ngtdm	Contrast	0.14583333333333334	0.03907589950905494	0.09374999999999999	0.04900351439437778	
wavelet-HHL	ngtdm	Strength	0.8571428571428571	0.11083530592779625	1.0000000000000002	0.23019575991598912	
wavelet-HHH	firstorder	10Percentile	-2.1624511836075557	-11.82456891980288	-12.034768273598358	-4.266392884720299	
wavelet-HHH	firstorder	90Percentile	3.0554793073300246	12.05007585783238	-2.5742497891839102	4.973129759023174	
wavelet-HHH	firstorder	Energy	360870.1613344832	20035092.508181017	344480.48228644184	5403774.920815861	
wavelet-HHH	firstorder	Entropy	0.9999999999999993	1.2164650817613072	-3.203426503814917e-16	0.9991983542636391	
wavelet-HHH	firstorder	InterquartileRange	3.148191948310653	11.233424089698584	5.024824130551356	5.803634044366611	
wavelet-HHH	firstorder	Kurtosis	1.7160142418927617	3.913940163256095	2.1071178632823475	1.9402985969823698	
wavelet-HHH	firstorder	Maximum	3.886612482700252	31.804371617369014	-2.186096301987331	7.680619219933006	
wavelet-HHH	firstorder	MeanAbsoluteDeviation	2.1490233471072506	7.333151165638296	4.01308809460117	3.227650305439133	
wavelet-HHH	firstorder	Mean	0.352367176642621	0.24911955651766576	-6.577568166441499	0.0824941761761352	
wavelet-HHH	firstorder	Median	0.11699996359608889	0.3010455161566613	-4.760216004067413	-0.7478042992164853	
wavelet-HHH	firstorder	Minimum	-2.711143703321946	-27.27577341317483	-14.60374435564384	-6.233702389589316	
wavelet-HHH	firstorder	Range	6.597756186022198	59.08014503054385	12.41764805365651	13.914321609522322	
wavelet-HHH	firstorder	RobustMeanAbsoluteDeviation	0.9991686012034021	4.455504439987209	1.280274744758152	2.5704727616442784	
wavelet-HHH	firstorder	RootMeanSquared	300.3623483954352	300.4133226926959	293.46229838193943	300.104840592302	
wavelet-HHH	firstorder	Skewness	0.23768597775152733	0.3045979527540858	-0.88907181676753	0.14922827436161562	
wavelet-HHH	firstorder	TotalEnergy	416656.85294174636	20035092.508181017	397733.50370270346	5403774.920815861	
wavelet-HHH	firstorder	Uniformity	0.5	0.46579011443876306	1.0	0.5005555555555556	
wavelet-HHH	firstorder	Variance	5.9958650080669464	98.63065680180462	23.39706849117846	13.412035936197405	
wavelet-HHH	glcm	Autocorrelation	2.375	6.402042404426682	1.0	2.2008593397786282	
wavelet-HHH	glcm	JointAverage	1.5625	2.5320523169593967	1.0	1.486743403655168	
wavelet-HHH	glcm	ClusterProminence	0.015625	0.8835778491496539	0.0	0.47687885992900764	
wavelet-HHH	glcm	ClusterShade	0.0	0.05484357722003138	0.0	0.011683128097403251	
wavelet-HHH	glcm	ClusterTendency	0.0625	0.5863343376015258	0.0	0.4776813212562235	
wavelet-HHH	glcm	Contrast	0.625	0.623535610209291	0.0	0.5187417423737533	
wavelet-HHH	glcm	Correlation	-0.3333333333333328	-0.03138730218642288	1.0	-0.041337246042413914	
wavelet-HHH	glcm	DifferenceAverage	0.625	0.5663316710050059	0.0	0.5187417423737533	
wavelet-HHH	glcm	DifferenceEntropy	0.24999999999999958	1.1327690486547697	-3.203426503814917e-16	0.9783621553830404	
wavelet-HHH	glcm	DifferenceVariance	0.0625	0.2936850299505991	0.0	0.24265464801343012	
wavelet-HHH	glcm	JointEnergy	0.59375	0.23210996403008777	1.0	0.2591338201715815	
wavelet-HHH	glcm	JointEntropy	0.8749999999999993	2.2836570515131216	-3.203426503814917e-16	1.9727213912313732	
wavelet-HHH	glcm	Imc1	-0.5377664099472582	-0.03979327005233793	0.0	-0.022144567511408735	
wavelet-HHH	glcm	Imc2	0.581497758732501	0.2717280228186056	0.0	0.16032066573238998	
wavelet-HHH	glcm	Idm	0.6875	0.7225545584179256	1.0	0.7406291288131234	
wavelet-HHH	glcm	Idmn	0.875	0.9643309159736465	1.0	0.8962516515252493	
wavelet-HHH	glcm	Id	0.6875	0.726368154364878	1.0	0.7406291288131234	
wavelet-HHH	glcm	Idn	0.7916666666666665	0.888640463772475	1.0	0.8270860858754155	
wavelet-HHH	glcm	InverseVariance	0.625	0.5162782242012562	0.0	0.5187417423737533	
wavelet-HHH	glcm	MaximumProbability	0.625	0.27611166961059774	1.0	0.29277820459421006	
wavelet-HHH	glcm	SumEntropy	0.24999999999999958	1.61009401715521	-3.203426503814917e-16	1.4539796488576202	
wavelet-HHH	glcm	SumSquares	0.171875	0.3024674869527042	0.0	0.24910576590749425	
wavelet-HHH	glrlm	GrayLevelNonUniformity	1.8333333333333335	67.88737048817059	2.5	22.735923563809795	
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.5277777777777778	0.4508534581864315	1.0	0.500952614830263	
wavelet-HHH	glrlm	GrayLevelVariance	0.2361111111111111	0.3527517713093597	0.0	0.2495236925848685	
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	2.5	6.892272122049367	1.0	2.459459139493084	
wavelet-HHH	glrlm	LongRunEmphasis	1.5	2.860139522704893	3.0	2.0873904590721954	
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	3.75	19.031376857945176	3.0	5.068148077503688	
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	0.9375	0.5197849807571616	3.0	1.3422010544643224	
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.625	0.184072678822621	1.0	0.635135215126729	
wavelet-HHH	glrlm	RunEntropy	0.9591479170272441	2.5420886076832594	0.4591479170272443	1.9686849410675	
wavelet-HHH	glrlm	RunLengthNonUniformity	2.8333333333333335	77.00092323884768	1.8333333333333335	27.056657841340645	
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.7777777777777777	0.5050888853281955	0.7777777777777778	0.5917205050394049	
wavelet-HHH	glrlm	RunPercentage	0.875	0.6777546777546779	0.625	0.7564102564102565	
wavelet-HHH	glrlm	RunVariance	0.1111111111111111	0.6229979736783832	0.1111111111111111	0.3064135538018643	
wavelet-HHH	glrlm	ShortRunEmphasis	0.875	0.7277883331675958	0.5	0.782335958333731	
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	2.1875	5.105388655563937	0.5	1.9250142878470038	
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.546875	0.13511152174123933	0.5	0.49666637595541285	
wavelet-HHH	glszm	GrayLevelNonUniformity	1.0	4.333333333333333	1.0	1.6666666666666667	
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.5	0.48148148148148145	1.0	0.5555555555555556	
wavelet-HHH	glszm	GrayLevelVariance	0.25	1.111111111111111	0.0	0.2222222222222222	
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	2.5	12.222222222222221	1.0	2.0	
wavelet-HHH	glszm	LargeAreaEmphasis	4.0	2547.3333333333335	16.0	580.6666666666666	
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	10.0	16918.222222222223	16.0	1421.6666666666667	
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	2.5	450.3132716049383	16.0	370.4166666666667	
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.625	0.19290123456790123	1.0	0.75	
wavelet-HHH	glszm	SizeZoneNonUniformity	2.0	4.333333333333333	1.0	1.0	
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	1.0	0.48148148148148145	1.0	0.3333333333333333	
wavelet-HHH	glszm	SmallAreaEmphasis	0.25	0.6944639000277113	0.0625	0.33410005725106795	
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	0.625	10.69456818045979	0.0625	0.3352891178931607	
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	0.15625	0.06944803296019789	0.0625	0.3338027920905447	
wavelet-HHH	glszm	ZoneEntropy	0.9999999999999993	1.446616667628207	-3.203426503814917e-16	1.5849625007211552	
wavelet-HHH	glszm	ZonePercentage	0.5	0.04054054054054054	0.25	0.05	
wavelet-HHH	glszm	ZoneVariance	0.0	1938.8888888888891	0.0	180.66666666666663	
wavelet-HHH	gldm	DependenceEntropy	0.9999999999999993	4.617758275492472	-3.203426503814917e-16	4.1511894468399415	
wavelet-HHH	gldm	DependenceNonUniformity	4.0	18.8018018018018	4.0	6.733333333333333	
wavelet-HHH	gldm	DependenceNonUniformityNormalized	1.0	0.08469280090901712	1.0	0.11222222222222222	
wavelet-HHH	gldm	DependenceVariance	0.0	12.064037009982954	0.0	8.088888888888889	
wavelet-HHH	gldm	GrayLevelNonUniformity	2.0	103.4054054054054	4.0	30.033333333333335	
wavelet-HHH	gldm	GrayLevelVariance	0.25	0.3204285366447529	0.0	0.24972222222222223	
wavelet-HHH	gldm	HighGrayLevelEmphasis	2.5	6.774774774774775	1.0	2.45	
wavelet-HHH	gldm	LargeDependenceEmphasis	4.0	100.01801801801801	16.0	61.86666666666667	
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	10.0	650.6036036036036	16.0	143.01666666666668	
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	2.5	18.07326076076076	16.0	41.579166666666666	
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.625	0.18287037037037038	1.0	0.6375	
wavelet-HHH	gldm	SmallDependenceEmphasis	0.25	0.045255628530678126	0.0625	0.04628522687111321	
wavelet-HHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.625	0.5410060997294597	0.0625	0.08312131854534589	
wavelet-HHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.15625	0.006757306030980611	0.0625	0.03707620395255504	
wavelet-HHH	ngtdm	Busyness	1.1666666666666667	5.104688455976493	0.0	17.888204268880916	
wavelet-HHH	ngtdm	Coarseness	0.8571428571428571	0.018617051245130894	1000000.0	0.062114178394309126	
wavelet-HHH	ngtdm	Complexity	0.5833333333333334	3.612336985010275	0.0	0.5366461280664274	
wavelet-HHH	ngtdm	Contrast	0.14583333333333334	0.029638922803429932	0.0	0.13386923388653982	
wavelet-HHH	ngtdm	Strength	0.8571428571428571	0.10207678556192354	0.0	0.062180635777217504	
wavelet-LLL	firstorder	10Percentile	574.3848839561294	572.8383502748667	528.7076122994831	638.055151980848	
wavelet-LLL	firstorder	90Percentile	619.8338675687711	817.416641957247	559.440017658487	832.427866276766	
wavelet-LLL	firstorder	Energy	3224778.5258999523	218046144.3907012	2860862.4430817636	64741522.948087424	
wavelet-LLL	firstorder	Entropy	1.9999999999999987	3.8710569610555563	1.4999999999999991	3.45672841409694	
wavelet-LLL	firstorder	InterquartileRange	26.229495235237096	126.21688507444787	23.31077582722469	115.00102256400726	
wavelet-LLL	firstorder	Kurtosis	1.760844062422671	2.9519828170504767	1.5065574289924506	3.743473021935101	
wavelet-LLL	firstorder	Maximum	625.4604428507707	898.1382734932873	559.6627390610555	854.3694784157809	
wavelet-LLL	firstorder	MeanAbsoluteDeviation	18.45349438911981	73.77048754561676	13.716951672439905	63.04736280112066	
wavelet-LLL	firstorder	Mean	597.6293229916515	686.7236544808447	545.5745850510016	735.6469944739464	
wavelet-LLL	firstorder	Median	598.9291910646548	690.6099672564135	549.3265102310426	743.4113660595598	
wavelet-LLL	firstorder	Minimum	567.198466986526	407.459718743347	523.9825806808655	496.7084103389425	
wavelet-LLL	firstorder	Range	58.26197586424473	490.6785547499403	35.68015838019005	357.66106807683843	
wavelet-LLL	firstorder	RobustMeanAbsoluteDeviation	7.776000846117256	50.90122279632437	9.593824154784784	43.816922451242455	
wavelet-LLL	firstorder	RootMeanSquared	897.8834175297972	991.0549125037185	845.7042099755924	1038.7614656253493	
wavelet-LLL	firstorder	Skewness	-0.15769674543761195	-0.11361137324517354	-0.3922240447109497	-0.8807522451863565	
wavelet-LLL	firstorder	TotalEnergy	3723295.012995598	218046144.3907012	3303121.3714808775	64741522.948087424	
wavelet-LLL	firstorder	Uniformity	0.25	0.07970132294456618	0.375	0.10166666666666667	
wavelet-LLL	firstorder	Variance	456.2299805373506	8566.269285719358	219.23188626752275	6460.685305205282	
wavelet-LLL	glcm	Autocorrelation	7.125	162.56240079235502	4.75	147.31451190168698	
wavelet-LLL	glcm	JointAverage	2.8125	12.575431079959458	2.25	12.04971213110748	
wavelet-LLL	glcm	ClusterProminence	0.015625	3513.1814182060884	1.28125	1613.099965080726	
wavelet-LLL	glcm	ClusterShade	0.0	8.334309854737144	0.0	-74.05002864557588	
wavelet-LLL	glcm	ClusterTendency	0.0625	36.01234762554399	0.625	17.92401970570318	
wavelet-LLL	glcm	Contrast	4.125	18.385943505251426	2.0	9.959312929559168	
wavelet-LLL	glcm	Correlation	-0.9545454545454543	0.3231169079683277	-0.5454545454545452	0.23769582982536447	
wavelet-LLL	glcm	DifferenceAverage	1.875	3.3844246513154435	1.25	2.51892303875888	
wavelet-LLL	glcm	DifferenceEntropy	0.24999999999999958	3.136341466692147	0.4999999999999995	2.603835966099993	
wavelet-LLL	glcm	DifferenceVariance	0.0625	6.656184470936718	0.125	3.483991455958486	
wavelet-LLL	glcm	JointEnergy	0.4375	0.01014264356896418	0.40625	0.03080330678480503	
wavelet-LLL	glcm	JointEntropy	1.2499999999999991	6.908775491289465	1.3749999999999991	5.201246232207974	
wavelet-LLL	glcm	Imc1	-0.9166666666666665	-0.1965997134761751	-0.9166666666666662	-0.3468483907720404	
wavelet-LLL	glcm	Imc2	0.9298734950321936	0.87833667630367	0.9411022862699828	0.9387103966271912	
wavelet-LLL	glcm	Idm	0.2875	0.24628133174740857	0.44999999999999996	0.31064844058526325	
wavelet-LLL	glcm	Idmn	0.8129411764705883	0.9594944888966013	0.8346153846153845	0.9646863855824735	
wavelet-LLL	glcm	Id	0.375	0.34077153887632494	0.5	0.3961478456554917	
wavelet-LLL	glcm	Idn	0.6928571428571428	0.865251484104253	0.7250000000000001	0.8726193357213474	
wavelet-LLL	glcm	InverseVariance	0.4965277777777778	0.2493647010639496	0.59375	0.3272760455852097	
wavelet-LLL	glcm	MaximumProbability	0.4375	0.02576648212280798	0.4375	0.05907294433286226	
wavelet-LLL	glcm	SumEntropy	0.24999999999999958	4.450403390229353	0.4999999999999995	3.5136186687788045	
wavelet-LLL	glcm	SumSquares	1.046875	13.599572782698857	0.65625	6.970833158815588	
wavelet-LLL	glrlm	GrayLevelNonUniformity	1.0	16.28334353179006	1.375	5.620052798979087	
wavelet-LLL	glrlm	GrayLevelNonUniformityNormalized	0.25	0.07863756371135319	0.3645833333333333	0.09993434737950492	
wavelet-LLL	glrlm	GrayLevelVariance	1.25	14.150710931790384	0.6822916666666666	10.947227697244326	
wavelet-LLL	glrlm	HighGrayLevelRunEmphasis	7.5	155.37843628901174	5.479166666666667	127.38410786618311	
wavelet-LLL	glrlm	LongRunEmphasis	1.0	1.2340059475656748	1.25	1.2121603217480739	
wavelet-LLL	glrlm	LongRunHighGrayLevelEmphasis	7.5	196.61609088025196	7.729166666666666	162.22958824002217	
wavelet-LLL	glrlm	LongRunLowGrayLevelEmphasis	0.3559027777777778	0.01897551355975611	0.4172453703703704	0.037845174020830166	
wavelet-LLL	glrlm	LowGrayLevelRunEmphasis	0.3559027777777778	0.01696530464222356	0.3894675925925926	0.03530885927642731	
wavelet-LLL	glrlm	RunEntropy	1.9999999999999987	4.182048025756948	1.5212406251802881	3.7020068206083354	
wavelet-LLL	glrlm	RunLengthNonUniformity	4.0	182.01523249528293	3.416666666666667	49.579927198731404	
wavelet-LLL	glrlm	RunLengthNonUniformityNormalized	1.0	0.8776852220516995	0.8888888888888888	0.8792946363803964	
wavelet-LLL	glrlm	RunPercentage	1.0	0.9327789327789329	0.9375	0.9371794871794871	
wavelet-LLL	glrlm	RunVariance	0.0	0.0818137158398417	0.05555555555555555	0.06816032975585797	
wavelet-LLL	glrlm	ShortRunEmphasis	1.0	0.9497191752794656	0.9375	0.9503116876206319	
wavelet-LLL	glrlm	ShortRunHighGrayLevelEmphasis	7.5	146.66394865171347	4.916666666666666	119.37828494885873	
wavelet-LLL	glrlm	ShortRunLowGrayLevelEmphasis	0.3559027777777778	0.016513116177887706	0.38252314814814814	0.03469077939250654	
wavelet-LLL	glszm	GrayLevelNonUniformity	1.0	6.4186046511627906	1.0	2.6551724137931036	
wavelet-LLL	glszm	GrayLevelNonUniformityNormalized	0.25	0.0746349378042185	0.3333333333333333	0.09155766944114149	
wavelet-LLL	glszm	GrayLevelVariance	1.25	17.282855597620333	0.6666666666666666	12.72294887039239	
wavelet-LLL	glszm	HighGrayLevelZoneEmphasis	7.5	135.2325581395349	4.666666666666667	113.41379310344827	
wavelet-LLL	glszm	LargeAreaEmphasis	1.0	19.53488372093023	2.0	7.310344827586207	
wavelet-LLL	glszm	LargeAreaHighGrayLevelEmphasis	7.5	3253.6279069767443	13.666666666666666	1126.0	
wavelet-LLL	glszm	LargeAreaLowGrayLevelEmphasis	0.3559027777777778	0.16498015710837372	0.5648148148148148	0.12263469162602715	
wavelet-LLL	glszm	LowGrayLevelZoneEmphasis	0.3559027777777778	0.027291369143167828	0.4537037037037037	0.05337812240970505	
wavelet-LLL	glszm	SizeZoneNonUniformity	4.0	33.69767441860465	1.6666666666666667	10.310344827586206	
wavelet-LLL	glszm	SizeZoneNonUniformityNormalized	1.0	0.3918334234721471	0.5555555555555556	0.3555291319857313	
