Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_50_segment_Rt Ventricle	1: RTSTRUCT: ANON_50_segment_Lt Ventricle	1: RTSTRUCT: ANON_50_segment_Vermis	1: RTSTRUCT: ANON_50_segment_Lt Post Cerebellum	1: RTSTRUCT: ANON_50_segment_Rt Cerebellum
wavelet-LLH	gldm	HighGrayLevelEmphasis	10.380952380952381	17.083333333333332	10.875	6.611111111111111	10.125
wavelet-LLH	gldm	LargeDependenceEmphasis	55.476190476190474	18.61111111111111	35.107142857142854	16.333333333333332	3.25
wavelet-LLH	gldm	LargeDependenceHighGrayLevelEmphasis	655.7142857142857	382.19444444444446	404.73214285714283	62.94444444444444	29.625
wavelet-LLH	gldm	LargeDependenceLowGrayLevelEmphasis	7.121362433862434	1.835057634164777	9.226210317460316	7.678533950617283	1.209861111111111
wavelet-LLH	gldm	LowGrayLevelEmphasis	0.1808862433862434	0.1325113378684807	0.2722123015873016	0.4077006172839506	0.3296527777777778
wavelet-LLH	gldm	SmallDependenceEmphasis	0.11373516995746946	0.15187842935528123	0.051033025478710005	0.2357171201814059	0.4375
wavelet-LLH	gldm	SmallDependenceHighGrayLevelEmphasis	0.6629964413797644	2.8013425925925923	0.5421005482219343	2.7420351473922904	5.25
wavelet-LLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.05577154555377473	0.03808826140338394	0.012330352924900118	0.04635211955152431	0.10960069444444445
wavelet-LLH	ngtdm	Busyness	0.27797339593114245	0.33205755604243337	0.671773013806289	0.363106548333821	0.23772321428571427
wavelet-LLH	ngtdm	Coarseness	0.2660098522167488	0.15443723640337217	0.17661332824962528	0.37554716925201476	0.5258215962441315
wavelet-LLH	ngtdm	Complexity	3.0829538974902384	14.029263768732825	4.247017485768923	6.223714285548978	10.078373015873016
wavelet-LLH	ngtdm	Contrast	0.08129248324691583	0.1413953100401208	0.09491356436875019	0.09770931034176918	0.20198567708333331
wavelet-LLH	ngtdm	Strength	2.256062822388174	2.8918504886220524	1.4847919519748316	3.191047770978756	4.458904109589041
wavelet-LHL	firstorder	10Percentile	-45.27829110171668	-67.34229825760993	-53.81493080265231	-75.067512989166	5.23802357609918
wavelet-LHL	firstorder	90Percentile	-16.643198721648663	42.53916087986108	35.227338414559554	35.40821279967595	23.48348128308371
wavelet-LHL	firstorder	Energy	1532902.3116239205	3053618.2215165356	4791564.998141541	1599839.864791733	790689.3038421094
wavelet-LHL	firstorder	Entropy	1.3127443531093734	1.9554470104424406	2.489016993274932	2.5941178916311833	0.5435644431995957
wavelet-LHL	firstorder	InterquartileRange	15.279945801741071	87.49053090863345	63.90013730170537	44.66984890704195	11.424925583224962
wavelet-LHL	firstorder	Kurtosis	2.4984860481088647	1.3309883751014941	1.8158626041142507	2.3152004110667717	2.1643016350142843
wavelet-LHL	firstorder	Maximum	-11.109915048421698	61.06262055791046	57.16206908363911	53.45055378084027	24.7289793603905
wavelet-LHL	firstorder	MeanAbsoluteDeviation	9.25670622575392	42.72102085699259	31.134756106935868	32.07799928675091	6.756160623081354
wavelet-LHL	firstorder	Mean	-30.06983167246269	-12.361802649332487	-9.669467950775012	-4.605253917662802	14.279056395179248
wavelet-LHL	firstorder	Median	-27.778757530959936	-28.11015890997191	-16.78540086117611	6.136798481564425	13.410724280409184
wavelet-LHL	firstorder	Minimum	-53.489512802368544	-72.69058895034229	-75.90421469472219	-78.03734195530618	-0.727548484803517
wavelet-LHL	firstorder	Range	42.37959775394685	133.75320950825275	133.0662837783613	131.48789573614644	25.456527845194017
wavelet-LHL	firstorder	RobustMeanAbsoluteDeviation	6.671057172217759	37.338573122159126	25.010510044867928	22.610898814040063	4.765459523242803
wavelet-LHL	firstorder	RootMeanSquared	270.1765129920949	291.24341773756765	292.51266755663585	298.12747690950863	314.3821925304671
wavelet-LHL	firstorder	Skewness	-0.46996512078120023	0.1578779484327022	0.08349689894416135	-0.6823397023023531	-0.36813702711263074
wavelet-LHL	firstorder	TotalEnergy	1532902.3116239205	3053618.2215165356	4791564.998141541	1599839.864791733	790689.3038421094
wavelet-LHL	firstorder	Uniformity	0.44671201814058953	0.29475308641975306	0.19515306122448978	0.18518518518518517	0.78125
wavelet-LHL	firstorder	Variance	133.05239923502052	2086.995800317775	1271.8428411128814	1621.9364753811442	64.83769161941294
wavelet-LHL	glcm	Autocorrelation	4.818376068376068	10.135786214135615	16.451962578561968	16.75660728160728	3.5416666666666665
wavelet-LHL	glcm	JointAverage	2.213034188034188	2.9144401043193584	3.9819123236019083	4.054874292374293	1.8854166666666663
wavelet-LHL	glcm	ClusterProminence	0.9893571222872922	185.57936275612832	84.30433921472942	101.75251746620269	0.030562789351851843
wavelet-LHL	glcm	ClusterShade	-0.0561566687770394	10.885331202295136	5.798135924917465	-6.7908280519398065	-0.02633101851851848
wavelet-LHL	glcm	ClusterTendency	0.6189719848053182	10.451746671464095	6.077276717095354	6.642469690302483	0.09201388888888891
wavelet-LHL	glcm	Contrast	0.9824786324786324	3.9643384494382916	3.7042660595373254	5.777963702963703	0.22916666666666666
wavelet-LHL	glcm	Correlation	-0.22027566003877386	0.448589354654784	0.2619620667023834	0.1355031129963851	0.3269841269841272
wavelet-LHL	glcm	DifferenceAverage	0.7457264957264957	1.3136039024367767	1.4652689433734234	2.0320485070485073	0.22916666666666666
wavelet-LHL	glcm	DifferenceEntropy	1.2088522783615474	1.7623621799257405	1.9233398056838702	1.454609459606771	0.38051380221854963
wavelet-LHL	glcm	DifferenceVariance	0.3961799620132954	1.8382539972030463	1.262027372144219	0.7490253264252182	0.0920138888888889
wavelet-LHL	glcm	JointEnergy	0.22198480531813863	0.14428547561331426	0.06153855597625294	0.10950090864322466	0.7473958333333334
wavelet-LHL	glcm	JointEntropy	2.3635154099782585	3.1421844192140167	4.258230333106803	3.2777368804465814	0.6096804688852163
wavelet-LHL	glcm	Imc1	-0.23297338311629187	-0.31565003093070104	-0.2816179569192971	-0.6920731295465986	-0.11850606317782982
wavelet-LHL	glcm	Imc2	0.6649665743656155	0.7640080804122754	0.8434152226398648	0.9809321092213548	0.21099769249606493
wavelet-LHL	glcm	Idm	0.6508119658119658	0.5838421744929453	0.47535668448333424	0.3311782749678678	0.8854166666666666
wavelet-LHL	glcm	Idmn	0.9126791584483892	0.9182555593518041	0.9371655091414781	0.9037780377599957	0.9541666666666667
wavelet-LHL	glcm	Id	0.6665954415954416	0.6269090013952792	0.5310730558669956	0.4160238835238835	0.8854166666666666
wavelet-LHL	glcm	Idn	0.825405982905983	0.8513253095822972	0.843864839772357	0.7908675506592174	0.9236111111111112
wavelet-LHL	glcm	InverseVariance	0.538568376068376	0.31533196508937744	0.4283705982215377	0.3784885022385022	0.22916666666666666
wavelet-LHL	glcm	MaximumProbability	0.3166666666666667	0.2373614174642111	0.1084222702222088	0.14295426795426794	0.8124999999999999
wavelet-LHL	glcm	SumEntropy	1.46747915993573	2.546610978348696	2.95429058228311	2.0391178124978273	0.38051380221854963
wavelet-LHL	glcm	SumSquares	0.40036265432098767	3.604021280225597	2.44538569415817	3.1051083483165463	0.08029513888888888
wavelet-LHL	glrlm	GrayLevelNonUniformity	7.717395588984063	7.685275517378495	9.176835889166652	3.168740573152338	4.732738095238095
wavelet-LHL	glrlm	GrayLevelNonUniformityNormalized	0.42823154333883795	0.27042176903145865	0.19029549271803775	0.1847800617859009	0.7345826247165531
wavelet-LHL	glrlm	GrayLevelVariance	0.40002613604062576	3.4221714733772055	2.327036029800679	3.109492904397389	0.13270868764172333
wavelet-LHL	glrlm	HighGrayLevelRunEmphasis	5.457835271552824	12.891425663758168	19.100099902931877	21.361362493715433	3.525892857142857
wavelet-LHL	glrlm	LongRunEmphasis	1.6132344435750006	2.046682907663057	1.6225551276608041	1.159841628959276	1.8261904761904766
wavelet-LHL	glrlm	LongRunHighGrayLevelEmphasis	8.504873158647865	25.428327822806732	31.3878996970158	24.862776520864756	6.830654761904761
wavelet-LHL	glrlm	LongRunLowGrayLevelEmphasis	0.4294897739249569	0.9424051739752043	0.162769209193079	0.19951781057864745	0.5750744047619049
wavelet-LHL	glrlm	LowGrayLevelRunEmphasis	0.28084962441555283	0.3848566773932089	0.108520928571812	0.17498321404772738	0.36852678571428577
wavelet-LHL	glrlm	RunEntropy	1.8716798736873927	2.6573377348106937	3.018946692298456	2.701710675389182	1.31797662144784
wavelet-LHL	glrlm	RunLengthNonUniformity	13.753498609035642	18.51683948805537	37.2850461190689	15.68733031674208	4.278571428571429
wavelet-LHL	glrlm	RunLengthNonUniformityNormalized	0.7490121489372519	0.6349460029437956	0.7561278854214474	0.9078689779079052	0.6494784580498866
wavelet-LHL	glrlm	RunPercentage	0.8571428571428571	0.7841880341880342	0.8598901098901099	0.952991452991453	0.8020833333333334
wavelet-LHL	glrlm	RunVariance	0.17921281864164504	0.2799029657561405	0.18962763362188712	0.046065511046047385	0.20526077097505668
wavelet-LHL	glrlm	ShortRunEmphasis	0.8748243138737899	0.8027297497443278	0.8813659607581461	0.960039592760181	0.8119708994708995
wavelet-LHL	glrlm	ShortRunHighGrayLevelEmphasis	4.839132529374253	10.764647937934226	16.78825386858458	20.486008986928102	2.773776455026455
wavelet-LHL	glrlm	ShortRunLowGrayLevelEmphasis	0.24987490071550264	0.2694558287243702	0.09799503166221307	0.1688495649149973	0.32151951058201056
wavelet-LHL	glszm	GrayLevelNonUniformity	1.0	1.5714285714285714	2.272727272727273	1.25	1.0
wavelet-LHL	glszm	GrayLevelNonUniformityNormalized	0.3333333333333333	0.22448979591836735	0.2066115702479339	0.15625	0.5
wavelet-LHL	glszm	GrayLevelVariance	0.6666666666666666	2.693877551020408	2.7438016528925617	3.609375	0.25
wavelet-LHL	glszm	HighGrayLevelZoneEmphasis	4.666666666666667	12.571428571428571	21.0	20.625	2.5
wavelet-LHL	glszm	LargeAreaEmphasis	65.66666666666667	52.0	46.90909090909091	6.0	25.0
wavelet-LHL	glszm	LargeAreaHighGrayLevelEmphasis	340.3333333333333	662.2857142857143	900.9090909090909	140.375	98.5
wavelet-LHL	glszm	LargeAreaLowGrayLevelEmphasis	15.148148148148147	25.87047619047619	4.28148680684395	0.8323079648526077	6.625
wavelet-LHL	glszm	LowGrayLevelZoneEmphasis	0.4537037037037037	0.2557142857142857	0.15402700474129044	0.19397463151927438	0.625
wavelet-LHL	glszm	SizeZoneNonUniformity	1.0	1.8571428571428572	2.272727272727273	2.25	1.0
wavelet-LHL	glszm	SizeZoneNonUniformityNormalized	0.3333333333333333	0.2653061224489796	0.2066115702479339	0.28125	0.5
wavelet-LHL	glszm	SmallAreaEmphasis	0.09245086923658352	0.36776204564666104	0.4057651008772803	0.3793402777777778	0.5102040816326531
wavelet-LHL	glszm	SmallAreaHighGrayLevelEmphasis	0.15381708238851097	4.0576923076923075	8.414007348302219	9.038194444444445	0.5408163265306123
wavelet-LHL	glszm	SmallAreaLowGrayLevelEmphasis	0.08466789493575207	0.0447779304029304	0.1035411289039952	0.05839303429705216	0.5025510204081632
wavelet-LHL	glszm	ZoneEntropy	1.5849625007211552	2.5216406363433164	3.0271691184406153	2.9999999999999973	0.9999999999999993
wavelet-LHL	glszm	ZonePercentage	0.14285714285714285	0.19444444444444445	0.19642857142857142	0.4444444444444444	0.25
wavelet-LHL	glszm	ZoneVariance	16.666666666666664	25.551020408163264	20.99173553719008	0.9375	9.0
wavelet-LHL	gldm	DependenceEntropy	3.010434089033335	3.895638807527662	4.51915910978228	3.2390979179887824	1.7499999999999987
wavelet-LHL	gldm	DependenceNonUniformity	4.142857142857143	4.277777777777778	7.571428571428571	7.777777777777778	2.75
wavelet-LHL	gldm	DependenceNonUniformityNormalized	0.19727891156462585	0.11882716049382716	0.13520408163265307	0.43209876543209874	0.34375
wavelet-LHL	gldm	DependenceVariance	4.299319727891156	11.404320987654321	4.51530612244898	0.3950617283950617	3.6875
wavelet-LHL	gldm	GrayLevelNonUniformity	9.380952380952381	10.61111111111111	10.928571428571429	3.3333333333333335	6.25
wavelet-LHL	gldm	GrayLevelVariance	0.3718820861678004	3.5555555555555554	2.3099489795918364	3.089506172839506	0.109375
wavelet-LHL	gldm	HighGrayLevelEmphasis	5.380952380952381	12.555555555555555	19.178571428571427	21.38888888888889	3.625
wavelet-LHL	gldm	LargeDependenceEmphasis	26.523809523809526	55.111111111111114	26.071428571428573	5.333333333333333	36.75
wavelet-LHL	gldm	LargeDependenceHighGrayLevelEmphasis	123.76190476190476	562.5	522.5357142857143	121.16666666666667	146.625
wavelet-LHL	gldm	LargeDependenceLowGrayLevelEmphasis	6.394179894179894	34.074012345679016	2.231065253482345	0.73979119425548	9.28125
wavelet-LHL	gldm	LowGrayLevelEmphasis	0.2751322751322751	0.42493827160493824	0.10533699789439585	0.1738961325270849	0.34375
wavelet-LHL	gldm	SmallDependenceEmphasis	0.08265171147824209	0.11118406343597817	0.1381050603111615	0.28703703703703703	0.14714852607709752
wavelet-LHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.44271002051614294	1.3234530543656835	2.7367830822805312	6.506172839506172	0.21359410430839001
wavelet-LHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.03342196667026599	0.01892208466298751	0.025907726456801124	0.047117154474958706	0.13053713151927437
wavelet-LHL	ngtdm	Busyness	0.9483356290174473	0.7955425755535349	0.3925472372621437	0.12870750281464569	0.282051282051282
wavelet-LHL	ngtdm	Coarseness	0.25163703264382287	0.09506751043238278	0.10807423514207909	0.2938066952078039	1.090909090909091
wavelet-LHL	ngtdm	Complexity	1.70433872881659	12.816470250333545	17.147520357582092	21.363771796251953	0.22916666666666663
wavelet-LHL	ngtdm	Contrast	0.06918881587923807	0.32672401761497044	0.10144897395628794	0.17211237852098615	0.026041666666666664
wavelet-LHL	ngtdm	Strength	0.560645838398823	2.1630535199405063	1.7135259174051871	4.764643395510081	1.05
wavelet-LHH	firstorder	10Percentile	-3.81469897464706	-7.71990086827252	-8.51682098328558	-11.738343906993157	-9.352957198606502
wavelet-LHH	firstorder	90Percentile	7.870333926813369	12.251960911786004	14.529049540710268	17.143554029829755	2.324176618410438
wavelet-LHH	firstorder	Energy	1914174.618343806	3264840.2338401577	5108013.899310926	1623922.1582270677	701550.2066903078
wavelet-LHH	firstorder	Entropy	0.9587118829771312	0.9999999999999993	0.9963165195589614	0.9182958340544889	0.8112781244591322
wavelet-LHH	firstorder	InterquartileRange	7.492138799106598	10.797904558274704	14.727827905405714	14.655853356574145	5.76860117559487
wavelet-LHH	firstorder	Kurtosis	2.341348453601653	2.0696651685835787	2.1233839222043764	2.135074505474021	2.5874923904564686
wavelet-LHH	firstorder	Maximum	11.756348590990545	14.403712524818829	20.1958234406321	20.456674356581022	6.287868220231043
wavelet-LHH	firstorder	MeanAbsoluteDeviation	4.345217074621601	6.208791825009022	7.409314773093878	8.966803134526417	4.164513210749001
wavelet-LHH	firstorder	Mean	1.8669269067979488	1.0554618886380385	1.8915280797373555	0.16828073443282418	-3.9164468716706207
wavelet-LHH	firstorder	Median	1.5509821566207431	-0.0900845024981467	0.8840485210629091	-2.1704753048677263	-3.977050821036981
wavelet-LHH	firstorder	Minimum	-7.63399699885038	-11.240469712771175	-15.636149937404658	-16.61111014357668	-12.26872901452319
wavelet-LHH	firstorder	Range	19.390345589840926	25.64418223759	35.83197337803676	37.0677845001577	18.556597234754232
wavelet-LHH	firstorder	RobustMeanAbsoluteDeviation	3.136851491427582	4.5137383209187965	5.603259378623724	6.42372534595376	2.459918075206296
wavelet-LHH	firstorder	RootMeanSquared	301.9125242550994	301.1478150270394	302.017439755168	300.3629432524617	296.1313489590193
wavelet-LHH	firstorder	Skewness	0.006717117870885773	0.31690009800095825	0.19037755867483455	0.5031451916609776	0.38349315011234586
wavelet-LHH	firstorder	TotalEnergy	1914174.618343806	3264840.2338401577	5108013.899310926	1623922.1582270677	701550.2066903078
wavelet-LHH	firstorder	Uniformity	0.528344671201814	0.5	0.5025510204081632	0.5555555555555556	0.625
wavelet-LHH	firstorder	Variance	27.53074193190363	55.615362578748254	76.03918994767645	116.90092021625728	28.305403192239027
wavelet-LHH	glcm	Autocorrelation	2.4931623931623927	2.2999689456825987	2.30440179917865	1.809792984792985	1.6458333333333333
wavelet-LHH	glcm	JointAverage	1.5805555555555553	1.5088737999273116	1.5190143706517734	1.3488511488511488	1.309027777777778
wavelet-LHH	glcm	ClusterProminence	0.428954062247195	0.5452337483764256	0.4904063790014416	0.4078447825365741	0.1335720486111112
wavelet-LHH	glcm	ClusterShade	-0.015179988392951267	-0.003946548459473598	-0.016067957723712625	0.10883820701327893	0.05719521604938279
wavelet-LHH	glcm	ClusterTendency	0.4511657169990503	0.5428010852747847	0.4915961557906835	0.4289705028016717	0.18923611111111113
wavelet-LHH	glcm	Contrast	0.4970085470085471	0.4533049081986717	0.5052826255533386	0.4735209235209235	0.5625
wavelet-LHH	glcm	Correlation	-0.054127923358692535	0.09032065748545855	-0.014088291944015388	-0.053540903540903455	-0.32023809523809477
wavelet-LHH	glcm	DifferenceAverage	0.4970085470085471	0.4533049081986717	0.5052826255533386	0.4735209235209235	0.5625
wavelet-LHH	glcm	DifferenceEntropy	0.8703807370523534	0.8522698178264749	0.9422332978724804	0.8245057211983682	0.4706558160473422
wavelet-LHH	glcm	DifferenceVariance	0.2076899335232669	0.20200365150859179	0.2305405367802389	0.19854675827619547	0.11516203703703703
wavelet-LHH	glcm	JointEnergy	0.3182229344729345	0.29994335175468	0.2710200725477501	0.35020752856250686	0.5089699074074073
wavelet-LHH	glcm	JointEntropy	1.7520208125209877	1.8465890649878967	1.9366350525706317	1.6220624711706029	1.1096804688852162
wavelet-LHH	glcm	Imc1	-0.17876962866388119	-0.14828057103114325	-0.05901211888717827	-0.253662155285256	-0.4874379506591026
wavelet-LHH	glcm	Imc2	0.4320476148765668	0.4262963274008565	0.2829814783150246	0.5067491251971004	0.5993499154363735
wavelet-LHH	glcm	Idm	0.7514957264957265	0.7733475459006642	0.7473586872233308	0.7632395382395382	0.71875
wavelet-LHH	glcm	Idmn	0.9005982905982908	0.9093390183602655	0.8989434748893322	0.9052958152958155	0.8875000000000001
wavelet-LHH	glcm	Id	0.7514957264957265	0.7733475459006642	0.7473586872233308	0.7632395382395382	0.71875
wavelet-LHH	glcm	Idn	0.8343304843304844	0.8488983639337762	0.8315724581488871	0.8421596921596921	0.8125
wavelet-LHH	glcm	InverseVariance	0.4970085470085471	0.4533049081986717	0.5052826255533386	0.4735209235209235	0.5625
wavelet-LHH	glcm	MaximumProbability	0.39487179487179486	0.36085410070507457	0.32075202892864796	0.43499278499278493	0.5763888888888888
wavelet-LHH	glcm	SumEntropy	1.2550122655124412	1.393284156789225	1.4313524270172937	1.1485415476496794	0.5471804688852163
wavelet-LHH	glcm	SumSquares	0.23704356600189933	0.2490264983683641	0.24921969533600555	0.22562285658064882	0.1879340277777778
wavelet-LHH	glrlm	GrayLevelNonUniformity	8.832282878799905	13.02197839820561	20.34810349615786	7.979125700845158	4.170634920634922
wavelet-LHH	glrlm	GrayLevelNonUniformityNormalized	0.5240781802791645	0.5009130008203627	0.5029425192188923	0.540489111191391	0.6012282690854119
wavelet-LHH	glrlm	GrayLevelVariance	0.2379609098604177	0.24954349958981864	0.2485287403905539	0.2297554444043045	0.19938586545729406
wavelet-LHH	glrlm	HighGrayLevelRunEmphasis	2.8034112559267355	2.4819474782658513	2.6037391702673482	2.076923641968891	1.8404761904761908
wavelet-LHH	glrlm	LongRunEmphasis	1.927182337786053	2.4108378881520536	2.4749654206233718	1.7390165264599653	1.5952380952380951
wavelet-LHH	glrlm	LongRunHighGrayLevelEmphasis	5.647664487215571	6.03951202101623	6.459227277111816	3.298365435469508	2.5857142857142854
wavelet-LHH	glrlm	LongRunLowGrayLevelEmphasis	0.9970618004286733	1.5036693549360096	1.4788999565012602	1.3491792992075797	1.3476190476190475
wavelet-LHH	glrlm	LowGrayLevelRunEmphasis	0.549147186018316	0.6295131304335372	0.5990652074331628	0.7307690895077771	0.7898809523809524
wavelet-LHH	glrlm	RunEntropy	1.660216434051025	1.9936908894436565	2.0436963376085666	1.6266223931361075	1.2639873879802732
wavelet-LHH	glrlm	RunLengthNonUniformity	11.7381284865805	15.1891372302312	23.385155044872363	10.318440383146264	5.546825396825397
wavelet-LHH	glrlm	RunLengthNonUniformityNormalized	0.6720163850979701	0.5575160081977804	0.560275999289416	0.6836391717586603	0.7742554799697657
wavelet-LHH	glrlm	RunPercentage	0.8021978021978022	0.7222222222222221	0.7225274725274725	0.8205128205128205	0.8645833333333334
wavelet-LHH	glrlm	RunVariance	0.20641781578611412	0.3287001984130763	0.391327179324266	0.18000581840976423	0.14287226001511716
wavelet-LHH	glrlm	ShortRunEmphasis	0.8017732772473484	0.7247088760675717	0.7419657597273362	0.8295904981142537	0.8697089947089948
wavelet-LHH	glrlm	ShortRunHighGrayLevelEmphasis	2.2033133715699504	1.7729423557132182	1.9269168941711419	1.7859078233229817	1.672685185185185
wavelet-LHH	glrlm	ShortRunLowGrayLevelEmphasis	0.451388253666698	0.46265050615616016	0.44572797611638476	0.5905111668120718	0.6689649470899471
wavelet-LHH	glszm	GrayLevelNonUniformity	1.6666666666666667	1.6666666666666667	1.0	1.0	1.0
wavelet-LHH	glszm	GrayLevelNonUniformityNormalized	0.5555555555555556	0.5555555555555556	0.5	0.5	0.5
wavelet-LHH	glszm	GrayLevelVariance	0.2222222222222222	0.2222222222222222	0.25	0.25	0.25
