Image type	Feature Class	Feature Name	RTSTRUCT: ANON_5_segment_Rt Med Frontal Flax	RTSTRUCT: ANON_5_segment_Rt Sup Frontal	RTSTRUCT: ANON_5_segment_Lt Temporal	RTSTRUCT: ANON_5_segment_Lt Parietal
wavelet-LLH	gldm	LargeDependenceHighGrayLevelEmphasis	1348.3980099502487	6400.487945205479	17805.971939328276	2252.1697038724374
wavelet-LLH	gldm	LargeDependenceLowGrayLevelEmphasis	1.4109963225673905	1.3850055872863902	1.0197386788399776	5.9159393320729965
wavelet-LLH	gldm	LowGrayLevelEmphasis	0.04827066471291236	0.018375553752037366	0.008429866470603233	0.0632122938393277
wavelet-LLH	gldm	SmallDependenceEmphasis	0.15365397152961344	0.07764540927764356	0.046500882285343464	0.03223604988696429
wavelet-LLH	gldm	SmallDependenceHighGrayLevelEmphasis	6.002069160434279	6.957915489112245	6.456609742791386	0.7173117090116591
wavelet-LLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.013436444751753094	0.0022484666584758283	0.0007584022057247394	0.0029584534126187107
wavelet-LLH	ngtdm	Busyness	0.47804294088963994	3.9703484197475496	3.1187028659224816	2.7146974988143655
wavelet-LLH	ngtdm	Coarseness	0.03569306620114295	0.0010688737347356143	0.0008452472016626572	0.008206663725776912
wavelet-LLH	ngtdm	Complexity	53.82618701599079	160.90883287538142	128.10996115332802	15.694230437973838
wavelet-LLH	ngtdm	Contrast	0.08950985330456579	0.019668514190003192	0.006822842607973567	0.020049199224955922
wavelet-LLH	ngtdm	Strength	1.277128489631938	0.18411580908834527	0.2230462677868999	0.18996721497548422
wavelet-LHL	firstorder	10Percentile	-68.1809853855928	-38.83659894623988	-21.716843436569608	-29.564296258205864
wavelet-LHL	firstorder	90Percentile	22.274526673500073	38.735860541015164	23.667272734723046	23.122836037684266
wavelet-LHL	firstorder	Energy	15795900.633241475	661425917.0563488	839044798.3440146	78789002.96408013
wavelet-LHL	firstorder	Entropy	2.570819921528864	2.424501481304739	1.9042054810842097	1.89930414934591
wavelet-LHL	firstorder	InterquartileRange	45.04667595119804	33.41498406273441	18.253794023874022	18.46354220681239
wavelet-LHL	firstorder	Kurtosis	3.4228119646205384	5.588475693831782	15.25428351788695	5.880789495274273
wavelet-LHL	firstorder	Maximum	91.13498899674485	180.5181801460219	168.5058825429753	92.69860545348651
wavelet-LHL	firstorder	MeanAbsoluteDeviation	27.72443558484496	23.330485444920523	15.340683982921739	15.376937450999039
wavelet-LHL	firstorder	Mean	-21.98736296689086	-0.7830545597782698	0.48302780396564754	-1.280645354665427
wavelet-LHL	firstorder	Median	-24.25204532967141	-0.6285458561667457	1.0776528933805423	0.42935562017345086
wavelet-LHL	firstorder	Minimum	-104.16010960027526	-169.35610235154704	-278.6444580160747	-115.69264182199484
wavelet-LHL	firstorder	Range	195.29509859702011	349.87428249756897	447.15034055905	208.39124727548136
wavelet-LHL	firstorder	RobustMeanAbsoluteDeviation	18.443345167704774	14.140931900154182	8.064545789548376	8.563866298496412
wavelet-LHL	firstorder	RootMeanSquared	280.33296330370104	301.0087872599719	301.5030599543976	299.5611881169845
wavelet-LHL	firstorder	Skewness	0.4973224447299514	-0.0559600791966448	-1.1069350078149471	-0.8893027712281224
wavelet-LHL	firstorder	TotalEnergy	15795900.633241475	661425917.0563488	839044798.3440146	78789002.96408013
wavelet-LHL	firstorder	Uniformity	0.2013564020692557	0.23760217676862455	0.3498768794113124	0.3322445400345578
wavelet-LHL	firstorder	Variance	1295.5439645309093	1075.5095691423933	614.0451636262873	503.65258633420194
wavelet-LHL	glcm	Autocorrelation	21.143192739176584	56.39311730516834	156.96223824907332	30.15262714251903
wavelet-LHL	glcm	JointAverage	4.558364672105101	7.474685802496868	12.5178239893705	5.458550277819429
wavelet-LHL	glcm	ClusterProminence	84.91557656076915	116.92730083309415	75.47465149065063	31.682817908903694
wavelet-LHL	glcm	ClusterShade	4.179232792516398	-0.1274884890550147	-3.663514396572415	-3.265885823287512
wavelet-LHL	glcm	ClusterTendency	4.6156761723397945	4.797924153541816	2.5841213568131085	2.5905718168737124
wavelet-LHL	glcm	Contrast	3.1606248890307835	2.709222355745072	1.5189174867554678	1.1636113816149272
wavelet-LHL	glcm	Correlation	0.18574077575880626	0.2787814143818767	0.25891572041099253	0.37923878782257436
wavelet-LHL	glcm	DifferenceAverage	1.2900210060558233	1.093696701737423	0.7587095466763814	0.7005398969128437
wavelet-LHL	glcm	DifferenceEntropy	2.0295993056950836	1.9314912086829001	1.5917741355271884	1.5169837393200052
wavelet-LHL	glcm	DifferenceVariance	1.395964521932889	1.4529495646486537	0.924380244037461	0.6495415545663558
wavelet-LHL	glcm	JointEnergy	0.054521414029857634	0.06749403760752853	0.14456719431824377	0.13150315498042817
wavelet-LHL	glcm	JointEntropy	4.651778135392476	4.675794611601035	3.6047262899824872	3.621536004103422
wavelet-LHL	glcm	Imc1	-0.1313758038376525	-0.08555190398263818	-0.07942212375134008	-0.11756051207395578
wavelet-LHL	glcm	Imc2	0.6543613566044807	0.5118267716783256	0.4694278158478265	0.554744500001535
wavelet-LHL	glcm	Idm	0.5207344283314593	0.5824583531557311	0.6826857446880822	0.6937973548764452
wavelet-LHL	glcm	Idmn	0.9659408263014622	0.9889588698696582	0.9959684642942309	0.9866106343913266
wavelet-LHL	glcm	Id	0.5661808090514173	0.6157830500271355	0.6989507034808197	0.7101470796536018
wavelet-LHL	glcm	Idn	0.885760229254446	0.9367787945471863	0.9636843115010509	0.9338115508815216
wavelet-LHL	glcm	InverseVariance	0.45526311528881064	0.46462073027754197	0.4540885537403988	0.4380251070223193
wavelet-LHL	glcm	MaximumProbability	0.11137090105742307	0.1412180427563894	0.23768269697408748	0.2365540792141746
wavelet-LHL	glcm	SumEntropy	3.011058447261549	3.1197955992194504	2.532117037100423	2.6185969652812937
wavelet-LHL	glcm	SumSquares	1.944075265342644	1.8767866273217213	1.025759710892144	0.9385457996221599
wavelet-LHL	glrlm	GrayLevelNonUniformity	30.587018231793635	1082.1275817027777	1618.2821153173488	160.34556547099186
wavelet-LHL	glrlm	GrayLevelNonUniformityNormalized	0.18952700493235264	0.211698784211074	0.2959172906998197	0.2942287758982782
wavelet-LHL	glrlm	GrayLevelVariance	2.4191885435586635	2.189552201456052	1.5359489861868203	1.138865299881084
wavelet-LHL	glrlm	HighGrayLevelRunEmphasis	24.092171265470068	58.18250585754102	157.4908024623119	30.094497856576783
wavelet-LHL	glrlm	LongRunEmphasis	1.8891680594177687	2.8330311175277583	4.410932627070206	3.8785249369502184
wavelet-LHL	glrlm	LongRunHighGrayLevelEmphasis	44.0867617862024	161.2968123650864	698.9934523782491	120.16306572107561
wavelet-LHL	glrlm	LongRunLowGrayLevelEmphasis	0.12509589426819098	0.05800225985447876	0.028605552772138502	0.14248943952667806
wavelet-LHL	glrlm	LowGrayLevelRunEmphasis	0.07211251435389823	0.022298628445152773	0.006888394344056737	0.04303681583834428
wavelet-LHL	glrlm	RunEntropy	3.4023640703891522	3.772211454681729	3.7345861229739112	3.5322040947169238
wavelet-LHL	glrlm	RunLengthNonUniformity	110.09905637325052	2875.253148750094	2420.1281541804838	254.3631087624954
wavelet-LHL	glrlm	RunLengthNonUniformityNormalized	0.6727200294876129	0.5556503690283935	0.43692931974728855	0.45703783743640725
wavelet-LHL	glrlm	RunPercentage	0.804822043628014	0.7005690200210749	0.5910159179931661	0.6195023655160329
wavelet-LHL	glrlm	RunVariance	0.3043985519788973	0.7361708157687293	1.4268679254012788	1.0976885936055827
wavelet-LHL	glrlm	ShortRunEmphasis	0.8434584278091211	0.7704598052008288	0.6802725892465813	0.6919346184706896
wavelet-LHL	glrlm	ShortRunHighGrayLevelEmphasis	20.528713636751437	45.07835395411002	106.9400955391732	20.584308456197846
wavelet-LHL	glrlm	ShortRunLowGrayLevelEmphasis	0.06300512440618783	0.017775684527696633	0.00483424093768968	0.03182487615828055
wavelet-LHL	glszm	GrayLevelNonUniformity	3.1	31.25	32.26792452830189	2.125
wavelet-LHL	glszm	GrayLevelNonUniformityNormalized	0.155	0.11488970588235294	0.12176575293698826	0.1328125
wavelet-LHL	glszm	GrayLevelVariance	5.327500000000001	8.733509948096884	9.769797080811676	5.3125
wavelet-LHL	glszm	HighGrayLevelZoneEmphasis	28.85	59.919117647058826	153.67924528301887	27.875
wavelet-LHL	glszm	LargeAreaEmphasis	349.05	41475.044117647056	109859.6679245283	15886.75
wavelet-LHL	glszm	LargeAreaHighGrayLevelEmphasis	7206.9	2332681.992647059	17418632.373584908	496936.25
wavelet-LHL	glszm	LargeAreaLowGrayLevelEmphasis	19.30676188901487	757.3481929951578	697.4463560521366	532.018369482631
wavelet-LHL	glszm	LowGrayLevelZoneEmphasis	0.12601226694381457	0.04612884690565741	0.013419158597014317	0.13470664249496095
wavelet-LHL	glszm	SizeZoneNonUniformity	2.4	56.1764705882353	64.50943396226415	2.25
wavelet-LHL	glszm	SizeZoneNonUniformityNormalized	0.12	0.2065311418685121	0.2434318262726949	0.140625
wavelet-LHL	glszm	SmallAreaEmphasis	0.29756842128102334	0.4611461659166393	0.5017988954020749	0.30791125759136695
wavelet-LHL	glszm	SmallAreaHighGrayLevelEmphasis	7.323310324195566	25.683219990735015	77.25284423254064	8.981963734497919
wavelet-LHL	glszm	SmallAreaLowGrayLevelEmphasis	0.07324037521397189	0.025947986706645994	0.00911935878201966	0.07566872607497664
wavelet-LHL	glszm	ZoneEntropy	4.3219280948873555	6.0174490309931095	5.7473447972645255	3.8749999999999947
wavelet-LHL	glszm	ZonePercentage	0.09950248756218906	0.03726027397260274	0.028710725893824486	0.018223234624145785
wavelet-LHL	glszm	ZoneVariance	248.04750000000007	40754.75324394464	108646.52588109649	12875.484375
wavelet-LHL	gldm	DependenceEntropy	5.376662906460017	6.174194662700722	5.885378576736205	5.861290996186554
wavelet-LHL	gldm	DependenceNonUniformity	20.572139303482587	477.88246575342464	487.3744312026002	49.38952164009112
wavelet-LHL	gldm	DependenceNonUniformityNormalized	0.10234895175861984	0.06546335147307188	0.05280329698836406	0.056252302551356624
wavelet-LHL	gldm	DependenceVariance	7.999405955298136	18.05523317695628	26.75848193922263	26.01815059075036
wavelet-LHL	gldm	GrayLevelNonUniformity	40.472636815920396	1734.495890410959	3229.3635969664138	291.7107061503417
wavelet-LHL	gldm	GrayLevelVariance	2.2085591940793545	1.8291180334021393	1.0902577679595367	0.9115041951837112
wavelet-LHL	gldm	HighGrayLevelEmphasis	23.800995024875622	57.70986301369863	157.8878656554713	30.50113895216401
wavelet-LHL	gldm	LargeDependenceEmphasis	44.90049751243781	95.23506849315069	162.09880823401951	144.6742596810934
wavelet-LHL	gldm	LargeDependenceHighGrayLevelEmphasis	1005.8905472636816	5327.221369863014	25735.3127843987	4539.353075170843
wavelet-LHL	gldm	LargeDependenceLowGrayLevelEmphasis	2.4813477507273407	1.8184192655801699	1.030379101191192	4.912164073857417
wavelet-LHL	gldm	LowGrayLevelEmphasis	0.06944086571426064	0.02146241298010305	0.006681317293597204	0.0399824284201996
wavelet-LHL	gldm	SmallDependenceEmphasis	0.07948242158375309	0.04646763074415288	0.03310293218226066	0.02528854777103247
wavelet-LHL	gldm	SmallDependenceHighGrayLevelEmphasis	2.0522300996389844	2.6923197024950527	5.149251904039477	0.7439278910111614
wavelet-LHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.010844678765824817	0.001698698997206922	0.00039483253097490447	0.0023617803564198354
wavelet-LHL	ngtdm	Busyness	0.5904856991965718	5.725221542851953	3.667831245187641	1.6259145434329427
wavelet-LHL	ngtdm	Coarseness	0.04221202185253523	0.0010631239442237858	0.0007199448024923533	0.00896777900163417
wavelet-LHL	ngtdm	Complexity	26.92872789473089	79.17754242447728	96.62596992799311	17.797561973264308
wavelet-LHL	ngtdm	Contrast	0.0550473642951114	0.013772481089283665	0.0042384426727604665	0.012678863303111777
wavelet-LHL	ngtdm	Strength	0.8982329258536349	0.10796850757239826	0.22579217269378676	0.31816757125693235
wavelet-LHH	firstorder	10Percentile	-19.481666217469378	-14.853418020572521	-10.600392121219086	-9.17467330905128
wavelet-LHH	firstorder	90Percentile	23.916540421613487	14.783682102352179	10.242004761084518	8.775944339017862
wavelet-LHH	firstorder	Energy	18183924.663441353	658319418.9955626	831774697.0114057	79139864.32602404
wavelet-LHH	firstorder	Entropy	1.654638408653374	1.3824280778767393	1.3147532318744606	1.095026382028565
wavelet-LHH	firstorder	InterquartileRange	21.964245747621455	12.8865234651886	9.17868540172244	8.449609092343795
wavelet-LHH	firstorder	Kurtosis	3.8809654402844664	7.094775449360148	11.94387650938187	5.643868125103509
wavelet-LHH	firstorder	Maximum	50.13563556869048	101.40811507752525	89.46091215512374	34.07761444288708
wavelet-LHH	firstorder	MeanAbsoluteDeviation	13.505520194747463	9.293724619969966	7.340814222599957	5.852050348006155
wavelet-LHH	firstorder	Mean	0.26150056058515714	0.005745925463986386	-0.03323592218431383	0.11951390201105966
wavelet-LHH	firstorder	Median	-2.141326292654095	-0.19782224495029585	0.09641437754144143	-0.09853950002280959
wavelet-LHH	firstorder	Minimum	-61.92384871529435	-79.14686125124268	-80.18783936460007	-37.07838403601348
wavelet-LHH	firstorder	Range	112.05948428398483	180.55497632876794	169.64875151972382	71.15599847890056
wavelet-LHH	firstorder	RobustMeanAbsoluteDeviation	9.015614596575597	5.51538004559554	3.952735920164295	3.6555169497735895
wavelet-LHH	firstorder	RootMeanSquared	300.7778031750229	300.30108612550714	300.19399596344914	300.22744666920875
wavelet-LHH	firstorder	Skewness	-0.07505666130124516	0.19626833659168721	0.30099425419668485	-0.010066351729802182
wavelet-LHH	firstorder	TotalEnergy	18183924.663441353	658319418.9955626	831774697.0114057	79139864.32602404
wavelet-LHH	firstorder	Uniformity	0.37857973812529394	0.43848328016513416	0.45408516437402646	0.48775431841885425
wavelet-LHH	firstorder	Variance	310.31816389850593	177.29473986519383	136.37566118740042	64.79710873316341
wavelet-LHH	glcm	Autocorrelation	12.301074778489491	20.21658173645055	20.350182676638774	6.282515866107431
wavelet-LHH	glcm	JointAverage	3.502953419980209	4.4955599640917505	4.508774024749397	2.5016832505921207
wavelet-LHH	glcm	ClusterProminence	5.085584744423766	3.0004799486019396	3.371968411181583	0.8497317129952419
wavelet-LHH	glcm	ClusterShade	0.338041027315706	0.09106949668436257	0.09467446975818951	0.04358102488916736
wavelet-LHH	glcm	ClusterTendency	1.2576663678875404	0.8350866440192887	0.7941326661275118	0.6042086516887284
wavelet-LHH	glcm	Contrast	1.1412772492997978	0.809001006276869	0.7095804487519876	0.5078768085052352
wavelet-LHH	glcm	Correlation	0.04754760583669356	0.01590701062917059	0.055289270982625816	0.08700090873703072
wavelet-LHH	glcm	DifferenceAverage	0.7525034297320325	0.617475215883183	0.5673716439189292	0.48673475387996573
wavelet-LHH	glcm	DifferenceEntropy	1.4987437573249258	1.3188018134385824	1.2303024114898207	1.048627623116611
wavelet-LHH	glcm	DifferenceVariance	0.5576254276243848	0.4223361050099786	0.3825403148863432	0.263494862190414
wavelet-LHH	glcm	JointEnergy	0.15333766006279978	0.19839318942739637	0.21717083644322674	0.24471102583854165
wavelet-LHH	glcm	JointEntropy	3.176621203263471	2.7316910166655908	2.548336250911108	2.1764825558022207
wavelet-LHH	glcm	Imc1	-0.0640932559629733	-0.023116655286381474	-0.0393242983143152	-0.029582157086898445
wavelet-LHH	glcm	Imc2	0.3976356360899527	0.21629235271569264	0.2858179473968187	0.207252668535145
wavelet-LHH	glcm	Idm	0.6618564485774527	0.7098040154708334	0.7299074517067379	0.7587468285225442
wavelet-LHH	glcm	Idmn	0.9714207036923154	0.990413651225774	0.989446762233594	0.9705047014432308
wavelet-LHH	glcm	Id	0.6806520150902883	0.7183878654619866	0.7352773459279233	0.7601298829390951
wavelet-LHH	glcm	Idn	0.8990376234577784	0.9398954328883862	0.9384100947129549	0.9033547654191196
wavelet-LHH	glcm	InverseVariance	0.4814970343741672	0.4909219336607415	0.4833088298313267	0.4684849395054153
wavelet-LHH	glcm	MaximumProbability	0.2618147114739549	0.23886544776522506	0.2524818955592306	0.28167049891138424
wavelet-LHH	glcm	SumEntropy	2.158354244861714	1.8819508012290562	1.8138073762358606	1.6313257575600835
wavelet-LHH	glcm	SumSquares	0.5997359042968345	0.41102191257403936	0.3759282787198749	0.2780213650484909
wavelet-LHH	glrlm	GrayLevelNonUniformity	49.078031965675784	1752.1431965258087	2202.0474902750434	241.69875167260244
wavelet-LHH	glrlm	GrayLevelNonUniformityNormalized	0.34382657146333473	0.40635687728039077	0.42761391359014334	0.4795305814961409
wavelet-LHH	glrlm	GrayLevelVariance	0.7127961134694067	0.5084346079909602	0.4766684254585922	0.2919152329111161
wavelet-LHH	glrlm	HighGrayLevelRunEmphasis	13.339326318773363	20.750869205390302	20.70216125859902	6.599104463908599
wavelet-LHH	glrlm	LongRunEmphasis	2.6561242993652	4.246786667890763	4.928062235106044	4.510152652103714
wavelet-LHH	glrlm	LongRunHighGrayLevelEmphasis	32.34939901512702	86.8893000164094	102.0880646417101	29.03815714263772
wavelet-LHH	glrlm	LongRunLowGrayLevelEmphasis	0.26523583316478516	0.22209567611663716	0.2540773381014694	0.8293276220009884
wavelet-LHH	glrlm	LowGrayLevelRunEmphasis	0.10345947080690951	0.053894566525540484	0.053963961510444254	0.1838420198585588
wavelet-LHH	glrlm	RunEntropy	2.8658341564575402	3.1270573806565105	3.175194723580362	2.799662808582738
wavelet-LHH	glrlm	RunLengthNonUniformity	80.41541122938027	1849.269608576279	2053.5164453790244	210.87577540632668
wavelet-LHH	glrlm	RunLengthNonUniformityNormalized	0.5550535100992927	0.4244369370359057	0.39375999127669126	0.4061500312086989
wavelet-LHH	glrlm	RunPercentage	0.7099119785686949	0.5902634351949421	0.5574047837319777	0.5737690555458209
wavelet-LHH	glrlm	RunVariance	0.5796922868978446	1.268491408353569	1.5481378450378775	1.1988535684772248
wavelet-LHH	glrlm	ShortRunEmphasis	0.7655366190227403	0.6652115252507138	0.6311313368848366	0.6281759636384423
wavelet-LHH	glrlm	ShortRunHighGrayLevelEmphasis	10.531244033489743	13.920981079084097	13.081970847453855	4.180946010188459
wavelet-LHH	glrlm	ShortRunLowGrayLevelEmphasis	0.08102665791222091	0.0364934499792393	0.03501819374875435	0.11643392295280372
wavelet-LHH	glszm	GrayLevelNonUniformity	2.6666666666666665	61.605714285714285	27.46551724137931	2.7142857142857144
wavelet-LHH	glszm	GrayLevelNonUniformityNormalized	0.2222222222222222	0.3520326530612245	0.23677170035671818	0.3877551020408163
wavelet-LHH	glszm	GrayLevelVariance	2.4097222222222223	3.0840816326530613	3.958605826397146	1.2653061224489797
wavelet-LHH	glszm	HighGrayLevelZoneEmphasis	14.083333333333334	23.462857142857143	22.612068965517242	11.142857142857142
wavelet-LHH	glszm	LargeAreaEmphasis	1200.75	132970.35428571427	332830.3448275862	53708.28571428572
wavelet-LHH	glszm	LargeAreaHighGrayLevelEmphasis	13808.583333333334	2695698.1428571427	6873487.75	345098.5714285714
wavelet-LHH	glszm	LargeAreaLowGrayLevelEmphasis	113.76226851851851	6890.939013654933	16933.292301904956	9809.861111111111
wavelet-LHH	glszm	LowGrayLevelZoneEmphasis	0.19865740740740742	0.0830430767015801	0.11183498758698882	0.23015873015873017
wavelet-LHH	glszm	SizeZoneNonUniformity	2.8333333333333335	54.645714285714284	34.758620689655174	2.142857142857143
wavelet-LHH	glszm	SizeZoneNonUniformityNormalized	0.2361111111111111	0.31226122448979593	0.29964328180737215	0.30612244897959184
wavelet-LHH	glszm	SmallAreaEmphasis	0.4470865452791594	0.5670605442260201	0.5597867929423896	0.33333485474480445
wavelet-LHH	glszm	SmallAreaHighGrayLevelEmphasis	6.264919949310376	13.451387113478358	11.516143669993525	5.09524809844901
wavelet-LHH	glszm	SmallAreaLowGrayLevelEmphasis	0.08992707804322336	0.05104240501083268	0.07460329854164387	0.03571455724590267
wavelet-LHH	glszm	ZoneEntropy	3.188721875540864	3.897532961572825	4.426867761188455	2.2359263506290312
wavelet-LHH	glszm	ZonePercentage	0.05970149253731343	0.023972602739726026	0.01256771397616468	0.007972665148063782
wavelet-LHH	glszm	ZoneVariance	920.1875	131230.27265306123	326499.1245541023	37975.95918367346
