Image type	Feature Class	Feature Name	RTSTRUCT: ANON_6_segment_Lt flax frontal071720	RTSTRUCT: ANON_6_segment_Rt ant frontal071720	RTSTRUCT: ANON_6_segment_Lt occipital 071720	RTSTRUCT: ANON_6_segment_Ltlat pcerebellar 071720	RTSTRUCT: ANON_6_segment_Lt temporal071720
wavelet-LLH	glrlm	GrayLevelVariance	1.8017461533984258	4.562371018009427	2.5687659187416356	4.877556503497692	5.162729235393595
wavelet-LLH	glrlm	HighGrayLevelRunEmphasis	17.780793055544795	23.027280657317814	19.81131131319342	32.56679012341152	30.008158508158505
wavelet-LLH	glrlm	LongRunEmphasis	2.3701455136779375	1.6184618652668126	1.914967502789935	1.3483637801812038	1.8834498834498836
wavelet-LLH	glrlm	LongRunHighGrayLevelEmphasis	38.38110165632439	37.1513435523984	33.26938461592108	42.23519163948245	61.08158508158509
wavelet-LLH	glrlm	LongRunLowGrayLevelEmphasis	0.20283055603239203	0.2731939262377812	0.18406814017275613	0.11387487006835266	0.3306444566948769
wavelet-LLH	glrlm	LowGrayLevelRunEmphasis	0.0936506289226205	0.16301403151295696	0.09790985388563325	0.08817714496773901	0.23076483895811625
wavelet-LLH	glrlm	RunEntropy	3.2699519181709182	3.450019579538146	3.3664709142652294	3.3922799613466648	1.911138064792352
wavelet-LLH	glrlm	RunLengthNonUniformity	57.06395778231161	55.069063803829486	58.88117806868014	34.87172788507412	13.037296037296036
wavelet-LLH	glrlm	RunLengthNonUniformityNormalized	0.5843087122255389	0.7412395910514571	0.6570614674177032	0.8373163730975551	0.8184158013703468
wavelet-LLH	glrlm	RunPercentage	0.7435897435897434	0.853309481216458	0.7962577962577961	0.9111111111111112	0.8687782805429863
wavelet-LLH	glrlm	RunVariance	0.4640708169269161	0.20070103169526687	0.2980107244238465	0.10626425391314075	0.15832494525676344
wavelet-LLH	glrlm	ShortRunEmphasis	0.7852136575709537	0.8804739891787352	0.8322504950798592	0.9245688276438835	0.858132608132608
wavelet-LLH	glrlm	ShortRunHighGrayLevelEmphasis	14.560514825770486	20.294634753819196	17.272358405566646	30.517641509404378	25.08362470862471
wavelet-LLH	glrlm	ShortRunLowGrayLevelEmphasis	0.07562275312278881	0.14030813960087457	0.08228091958161286	0.08216652691277135	0.20798924227378945
wavelet-LLH	glszm	GrayLevelNonUniformity	1.8333333333333333	2.142857142857143	1.9230769230769231	1.7142857142857142	1.0
wavelet-LLH	glszm	GrayLevelNonUniformityNormalized	0.1527777777777778	0.15306122448979592	0.14792899408284024	0.12244897959183673	0.25
wavelet-LLH	glszm	GrayLevelVariance	4.25	3.392857142857143	4.792899408284024	6.1020408163265305	6.5
wavelet-LLH	glszm	HighGrayLevelZoneEmphasis	24.5	23.642857142857142	27.53846153846154	37.142857142857146	22.5
wavelet-LLH	glszm	LargeAreaEmphasis	363.4166666666667	64.57142857142857	184.07692307692307	14.642857142857142	26.75
wavelet-LLH	glszm	LargeAreaHighGrayLevelEmphasis	5164.5	1346.0	2631.846153846154	407.92857142857144	928.25
wavelet-LLH	glszm	LargeAreaLowGrayLevelEmphasis	28.935931712962965	10.394242893586007	16.801500523286236	1.125004555393586	2.9566326530612246
wavelet-LLH	glszm	LowGrayLevelZoneEmphasis	0.1570999858276644	0.13366506721736313	0.14680893511250656	0.11985383372925891	0.32454648526077096
wavelet-LLH	glszm	SizeZoneNonUniformity	1.6666666666666667	3.0	2.6923076923076925	3.5714285714285716	1.0
wavelet-LLH	glszm	SizeZoneNonUniformityNormalized	0.1388888888888889	0.21428571428571427	0.20710059171597633	0.25510204081632654	0.25
wavelet-LLH	glszm	SmallAreaEmphasis	0.23457277369199284	0.3883333586410754	0.4297410891439909	0.40198291221250404	0.2964891975308642
wavelet-LLH	glszm	SmallAreaHighGrayLevelEmphasis	7.241897903895327	8.94598730563654	10.387838126035671	16.252329527048914	1.9045138888888888
wavelet-LLH	glszm	SmallAreaLowGrayLevelEmphasis	0.089385895943075	0.020594909797583053	0.10571250054508982	0.08132923135450534	0.09068238921082836
wavelet-LLH	glszm	ZoneEntropy	3.584962500721152	3.5216406363433146	3.546593564294935	3.664497779200457	1.9999999999999987
wavelet-LLH	glszm	ZonePercentage	0.09302325581395349	0.16279069767441862	0.11711711711711711	0.3111111111111111	0.23529411764705882
wavelet-LLH	glszm	ZoneVariance	247.85416666666666	26.836734693877546	111.17159763313609	4.311224489795919	8.6875
wavelet-LLH	gldm	DependenceEntropy	5.2193768959029905	5.2423864113517915	5.210806579648637	4.430198929422615	2.3959988705348394
wavelet-LLH	gldm	DependenceNonUniformity	9.883720930232558	12.348837209302326	10.747747747747749	10.155555555555555	5.352941176470588
wavelet-LLH	gldm	DependenceNonUniformityNormalized	0.07661799170722913	0.1435911303407247	0.09682655628601575	0.22567901234567903	0.314878892733564
wavelet-LLH	gldm	DependenceVariance	18.56330749354005	4.523526230394808	12.136839542244948	1.9476543209876545	2.9480968858131487
wavelet-LLH	gldm	GrayLevelNonUniformity	35.35658914728682	12.046511627906977	22.63963963963964	5.977777777777778	6.294117647058823
wavelet-LLH	gldm	GrayLevelVariance	1.5310377982092422	4.689561925365062	2.339420501582664	4.795061728395062	4.809688581314878
wavelet-LLH	gldm	HighGrayLevelEmphasis	17.03875968992248	23.0	18.774774774774773	32.06666666666667	31.0
wavelet-LLH	gldm	LargeDependenceEmphasis	77.34108527131782	27.697674418604652	51.792792792792795	12.911111111111111	22.41176470588235
wavelet-LLH	gldm	LargeDependenceHighGrayLevelEmphasis	1131.2093023255813	600.4186046511628	690.7387387387388	323.1777777777778	798.2941176470588
wavelet-LLH	gldm	LargeDependenceLowGrayLevelEmphasis	6.032005407460141	5.2253478978800825	4.875756955935527	1.0620898526077096	2.151994130985728
wavelet-LLH	gldm	LowGrayLevelEmphasis	0.09038444382921126	0.1661672566313347	0.09705542276970848	0.0870396930377089	0.2106842737094838
wavelet-LLH	gldm	SmallDependenceEmphasis	0.06277147161796406	0.12064906851615298	0.0955522962153311	0.2040798689846309	0.11510530137981119
wavelet-LLH	gldm	SmallDependenceHighGrayLevelEmphasis	1.547994462613853	2.732007182807955	2.3585085379248336	7.83857420005039	1.7663398692810457
wavelet-LLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.01160369100087444	0.011456007247621452	0.015655974584414104	0.029959384302417808	0.03522406905148891
wavelet-LLH	ngtdm	Busyness	0.4635645429056556	0.6042156014672745	0.5721813517115357	0.2080816165701035	0.3588224965642093
wavelet-LLH	ngtdm	Coarseness	0.06370842525584958	0.08574295134030668	0.07153187257395519	0.12980870086920268	0.13087620318267126
wavelet-LLH	ngtdm	Complexity	16.721038395331355	23.71176298158903	18.554200413171014	52.39909930818281	17.505578222592607
wavelet-LLH	ngtdm	Contrast	0.036662218693619644	0.17353480814104308	0.06539007672143962	0.15900832772299822	1.1650031321438814
wavelet-LLH	ngtdm	Strength	1.3128286576610175	1.7935103520539861	1.4344236465331843	3.9082891634680332	4.066573607756724
wavelet-LHL	firstorder	10Percentile	-42.19635873837022	-58.43143198548418	-54.17192988233278	-63.54078586040763	-63.62592109587867
wavelet-LHL	firstorder	90Percentile	22.862067297723307	24.795133353589765	30.89878480685399	24.06622160527461	38.9225235988058
wavelet-LHL	firstorder	Energy	10579001.793532286	7055762.409541705	8987596.98920685	3789002.7192333303	1507934.0283513288
wavelet-LHL	firstorder	Entropy	2.0121104196461146	2.371317892512732	2.3836518466851286	2.243960678515135	2.3804304878001097
wavelet-LHL	firstorder	InterquartileRange	37.82716416033904	48.87271682317173	49.11377316693357	55.61044861921063	67.64376246027044
wavelet-LHL	firstorder	Kurtosis	2.7834418135378804	2.475281536669644	2.3102715810133194	2.0628696343544464	1.6774593454252011
wavelet-LHL	firstorder	Maximum	58.185946470107055	66.47997954934235	58.04514326092732	47.3886033387628	59.503884897813585
wavelet-LHL	firstorder	MeanAbsoluteDeviation	22.02899790725223	27.165762741941425	27.590475750688373	29.315933999943393	40.163300112474374
wavelet-LHL	firstorder	Mean	-14.849563343326556	-15.44964518938138	-17.379384219872097	-11.870463760963963	-5.388383326622487
wavelet-LHL	firstorder	Median	-23.850794771355716	-20.706565104722273	-23.007097522513615	-0.556548784949106	19.08806501311876
wavelet-LHL	firstorder	Minimum	-53.2007102369858	-70.07045958623914	-81.27868052200304	-75.59597127529575	-79.763974859366
wavelet-LHL	firstorder	Range	111.38665670709285	136.55043913558148	139.32382378293036	122.98457461405854	139.2678597571796
wavelet-LHL	firstorder	RobustMeanAbsoluteDeviation	16.016823985145116	19.545274335550857	20.44402663647388	21.764948524200765	31.995344960276437
wavelet-LHL	firstorder	RootMeanSquared	286.36998069164923	286.43280005641697	284.55112413256563	290.1724666942185	297.82881268897614
wavelet-LHL	firstorder	Skewness	0.8071393835931097	0.3787094145241308	0.40953701215483634	-0.3923546924361826	-0.30792293293611167
wavelet-LHL	firstorder	TotalEnergy	10579001.793532286	7055762.409541705	8987596.98920685	3789002.7192333303	1507934.0283513288
wavelet-LHL	firstorder	Uniformity	0.29319151493299683	0.20795024337479717	0.21662202743283823	0.24345679012345678	0.2179930795847751
wavelet-LHL	firstorder	Variance	696.9943158440111	1074.844525310414	1094.9297811680524	1181.4307740853626	1905.9969888240762
wavelet-LHL	glcm	Autocorrelation	8.59990516315179	8.446336874335966	14.794831879556737	16.66270675454719	18.73397435897436
wavelet-LHL	glcm	JointAverage	2.836280437944921	2.7148927907311515	3.737432652082778	3.989879016407675	4.291666666666666
wavelet-LHL	glcm	ClusterProminence	29.084735830544794	92.6432958898174	67.96622216244883	59.27542639740465	86.1500753383191
wavelet-LHL	glcm	ClusterShade	4.500188792549009	8.59278680912434	7.368852414647342	-3.283943394599736	2.1241274928774954
wavelet-LHL	glcm	ClusterTendency	3.2001456735101113	6.285252106035857	4.92475861303296	5.4847963013327234	6.915277777777778
wavelet-LHL	glcm	Contrast	0.9856073597592603	1.9897020381261306	1.6208832875277628	2.522585206565564	6.02051282051282
wavelet-LHL	glcm	Correlation	0.5124266033903556	0.5141240743088964	0.4949372989621525	0.3633193371864064	0.07440777923160209
wavelet-LHL	glcm	DifferenceAverage	0.6908458921785692	1.0852458913560235	0.9282191537343986	1.1745837389216105	2.0551282051282054
wavelet-LHL	glcm	DifferenceEntropy	1.3725267262472856	1.6653060579011423	1.6317358690403645	1.7147775833896155	1.5143524687845076
wavelet-LHL	glcm	DifferenceVariance	0.4623399535549453	0.6865011863204054	0.6905211959041704	0.9195809695161242	0.9798931623931625
wavelet-LHL	glcm	JointEnergy	0.13284931849928155	0.06518290713252889	0.07862695393902881	0.10431769463826887	0.12685096153846154
wavelet-LHL	glcm	JointEntropy	3.4329380204771516	4.164651195562787	4.110989437711786	3.6578942070620166	3.0843845102815384
wavelet-LHL	glcm	Imc1	-0.219438824724469	-0.2349001177870614	-0.23167100722612533	-0.33694526488445037	-0.6165532910033542
wavelet-LHL	glcm	Imc2	0.7044778546571357	0.7884576540363113	0.7780300051232069	0.8572241781901483	0.9577123458692921
wavelet-LHL	glcm	Idm	0.6840532006687845	0.5478226689989992	0.6040233111798816	0.5440057476171865	0.33724445991414326
wavelet-LHL	glcm	Idmn	0.9748122486197548	0.9513439884376683	0.970090161608076	0.9415024574891615	0.9004159794493609
wavelet-LHL	glcm	Id	0.7003302728337775	0.5889193210559326	0.6323527328940283	0.586767591872289	0.42651709401709403
wavelet-LHL	glcm	Idn	0.9064106753079364	0.860201569360777	0.8929310203589006	0.8537457583396613	0.7904315591815594
wavelet-LHL	glcm	InverseVariance	0.464792257926892	0.4751841044349121	0.4934363863186483	0.4484044076829307	0.31642770655270647
wavelet-LHL	glcm	MaximumProbability	0.26296520377611393	0.11323087930811353	0.17105163730849562	0.18586486571871913	0.16025641025641024
wavelet-LHL	glcm	SumEntropy	2.5909754731350287	3.0458058409799915	2.924516452808731	2.7347399453339	2.0183588692558994
wavelet-LHL	glcm	SumSquares	1.0464382583173426	2.068738536040497	1.6364104751401811	2.001845376974572	3.2339476495726496
wavelet-LHL	glrlm	GrayLevelNonUniformity	23.921013995185135	14.717596048710078	17.397039653805646	8.587119436017732	3.408833813245578
wavelet-LHL	glrlm	GrayLevelNonUniformityNormalized	0.26190437263234395	0.21059303141808486	0.20340012463835128	0.22881497549066676	0.2141882452047795
wavelet-LHL	glrlm	GrayLevelVariance	1.2801102838759353	1.8483770933141768	1.914412868521108	1.9070387673926739	3.2932121789480906
wavelet-LHL	glrlm	HighGrayLevelRunEmphasis	10.344814573326694	10.830199511784667	17.165151244146223	17.956229112703	21.179350061703
wavelet-LHL	glrlm	LongRunEmphasis	2.650011459242808	1.8512506531071258	2.1308827462898177	1.9455258651285965	1.24744005994006
wavelet-LHL	glrlm	LongRunHighGrayLevelEmphasis	23.262175534660376	17.650527187534866	33.71931633669231	37.01816788581699	26.410618792971736
wavelet-LHL	glrlm	LongRunLowGrayLevelEmphasis	0.4892711857620199	0.618655736754156	0.21283536312446746	0.19967950595201125	0.16926888162857553
wavelet-LHL	glrlm	LowGrayLevelRunEmphasis	0.1795606572471708	0.25487496079996674	0.10541655740486845	0.1176768254804576	0.14647872535627637
wavelet-LHL	glrlm	RunEntropy	3.1609858333704386	3.0028583888589933	3.2275543661287305	2.804032957589406	2.5718926991522255
wavelet-LHL	glrlm	RunLengthNonUniformity	50.19566438636674	48.82295429952535	54.094132845214446	28.136128907137678	14.419705294705293
wavelet-LHL	glrlm	RunLengthNonUniformityNormalized	0.5347680403697508	0.6796623205136498	0.6163086956666036	0.7209064820662623	0.8908815413482623
wavelet-LHL	glrlm	RunPercentage	0.7078115682766843	0.8148479427549196	0.7713097713097714	0.8273504273504274	0.9366515837104072
wavelet-LHL	glrlm	RunVariance	0.5048439106624482	0.2549345562718855	0.34767090110493526	0.295626591695246	0.05455922932586894
wavelet-LHL	glrlm	ShortRunEmphasis	0.7438849997329169	0.8390174463120255	0.7998107013325859	0.8530214316768127	0.9381399850149852
wavelet-LHL	glrlm	ShortRunHighGrayLevelEmphasis	8.224823841874716	9.595531790558622	14.217531151202317	15.2361454287271	19.871532878885823
wavelet-LHL	glrlm	ShortRunLowGrayLevelEmphasis	0.13286534525760324	0.18354892968628064	0.08580613066132764	0.10240265279242029	0.14078118628820158
wavelet-LHL	glszm	GrayLevelNonUniformity	1.5	1.5	1.4444444444444444	1.75	1.0
wavelet-LHL	glszm	GrayLevelNonUniformityNormalized	0.1875	0.1875	0.16049382716049382	0.21875	0.16666666666666666
wavelet-LHL	glszm	GrayLevelVariance	3.234375	2.484375	3.506172839506173	2.234375	4.666666666666667
wavelet-LHL	glszm	HighGrayLevelZoneEmphasis	14.625	15.625	17.77777777777778	13.625	20.666666666666668
wavelet-LHL	glszm	LargeAreaEmphasis	605.625	182.5	279.44444444444446	60.375	10.5
wavelet-LHL	glszm	LargeAreaHighGrayLevelEmphasis	4307.375	1565.25	4014.5555555555557	1225.0	226.33333333333334
wavelet-LHL	glszm	LargeAreaLowGrayLevelEmphasis	115.97767361111111	53.59861111111111	25.456025447215925	4.904201388888889	0.9804572940287225
wavelet-LHL	glszm	LowGrayLevelZoneEmphasis	0.3164236111111111	0.2053125	0.20269967246157722	0.21420138888888887	0.24154950869236583
wavelet-LHL	glszm	SizeZoneNonUniformity	1.25	1.0	1.2222222222222223	2.0	1.6666666666666667
wavelet-LHL	glszm	SizeZoneNonUniformityNormalized	0.15625	0.125	0.13580246913580246	0.25	0.2777777777777778
wavelet-LHL	glszm	SmallAreaEmphasis	0.2042747696876621	0.17660891932004286	0.24145806550194665	0.4147689457046435	0.2916666666666667
wavelet-LHL	glszm	SmallAreaHighGrayLevelEmphasis	2.1129218053866343	3.943566512542517	2.553823695388774	2.8779273463197916	4.064814814814815
wavelet-LHL	glszm	SmallAreaLowGrayLevelEmphasis	0.1411435959425927	0.009788207785686289	0.11975162511944466	0.1568884430133709	0.1755468421936676
wavelet-LHL	glszm	ZoneEntropy	2.9999999999999973	2.9999999999999973	3.1699250014423095	2.749999999999998	2.5849625007211543
wavelet-LHL	glszm	ZonePercentage	0.06201550387596899	0.09302325581395349	0.08108108108108109	0.17777777777777778	0.35294117647058826
wavelet-LHL	glszm	ZoneVariance	345.609375	66.9375	127.33333333333333	28.734375	2.4722222222222223
wavelet-LHL	gldm	DependenceEntropy	5.132497557675561	4.6867319482314205	5.141520547658688	4.330416151740992	2.8665871058289563
wavelet-LHL	gldm	DependenceNonUniformity	9.108527131782946	11.767441860465116	11.342342342342342	5.533333333333333	5.705882352941177
wavelet-LHL	gldm	DependenceNonUniformityNormalized	0.07060873745568175	0.1368307193077339	0.1021832643454265	0.12296296296296297	0.3356401384083045
wavelet-LHL	gldm	DependenceVariance	16.054564028604048	7.314223904813414	11.150231312393474	6.2498765432098775	0.8166089965397924
wavelet-LHL	gldm	GrayLevelNonUniformity	37.82170542635659	17.88372093023256	24.045045045045047	10.955555555555556	3.7058823529411766
wavelet-LHL	gldm	GrayLevelVariance	1.1696412475211828	1.9167117360735533	1.7693369044720395	1.9091358024691356	3.2387543252595155
wavelet-LHL	gldm	HighGrayLevelEmphasis	9.62015503875969	10.232558139534884	16.56756756756757	18.266666666666666	21.176470588235293
wavelet-LHL	gldm	LargeDependenceEmphasis	89.96124031007751	41.116279069767444	59.3963963963964	36.37777777777778	7.823529411764706
wavelet-LHL	gldm	LargeDependenceHighGrayLevelEmphasis	638.5658914728682	242.65116279069767	787.1981981981982	698.2666666666667	161.2941176470588
wavelet-LHL	gldm	LargeDependenceLowGrayLevelEmphasis	17.718959948320414	23.281304909560728	5.799959142816285	3.5493641975308643	0.7590809657196212
wavelet-LHL	gldm	LowGrayLevelEmphasis	0.18146210163652027	0.29094315245478036	0.10316418459275603	0.1127962962962963	0.14233560090702946
wavelet-LHL	gldm	SmallDependenceEmphasis	0.04351119377325234	0.06391662434971355	0.05642123802251868	0.11426708954336419	0.2173202614379085
wavelet-LHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.5488435644187221	1.0028894101694679	0.9252531975119459	1.2700493726229056	4.063725490196078
wavelet-LHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.013512188648312454	0.007986556128411246	0.01311293808896773	0.031190549346970704	0.07090161990722216
wavelet-LHL	ngtdm	Busyness	1.1580565552750384	0.9691147245847409	0.5348061166911123	0.3327775153829761	0.19486784210621422
wavelet-LHL	ngtdm	Coarseness	0.06409293636932355	0.09816458356217381	0.09417053177726031	0.13415226413803838	0.25360061525301236
wavelet-LHL	ngtdm	Complexity	6.775920022381538	8.4413553983148	10.093911054555234	9.812231549367864	19.658989893548718
wavelet-LHL	ngtdm	Contrast	0.03740862548054036	0.08304994699405034	0.04676567577961501	0.09111034178238572	0.28513770780410314
wavelet-LHL	ngtdm	Strength	0.8605319146365088	1.1192099348240931	1.316306657685473	1.9081171523751523	4.25520291718961
wavelet-LHH	firstorder	10Percentile	-5.638733001588935	-11.403654474999188	-12.116970441732157	-16.869218348963592	-10.600404079430541
wavelet-LHH	firstorder	90Percentile	8.553919592992015	11.337182388953089	14.239253823826933	13.726326367474888	16.327563434541766
wavelet-LHH	firstorder	Energy	11676631.88589394	7757602.450213449	10031750.318528466	4054778.9529201984	1543125.949731464
wavelet-LHH	firstorder	Entropy	0.9964859898867824	0.9984389230256229	1.0651404745689108	1.2174939521435737	1.4020814027560309
wavelet-LHH	firstorder	InterquartileRange	7.819069018014031	13.542053553465657	12.981223254395431	14.316495611389433	7.828942993233099
wavelet-LHH	firstorder	Kurtosis	3.7448236312859313	2.17359411265432	2.6028423441548663	3.2189315795105404	3.907997377189979
wavelet-LHH	firstorder	Maximum	16.91603063868028	18.67787082890407	26.564651158176734	34.182798567633	28.4789051231718
wavelet-LHH	firstorder	MeanAbsoluteDeviation	4.707410639644387	7.225134105403916	7.904221105875583	9.866659566565295	8.144040302736652
wavelet-LHH	firstorder	Mean	0.7973566493504985	0.2182515948563425	0.46901865014941946	-0.08518650880571842	1.0496219242595433
wavelet-LHH	firstorder	Median	0.22838238031644476	1.4281903730681558	0.543692236740057	0.21578212862383114	0.30518782613135276
wavelet-LHH	firstorder	Minimum	-18.60335149394696	-15.533059081939548	-19.548957883105917	-24.136218398942226	-18.09115988663681
wavelet-LHH	firstorder	Range	35.51938213262724	34.21092991084362	46.11360904128265	58.31901696657523	46.57006500980861
wavelet-LHH	firstorder	RobustMeanAbsoluteDeviation	3.1042238294144986	5.364339690543976	5.696737684674171	6.638468841455759	3.584102457964749
wavelet-LHH	firstorder	RootMeanSquared	300.8596454282958	300.3409390237114	300.6262280569544	300.1769460731157	301.2841095877546
wavelet-LHH	firstorder	Skewness	-0.09632619201225712	0.07846184852864556	0.24575834639042585	0.25259400992358944	0.9579960075700005
wavelet-LHH	firstorder	TotalEnergy	11676631.88589394	7757602.450213449	10031750.318528466	4054778.9529201984	1543125.949731464
wavelet-LHH	firstorder	Uniformity	0.5024337479718766	0.5010816657652786	0.4911127343559776	0.45876543209876547	0.40484429065743943
wavelet-LHH	firstorder	Variance	37.476480003276485	73.68106297228162	94.49782716808691	157.3036023243536	141.23982934652196
wavelet-LHH	glcm	Autocorrelation	2.4140802102971115	2.4781708944964853	2.2956063683171832	2.609991518253177	2.514102564102564
wavelet-LHH	glcm	JointAverage	1.5514874966467964	1.563270557694191	1.5157664999294076	1.611878900003729	1.6006410256410257
wavelet-LHH	glcm	ClusterProminence	0.508680590081824	0.5639666700022651	0.7126503338654915	1.5842857140506488	1.3934542556980056
